#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NAV2,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,MHz,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt
1.0,9216.0,9773.6,9976.0,10065.3,-175.90000000000146,0.6,29.87,122.85,119.4,0.0,306.77,13.389999999999873,1305.71,1310.22,1311.77,1319.1,9.03,17.7,73.98,140.64,2521.7,323.63,70.5,1258.37,1214.92,1270.71,1285.42,8.94,18.12,73.42,147.73,2527.9,37.36,37.14,177.88,-2.836,195.1,11.0,10.0,143.6,0.0,48.2877159,-96.8033829,2.8,114.3,109.1,0.01,4.2,-4.5,-4.53,0.54,0.5,169.0,74.5,190.8,28.0,13.0,-1025.03,-1047.2,-36.2,16.39
1.0,9198.0,9756.6,9958.0,10047.3,-176.5,0.7,29.87,122.85,119.4,0.0,306.79,10.019999999999982,1307.83,1308.41,1311.61,1317.85,9.12,17.73,74.02,140.55,2523.2,323.18,68.96000000000004,1257.68,1215.69,1271.57,1284.65,8.96,18.1,73.45,147.65,2531.3,37.37,37.13,177.9,-2.822,195.0,11.0,10.0,143.67,0.0,48.2869148,-96.8036804,2.8,114.3,109.1,-0.0,4.2,-4.5,-4.55,0.53,0.5,169.0,74.5,190.8,28.0,13.0,-1024.15,-1043.3,-36.2,16.35
1.0,9181.0,9740.6,9941.0,10030.4,-175.70000000000073,0.6,29.87,122.85,119.4,0.0,306.82,9.900000000000091,1307.99,1307.35,1312.62,1317.25,9.2,17.71,73.95,140.47,2523.7,322.78,67.57000000000016,1259.18,1216.62,1273.36,1284.19,8.98,18.06,73.43,147.65,2527.6,37.37,37.14,177.94,-2.834,195.0,11.0,10.0,143.76,-0.01,48.2861137,-96.8039551,2.8,114.3,109.1,-0.0,4.2,-4.6,-4.56,0.48,0.5,169.0,74.50999999999999,190.8,28.0,12.0,-1010.96,-1043.3,-36.3,16.31
1.0,9164.0,9723.6,9923.6,10013.0,-175.29999999999927,0.7,29.87,122.85,119.4,0.0,306.82,11.180000000000064,1308.2,1306.74,1313.76,1317.92,9.2,17.75,74.03,140.38,2520.6,322.4,67.73000000000002,1261.93,1218.12,1272.98,1285.85,8.97,18.05,73.52,147.56,2527.0,37.39,37.12,177.98,-2.849,195.0,10.0,10.0,143.87,-0.0,48.2853165,-96.8042526,2.8,114.3,109.1,0.0,4.2,-4.6,-4.56,0.56,0.5,169.0,74.50999999999999,190.8,28.0,12.0,-1008.11,-1043.3,-36.4,16.27
1.0,9146.0,9706.6,9906.2,9995.6,-174.79999999999927,0.6,29.87,122.85,119.4,0.0,306.82,13.069999999999936,1309.28,1306.98,1316.01,1320.05,9.21,17.72,74.06,140.45,2519.3,322.02,68.57000000000016,1264.01,1217.86,1274.22,1286.43,9.0,18.06,73.58,147.48,2527.7,37.38,37.15,178.0,-2.844,195.0,10.5,10.0,143.95,-0.01,48.2845154,-96.8045349,2.8,114.3,109.1,-0.01,4.2,-4.6,-4.58,0.6,0.5,169.0,74.53,190.8,28.0,12.0,-1008.0,-1043.3,-36.4,16.22
1.0,9129.0,9689.6,9888.8,9978.1,-174.6999999999989,0.6,29.87,122.85,119.4,0.0,306.82,15.36999999999989,1309.97,1306.97,1315.5,1322.34,9.21,17.73,74.14,140.36,2521.9,321.57,69.71000000000004,1264.42,1217.36,1275.63,1287.07,8.97,18.08,73.47,147.42,2528.7,37.4,37.14,178.02,-2.865,195.0,10.5,10.0,144.0,-0.01,48.2837143,-96.8048325,2.8,114.3,109.1,0.0,4.2,-4.6,-4.54,0.58,0.5,169.0,74.53999999999999,190.8,28.0,13.0,-1011.01,-1047.2,-36.6,16.18
1.0,9111.0,9673.6,9871.4,9960.7,-175.09999999999854,0.7,29.87,122.85,119.4,0.0,306.84,16.920000000000073,1310.55,1305.62,1314.91,1322.54,9.14,17.78,74.13,140.27,2522.1,321.15,69.60000000000014,1263.83,1217.56,1276.41,1287.16,8.99,18.11,73.57,147.31,2530.0,37.42,37.13,178.04,-2.88,195.0,10.5,10.0,144.04,0.01,48.282917,-96.8051224,2.8,114.3,109.1,-0.0,4.5,-4.5,-4.49,0.55,0.5,169.0,74.55000000000001,190.8,28.0,13.0,-1008.45,-1051.2,-36.7,16.13
1.0,9094.0,9656.6,9854.5,9943.8,-174.3000000000011,0.7,29.87,122.85,119.4,0.0,306.85,15.740000000000009,1309.41,1306.95,1316.81,1322.69,9.13,17.78,74.05,140.22,2521.8,320.81,68.72000000000003,1263.52,1218.99,1275.96,1287.71,8.93,18.13,73.62,147.26,2528.7,37.41,37.16,178.04,-2.852,194.9,10.0,10.0,144.11,0.01,48.2821159,-96.8054123,2.8,114.3,109.1,0.01,4.5,-4.5,-4.45,0.55,0.6,169.0,74.57,190.8,28.0,13.0,-1006.57,-1063.0,-36.8,16.08
1.0,9076.0,9639.6,9835.7,9925.0,-175.39999999999964,0.6,29.87,122.85,119.4,0.0,306.93,13.819999999999936,1307.46,1308.75,1318.51,1321.28,9.13,17.78,74.17,140.05,2524.2,320.45,67.62000000000012,1264.14,1219.51,1276.97,1287.13,8.85,18.16,73.57,147.24,2529.4,37.39,37.14,178.02,-2.874,194.9,10.0,10.0,144.17,0.0,48.2813187,-96.8057022,2.8,114.3,109.1,0.0,4.5,-4.4,-4.41,0.67,0.6,169.0,74.53,190.8,28.0,12.0,-1031.72,-1066.9,-37.0,16.03
1.0,9058.0,9622.6,9817.9,9907.2,-175.59999999999854,0.6,29.87,122.85,119.4,0.0,306.94,14.049999999999955,1306.63,1311.73,1318.01,1320.68,9.1,17.77,74.13,140.06,2523.2,320.06,66.90000000000009,1267.18,1220.11,1277.1,1287.01,8.88,18.19,73.46,147.25,2530.8,37.38,37.07,178.0,-2.888,194.9,10.5,10.0,144.27,0.0,48.2805138,-96.8059845,2.8,114.3,109.1,0.01,4.5,-4.4,-4.35,0.65,0.6,169.0,74.45,190.8,28.0,12.0,-1022.85,-1066.9,-37.1,15.98
1.0,9040.0,9605.6,9800.0,9889.3,-176.0,0.7,29.87,122.85,119.4,0.0,306.95,15.930000000000064,1306.32,1314.28,1319.14,1322.25,9.07,17.78,74.09,140.05,2522.6,319.65,69.75,1268.13,1218.48,1275.75,1288.23,8.88,18.22,73.4,147.21,2529.2,37.31,37.12,177.94,-2.878,195.0,10.5,10.0,144.38,-0.0,48.2797165,-96.806282,2.8,114.3,109.1,0.01,4.5,-4.3,-4.31,0.64,0.6,169.0,74.43,190.8,28.0,13.0,-1027.56,-1070.9,-37.2,15.93
1.0,9022.0,9588.6,9782.2,9871.5,-175.79999999999927,0.7,29.87,122.85,119.4,0.0,306.96,15.920000000000073,1308.03,1312.83,1317.94,1323.95,9.08,17.79,74.06,140.0,2519.3,319.28,71.60000000000014,1268.27,1217.11,1276.32,1288.71,8.86,18.24,73.55,147.13,2530.6,37.33,37.13,177.88,-2.886,195.0,10.5,10.0,144.42,-0.0,48.2789154,-96.8065643,2.8,114.3,109.1,0.01,4.5,-4.3,-4.26,0.6,0.6,169.0,74.46000000000001,190.8,28.0,13.0,-1037.2,-1070.9,-37.4,15.88
1.0,9004.0,9570.6,9764.0,9853.3,-177.10000000000036,0.6,29.87,122.85,119.4,0.0,306.96,14.320000000000164,1310.67,1309.86,1317.41,1324.18,9.1,17.8,74.26,139.96,2520.7,318.95,73.47000000000003,1267.97,1216.19,1277.09,1289.66,8.86,18.27,73.76,147.05,2530.6,37.32,37.15,177.82,-2.9,195.0,10.5,10.0,144.4,-0.01,48.2781181,-96.8068619,2.8,114.3,109.1,0.01,4.5,-4.2,-4.22,0.51,0.5,169.0,74.47,190.8,28.0,13.0,-1039.88,-1066.9,-37.6,15.83
1.0,8986.0,9553.6,9746.0,9835.3,-177.70000000000073,0.7,29.87,122.85,119.4,0.0,306.91,15.77000000000021,1312.7,1307.86,1317.94,1323.63,9.08,17.74,74.35,139.89,2520.9,318.55,75.37999999999988,1268.33,1216.13,1276.49,1291.51,8.87,18.26,73.55,147.06,2529.8,37.31,37.14,177.75,-2.889,195.0,10.5,10.0,144.36,-0.01,48.2773132,-96.8071442,2.8,114.3,109.1,0.01,4.8,-4.2,-4.17,0.51,0.5,169.0,74.45,190.8,28.0,13.0,-1052.56,-1059.1,-37.7,15.78
1.0,8969.0,9536.6,9729.0,9818.3,-177.3000000000011,0.6,29.87,122.85,119.4,0.0,306.95,15.3599999999999,1313.93,1308.2,1318.75,1323.56,9.06,17.81,74.28,139.74,2519.4,318.19,75.58999999999992,1269.99,1215.45,1276.8,1291.04,8.86,18.24,73.51,147.01,2529.1,37.24,37.19,177.69,-2.895,195.0,10.0,10.0,144.32,-0.0,48.2765198,-96.8074341,2.8,114.3,109.1,0.02,4.8,-4.2,-4.17,0.48,0.5,169.0,74.43,190.8,28.0,12.0,-1048.55,-1047.2,-37.9,15.73
1.0,8958.0,9519.6,9711.7,9801.0,-177.10000000000036,0.7,29.87,122.85,119.4,0.0,306.96,15.600000000000136,1314.21,1308.82,1320.38,1324.42,9.06,17.81,74.02,139.69,2520.1,317.87,77.23000000000002,1270.97,1214.16,1278.17,1291.39,8.88,18.2,73.58,147.04,2530.7,37.23,37.17,177.61,-2.915,195.0,10.5,10.0,144.3,-0.01,48.2757187,-96.807724,2.8,114.3,109.1,0.02,4.8,-4.2,-4.16,0.52,0.5,169.0,74.4,190.8,28.0,12.0,-1034.49,-1035.4,-38.0,15.69
1.0,8940.0,9502.6,9694.4,9783.7,-177.0,0.6,29.87,122.85,119.4,0.0,306.97,17.1099999999999,1314.29,1308.25,1323.26,1325.36,9.0,17.77,74.2,139.55,2518.9,317.5,76.95000000000005,1270.01,1214.95,1279.17,1291.9,8.86,18.2,73.43,146.93,2526.6,37.21,37.16,177.53,-2.918,195.0,10.5,10.0,144.31,-0.0,48.2749214,-96.8080063,2.8,114.3,109.1,0.0,4.8,-4.2,-4.19,0.51,0.5,169.0,74.37,190.8,28.0,13.0,-1023.07,-1031.5,-38.2,15.65
1.0,8923.0,9485.6,9677.2,9766.5,-177.29999999999927,0.6,29.87,122.85,119.4,0.0,306.99,16.779999999999973,1314.96,1308.31,1325.09,1324.93,8.95,17.79,74.11,139.38,2519.5,317.22,74.84999999999991,1270.34,1217.4,1279.56,1292.25,8.87,18.21,73.44,146.84,2528.2,37.25,37.14,177.43,-2.91,195.1,10.5,10.0,144.3,0.0,48.2741241,-96.8082962,2.8,114.3,109.1,0.01,4.8,-4.2,-4.2,0.47,0.4,169.0,74.39,190.8,28.0,13.0,-1013.78,-1031.5,-38.4,15.61
1.0,8903.0,9469.6,9660.1,9749.4,-175.60000000000036,0.7,29.87,122.85,119.4,0.0,307.01,17.190000000000055,1315.55,1307.69,1324.88,1324.0,9.0,17.79,74.24,139.35,2522.7,316.85,73.84000000000015,1272.16,1218.85,1278.78,1292.69,8.91,18.24,73.57,146.78,2530.2,37.27,37.12,177.38,-2.92,195.1,10.0,10.0,144.29,0.0,48.2733307,-96.8085785,2.8,114.3,109.1,0.0,4.8,-4.2,-4.21,0.41,0.4,169.0,74.39,190.8,28.0,13.0,-1009.02,-1035.4,-38.5,15.57
1.0,8886.0,9453.6,9642.9,9732.2,-175.0,0.7,29.87,122.85,119.4,0.0,307.1,16.59999999999991,1315.71,1306.68,1323.28,1323.1,8.96,17.85,74.34,139.4,2523.1,316.56,74.15000000000009,1272.08,1218.98,1280.09,1293.13,8.87,18.27,73.57,146.73,2529.7,37.24,37.13,177.3,-2.935,195.1,10.5,10.0,144.33,0.01,48.2725296,-96.808876,2.8,114.3,109.1,0.01,4.8,-4.2,-4.19,0.45,0.4,169.0,74.37,190.8,28.0,13.0,-994.99,-1039.4,-38.7,15.54
1.0,8871.0,9437.6,9625.6,9714.9,-174.39999999999964,0.6,29.87,122.85,119.4,0.0,307.1,14.799999999999955,1314.93,1308.3,1321.95,1323.1,8.99,17.8,74.42,139.28,2523.9,316.19,75.01999999999998,1272.27,1217.5,1280.53,1292.52,8.89,18.29,73.45,146.61,2529.4,37.26,37.16,177.2,-2.95,195.0,10.5,10.0,144.48,0.01,48.2717323,-96.809166,2.8,114.3,109.1,0.01,4.8,-4.2,-4.22,0.4,0.4,169.0,74.41999999999999,190.7,28.0,12.0,-978.28,-1043.3,-38.9,15.51
1.0,8854.0,9421.6,9608.1,9697.4,-174.10000000000036,0.7,29.87,122.85,119.4,0.0,307.1,12.200000000000045,1313.37,1309.81,1321.06,1322.01,8.99,17.82,74.31,139.32,2524.3,315.86,75.47000000000003,1273.83,1217.28,1279.47,1292.75,8.86,18.31,73.54,146.61,2532.0,37.25,37.13,177.08,-2.948,194.9,10.5,10.0,144.73,-0.02,48.2709389,-96.8094406,2.8,114.3,109.1,-0.01,5.0,-4.2,-4.22,0.44,0.5,169.0,74.38,190.7,28.0,12.0,-971.97,-1051.2,-39.1,15.47
1.0,8834.0,9405.6,9590.7,9680.0,-173.29999999999927,0.6,29.87,122.85,119.4,0.0,307.1,12.940000000000055,1313.58,1310.12,1319.94,1323.06,9.01,17.83,74.27,139.15,2522.7,315.54,76.15000000000009,1275.0,1216.11,1279.79,1292.26,8.84,18.35,73.46,146.55,2529.9,37.27,37.11,176.97,-2.961,194.9,10.5,10.0,145.02,-0.01,48.2701416,-96.8097382,2.8,114.3,109.1,-0.0,5.0,-4.3,-4.27,0.46,0.6,170.0,74.38,190.7,28.0,13.0,-988.47,-1047.2,-39.3,15.44
1.0,8819.0,9389.6,9573.2,9662.5,-172.79999999999927,0.6,29.87,122.85,119.4,0.0,307.12,14.61999999999989,1314.14,1310.42,1318.74,1325.04,9.07,17.84,74.25,139.11,2521.0,315.25,75.18000000000006,1274.45,1216.86,1282.23,1292.04,8.87,18.37,73.66,146.49,2527.5,37.27,37.13,176.87,-2.969,195.1,10.5,10.0,145.28,-0.0,48.2693481,-96.8100204,2.8,114.3,109.1,-0.0,5.0,-4.3,-4.32,0.59,0.5,170.0,74.4,190.7,28.0,13.0,-991.73,-1047.2,-39.5,15.4
1.0,8801.0,9372.6,9555.4,9644.7,-173.59999999999854,0.7,29.87,122.85,119.4,0.0,307.2,14.059999999999945,1314.84,1311.48,1318.11,1325.54,9.04,17.86,74.36,139.17,2522.3,314.97,74.48000000000002,1274.17,1217.71,1283.69,1292.19,8.86,18.4,73.66,146.36,2529.7,37.31,37.1,176.79,-2.964,195.1,10.5,10.0,145.46,0.0,48.2685509,-96.8103104,2.8,114.3,109.1,-0.0,5.0,-4.4,-4.38,0.35,0.4,170.0,74.41,190.7,28.0,13.0,-982.53,-1059.1,-39.8,15.35
1.0,8783.0,9355.6,9537.4,9626.7,-174.29999999999927,0.7,29.87,132.3,119.4,0.0,307.2,13.829999999999927,1315.29,1312.42,1317.14,1326.25,8.98,17.88,74.37,138.98,2521.9,314.6,73.0,1273.83,1219.29,1283.14,1292.29,8.89,18.4,73.53,146.36,2530.5,37.32,37.11,176.7,-2.953,195.1,10.5,10.0,145.6,0.0,48.2677574,-96.8105927,2.8,114.3,109.1,0.01,5.0,-4.4,-4.43,0.26,0.3,170.0,74.43,190.7,28.0,13.0,-991.2,-1066.9,-40.1,15.31
1.0,8765.0,9338.6,9519.1,9608.4,-175.3000000000011,0.7,29.87,132.3,119.4,0.0,307.26,15.480000000000018,1315.32,1312.34,1318.67,1327.82,9.01,17.89,74.49,138.92,2521.5,314.34,73.93000000000006,1272.66,1219.45,1283.11,1293.38,8.86,18.36,73.67,146.34,2531.2,37.28,37.11,176.62,-2.977,195.1,10.5,10.0,145.7,-0.0,48.2669678,-96.8108826,2.8,114.3,109.1,0.01,5.0,-4.4,-4.45,0.26,0.3,170.0,74.39,190.7,28.0,12.0,-1013.86,-1070.9,-40.4,15.27
1.0,8747.0,9321.6,9501.2,9590.5,-176.0,0.6,29.87,132.3,119.4,0.0,307.24,14.13000000000011,1314.0,1312.6,1320.73,1326.73,9.0,17.91,74.43,138.84,2521.3,314.06,74.34999999999991,1270.72,1218.68,1283.52,1293.03,8.83,18.33,73.63,146.3,2531.9,37.37,37.11,176.54,-2.999,195.2,10.5,10.0,145.8,-0.01,48.2661667,-96.8111725,2.8,114.3,109.1,0.01,5.0,-4.4,-4.46,0.2,0.3,170.0,74.47999999999999,190.7,28.0,12.0,-1028.14,-1070.9,-40.8,15.22
1.0,8729.0,9304.6,9483.4,9572.7,-176.6999999999989,0.7,29.87,132.3,119.4,0.0,307.27,11.3900000000001,1313.96,1313.54,1323.14,1324.93,9.02,17.93,74.44,138.86,2524.4,313.81,73.84000000000015,1271.27,1219.58,1284.61,1293.42,8.85,18.33,73.74,146.27,2529.8,37.39,37.1,176.48,-2.991,195.5,10.5,10.0,145.93,-0.01,48.2653732,-96.8114471,2.8,114.3,109.1,0.01,5.0,-4.5,-4.46,0.13,0.1,170.0,74.49000000000001,190.7,28.0,13.0,-1024.84,-1063.0,-41.2,15.18
1.0,8712.0,9288.6,9465.7,9555.0,-177.20000000000073,0.6,29.87,132.3,119.4,0.0,307.35,11.410000000000082,1314.37,1314.3,1322.93,1325.71,9.01,17.95,74.51,138.92,2520.2,313.48,74.06999999999994,1273.45,1220.2,1284.71,1294.27,8.85,18.36,73.72,146.16,2529.9,37.36,37.1,176.42,-2.982,195.3,10.5,10.0,146.09,-0.02,48.2645836,-96.8117371,2.8,114.3,109.1,-0.01,5.2,-4.5,-4.49,-0.16,-0.1,171.0,74.46000000000001,190.7,28.0,13.0,-1015.94,-1059.1,-41.6,15.14
1.0,8694.0,9269.6,9448.0,9537.3,-177.60000000000036,0.6,29.87,132.3,119.4,0.0,307.4,13.38000000000011,1316.56,1314.61,1323.34,1327.99,9.03,17.96,74.44,138.71,2519.3,313.26,75.84000000000015,1273.6,1219.33,1284.79,1295.17,8.9,18.39,73.71,146.11,2531.1,37.35,37.13,176.36,-2.979,195.2,10.5,10.0,146.12,0.0,48.2637863,-96.812027,2.8,114.3,109.1,0.02,5.2,-4.5,-4.49,-0.09,-0.0,171.0,74.48,190.6,28.0,13.0,-1037.43,-1063.0,-42.1,15.11
1.0,8677.0,9252.6,9430.8,9520.1,-177.29999999999927,0.7,29.87,132.3,119.4,0.0,307.37,12.849999999999909,1315.88,1315.75,1323.7,1328.6,8.98,17.97,74.54,138.7,2520.3,312.97,76.48000000000002,1273.94,1219.85,1283.8,1296.33,8.88,18.41,73.63,146.1,2529.2,37.39,37.08,176.33,-2.994,195.3,10.5,10.0,146.07,0.01,48.2629929,-96.8123016,2.8,114.3,109.1,0.01,5.2,-4.5,-4.49,0.16,0.0,170.0,74.47,190.6,28.0,13.0,-1056.13,-1051.2,-42.6,15.08
1.0,8660.0,9235.6,9414.5,9503.8,-176.20000000000073,0.6,29.87,132.3,119.4,0.0,307.4,15.920000000000073,1315.97,1313.59,1324.3,1329.51,8.93,17.99,74.64,138.83,2521.5,312.72,75.46000000000004,1274.67,1221.05,1283.64,1296.51,8.95,18.44,73.65,146.02,2529.2,37.3,37.12,176.29,-3.01,195.0,10.5,10.0,146.0,0.01,48.262207,-96.8125839,2.8,114.3,109.1,0.0,5.2,-4.5,-4.5,0.0,0.0,170.0,74.41999999999999,190.6,28.0,12.0,-1039.82,-1043.3,-43.1,15.05
1.0,8643.0,9216.6,9397.3,9486.6,-175.89999999999964,0.6,29.87,132.3,119.4,0.0,306.63,14.3900000000001,1314.55,1313.78,1323.67,1328.17,8.95,17.99,74.7,138.65,2516.8,311.71,75.91000000000008,1273.35,1221.09,1282.83,1297.0,8.91,18.46,73.65,146.0,2526.9,37.26,37.15,176.29,-3.022,194.8,10.0,10.0,145.84,0.0,48.2614098,-96.8128662,2.8,114.3,109.1,0.01,5.2,-4.5,-4.48,0.14,0.3,170.0,74.41,190.5,28.0,12.0,-1059.53,-1039.4,-43.6,15.02
1.0,8626.0,9199.6,9380.1,9469.4,-175.3000000000011,0.7,29.87,132.3,119.4,0.0,307.29,13.820000000000164,1313.37,1314.85,1323.14,1327.19,8.94,18.0,74.61,138.42,2519.8,312.05,76.68000000000006,1272.76,1220.59,1283.5,1297.27,8.88,18.49,73.6,145.91,2525.5,37.42,37.1,176.29,-3.026,194.9,10.5,10.0,145.55,0.01,48.2606163,-96.8131409,2.8,114.3,109.1,0.02,5.2,-4.4,-4.44,0.57,0.5,170.0,74.52000000000001,190.5,28.0,13.0,-1075.0,-1035.4,-44.0,15.0
1.0,8609.0,9182.6,9363.1,9452.4,-174.3000000000011,0.6,29.87,132.3,119.4,0.0,307.44,15.090000000000146,1312.31,1314.78,1323.02,1327.4,8.9,18.0,74.64,138.38,2517.8,311.95,75.8599999999999,1273.08,1221.17,1283.81,1297.03,8.89,18.51,73.82,145.8,2528.6,37.41,37.03,176.27,-3.037,194.8,10.5,10.0,145.3,0.0,48.2598228,-96.8134232,2.8,114.3,109.1,0.02,5.5,-4.4,-4.38,0.42,0.5,169.0,74.44,190.5,28.0,13.0,-1054.41,-1023.6,-44.4,14.98
1.0,8592.0,9165.6,9346.2,9435.5,-172.89999999999964,0.7,29.87,132.3,119.4,0.0,306.74,13.900000000000091,1312.87,1313.5,1322.36,1326.77,8.89,18.01,74.72,138.28,2518.9,310.93,77.1400000000001,1274.6,1219.54,1283.26,1296.68,8.88,18.53,73.77,145.81,2528.0,37.4,36.99,176.23,-3.029,195.0,10.5,10.0,145.11,0.0,48.2590294,-96.8137054,2.8,114.3,109.1,0.01,5.5,-4.4,-4.35,0.51,0.5,169.0,74.39,190.5,28.0,13.0,-1038.47,-1011.8,-44.8,14.97
1.0,8575.0,9150.6,9329.1,9418.4,-172.10000000000036,0.7,29.87,132.3,119.4,0.0,306.63,13.029999999999973,1315.16,1312.92,1322.12,1325.95,8.9,18.01,74.61,138.18,2518.7,310.58,79.52999999999997,1276.47,1218.15,1283.18,1297.68,8.9,18.55,73.83,145.75,2528.8,37.4,36.96,176.19,-3.045,195.1,10.0,10.0,145.02,-0.0,48.2582359,-96.8139877,2.8,114.3,109.1,0.02,5.5,-4.3,-4.32,0.33,0.3,169.0,74.36,190.5,28.0,13.0,-1002.21,-1000.0,-45.2,14.96
1.0,8557.0,9133.6,9311.4,9400.7,-172.0,0.6,29.87,132.3,119.4,0.0,306.62,13.6400000000001,1315.08,1312.12,1321.69,1325.76,8.96,18.02,74.64,138.2,2520.4,310.28,80.50999999999999,1277.49,1216.57,1283.57,1297.08,8.92,18.56,73.74,145.65,2527.5,37.39,37.01,176.13,-3.05,195.1,10.0,10.0,145.0,-0.01,48.2574463,-96.81427,2.8,114.3,109.1,-0.0,5.5,-4.3,-4.34,0.18,0.3,169.0,74.4,190.5,28.0,12.0,-991.61,-996.1,-45.5,14.95
1.0,8540.0,9117.6,9294.6,9383.9,-171.10000000000036,0.6,29.87,132.3,119.4,0.0,306.64,13.740000000000009,1313.89,1311.79,1321.63,1325.53,9.01,18.02,74.44,138.25,2517.6,310.11,79.13000000000011,1278.41,1216.3,1284.48,1295.43,8.9,18.57,73.78,145.59,2523.2,37.43,36.91,176.09,-3.037,195.1,10.5,10.0,144.95,-0.01,48.2566528,-96.8145447,2.8,114.3,109.1,0.01,5.5,-4.3,-4.32,0.18,0.2,169.0,74.34,190.5,28.0,12.0,-990.11,-1003.9,-45.7,14.95
1.0,8523.0,9100.6,9277.5,9366.8,-170.5,0.7,29.87,132.3,119.4,0.0,306.65,15.810000000000173,1313.68,1310.57,1321.96,1326.38,8.91,18.04,74.75,138.1,2516.9,309.85,76.41000000000008,1279.33,1218.28,1285.69,1294.69,8.87,18.55,73.95,145.5,2525.4,37.33,36.98,176.05,-3.071,195.0,10.5,10.0,144.86,-0.01,48.2558556,-96.8148346,2.8,114.3,109.1,0.01,5.5,-4.3,-4.33,0.14,0.2,169.0,74.31,190.5,28.0,13.0,-983.31,-1011.8,-46.0,14.96
1.0,8506.0,9084.6,9260.6,9349.9,-170.20000000000073,0.6,29.87,132.3,119.4,0.0,307.46,15.930000000000064,1312.08,1312.71,1323.51,1328.01,9.04,18.06,74.86,138.04,2519.0,310.36,75.36000000000013,1279.95,1219.52,1285.98,1294.88,8.9,18.53,73.87,145.41,2526.1,37.34,36.98,176.02,-3.072,195.0,10.5,10.0,144.8,-0.01,48.2550697,-96.8151016,2.8,114.3,109.1,0.02,5.5,-4.3,-4.33,0.26,0.2,169.0,74.32,190.5,28.0,13.0,-993.41,-1011.8,-46.2,14.97
1.0,8489.0,9067.6,9243.5,9332.8,-171.0,0.7,29.87,132.3,119.4,0.0,306.88,15.569999999999936,1311.02,1313.84,1322.56,1326.59,9.03,18.06,74.99,137.97,2518.8,309.53,73.40999999999985,1279.6,1221.14,1285.61,1294.55,8.91,18.5,74.14,145.37,2527.4,37.33,36.95,175.98,-3.069,195.1,10.5,10.0,144.81,-0.0,48.2542763,-96.8153915,2.8,114.3,109.1,0.01,5.5,-4.3,-4.33,0.36,0.3,169.0,74.28,190.5,28.0,13.0,-990.27,-1011.8,-46.4,14.99
1.0,8473.0,9051.6,9227.2,9316.5,-170.10000000000036,0.6,29.87,132.3,119.4,0.0,306.8,13.439999999999827,1311.66,1313.93,1322.26,1325.1,9.0,18.08,74.89,137.81,2518.1,309.19,74.42000000000007,1281.03,1221.33,1284.52,1295.75,8.96,18.51,73.9,145.36,2527.3,37.34,36.96,175.94,-3.06,195.0,10.5,10.0,144.85,0.0,48.253479,-96.8156662,2.8,114.3,109.1,-0.0,5.5,-4.3,-4.38,0.26,0.3,169.0,74.30000000000001,190.5,28.0,13.0,-989.58,-1007.9,-46.5,15.0
1.0,8461.0,9035.6,9211.1,9300.4,-169.0,0.6,29.87,132.3,119.4,0.0,306.82,14.310000000000173,1312.11,1314.1,1322.27,1326.42,9.0,18.1,74.7,137.9,2517.3,308.98,75.00999999999999,1280.94,1221.33,1283.48,1296.34,8.96,18.52,73.98,145.31,2527.0,37.4,36.95,175.88,-3.083,195.1,10.5,10.0,144.84,0.01,48.2526932,-96.8159485,2.8,114.3,109.1,0.0,5.5,-4.4,-4.37,0.35,0.3,168.0,74.35,190.5,28.0,12.0,-989.75,-1019.7,-46.7,15.02
1.0,8444.0,9018.6,9194.1,9283.4,-169.0,0.6,29.87,132.3,119.4,0.0,306.82,14.769999999999982,1311.74,1312.63,1323.72,1326.51,9.02,18.19,74.69,137.76,2517.9,308.77,73.22000000000003,1279.59,1222.71,1284.01,1295.93,8.94,18.55,73.84,145.27,2527.4,37.44,36.93,175.88,-3.107,194.9,10.5,10.0,144.8,0.0,48.2518997,-96.8162231,2.8,114.3,109.1,0.01,5.5,-4.4,-4.36,0.29,0.3,168.0,74.37,190.5,28.0,12.0,-993.2,-1023.6,-46.8,15.05
