#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV2,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt,deg,nm
2773.0,3562.4,3511.1,3599.6,32.0,0.4,0.1,30.03,132.3,124.575,160.5,37.95999999999998,317.47,344.12,343.95,355.43,25.809999999999945,1408.43,1418.58,1434.24,1417.61,7.41,68.11,170.96,2332.8,20.1,21.69,109.19,3704.0,NaN,170.1,11.0,11.0,110.63,0.06,47.9839478,-97.0949707,3.0,108.4,0.07,16.0,3.03,1.11,118.0,41.790000000000006,168.4,28.2,28.2,16.0,646.34,413.4,-130.5,2.27,NaN,NaN
2780.0,3558.4,3517.8,3606.2,40.59999999999991,0.4,0.1,30.03,132.3,124.575,160.5,37.93000000000001,317.31,343.81,343.74,355.24,21.820000000000164,1412.11,1420.75,1433.93,1421.72,7.3,68.02,170.95,2349.1,20.27,21.59,108.06,3704.0,NaN,169.2,11.0,11.0,107.32,-0.0,47.9834518,-97.0948639,3.0,108.4,-0.2,16.0,1.94,2.31,115.0,41.86,168.8,28.2,28.2,16.0,456.63,401.6,-130.6,2.07,NaN,NaN
2779.0,3575.4,3517.1,3605.5,40.30000000000018,0.4,0.1,30.03,132.3,124.575,160.5,37.920000000000016,317.13,343.54,343.54,355.05,18.600000000000136,1416.1,1423.19,1434.7,1423.8,7.2,66.76,170.95,2320.1,20.44,21.44,107.24,3704.0,NaN,169.4,11.0,10.0,106.05,-0.02,47.9829636,-97.0947647,3.0,108.4,-0.03,16.0,0.47,2.92,113.0,41.88,169.1,28.2,28.2,16.0,529.05,74.8,-132.0,1.92,NaN,NaN
2776.0,3565.4,3514.5,3602.9,36.0,0.4,0.1,30.03,132.3,124.575,160.5,37.94,316.93,343.25,343.36,354.87,18.079999999999927,1417.96,1424.36,1436.04,1424.76,7.33,68.02,170.94,2307.7,20.44,21.44,106.95,3704.0,NaN,171.3,11.0,10.0,105.03,0.0,47.9824715,-97.0946655,3.0,108.4,-0.04,16.0,0.04,2.69,112.0,41.88,169.4,28.2,28.2,16.0,292.24,-133.9,-134.6,1.82,NaN,NaN
2773.0,3558.4,3510.9,3599.3,30.90000000000009,0.4,0.1,30.03,132.3,124.575,160.5,37.99000000000001,316.75,342.94,343.11,354.74,19.29000000000019,1418.09,1424.05,1437.38,1425.5,7.28,67.64,170.94,2300.4,20.64,21.24,106.89,3704.0,NaN,172.6,11.0,11.0,103.01,0.01,47.9819794,-97.0945663,3.0,108.4,0.0,16.0,0.15,2.52,110.0,41.879999999999995,169.8,28.2,28.2,16.0,-41.2,-204.7,-137.8,1.76,NaN,NaN
2768.0,3549.4,3506.5,3594.9,24.90000000000009,0.4,0.1,30.03,132.3,124.575,160.5,37.95999999999998,316.55,342.63,342.91,354.51,21.15000000000009,1416.75,1423.42,1437.9,1424.54,7.29,67.62,170.94,2296.6,20.83,20.97,106.93,3704.0,NaN,172.2,11.0,11.0,103.11,0.01,47.9814911,-97.0944901,3.0,108.4,0.0,16.0,-0.48,1.07,110.0,41.8,170.4,28.2,28.2,16.0,-286.68,-259.8,-141.1,1.74,NaN,NaN
2764.0,3550.4,3501.8,3590.2,16.299999999999727,0.4,0.1,30.03,132.3,124.575,160.5,37.99000000000001,316.36,342.33,342.69,354.35,22.330000000000155,1415.31,1422.7,1437.64,1423.08,7.27,68.0,170.92,2298.5,20.83,20.97,107.11,3704.0,NaN,172.0,11.0,11.0,104.08,-0.02,47.980999,-97.0944138,3.0,108.4,-0.04,16.0,-0.99,-2.01,111.0,41.8,170.6,28.2,28.2,16.0,-244.67,-252.0,-143.7,1.75,NaN,NaN
2760.0,3544.4,3498.3,3586.7,6.899999999999636,0.4,0.1,30.03,132.3,124.575,160.5,37.95999999999998,316.17,342.06,342.5,354.13,22.590000000000146,1414.04,1421.78,1436.63,1421.93,7.19,67.51,170.91,2298.1,20.86,20.87,107.51,3704.0,NaN,170.5,11.0,10.0,103.1,-0.06,47.9805145,-97.0943222,3.0,108.4,-0.06,16.0,-1.47,-3.64,110.0,41.730000000000004,170.2,28.2,28.2,16.0,-270.82,-228.3,-145.8,1.79,NaN,NaN
2756.0,3547.4,3494.4,3582.8,-3.699999999999818,0.4,0.1,30.03,132.3,124.575,160.5,37.96999999999997,315.97,341.76,342.28,353.94,23.200000000000045,1412.68,1421.05,1435.88,1420.67,7.29,67.67,170.89,2299.8,20.69,20.69,107.92,3704.0,NaN,170.8,11.0,10.0,104.58,0.01,47.980011,-97.094223,3.0,108.4,-0.01,16.0,-1.0,-1.52,112.0,41.38,169.6,28.2,28.2,16.0,-114.04,-295.3,-147.6,1.85,NaN,NaN
2750.0,3542.4,3487.8,3576.2,-15.900000000000091,0.3,0.1,30.03,132.3,124.575,160.5,37.96999999999997,315.74,341.42,342.04,353.71,24.409999999999854,1411.39,1420.92,1435.8,1419.74,7.25,67.36,170.87,2296.6,20.69,20.72,108.27,3704.0,NaN,170.4,11.0,10.0,103.63,-0.03,47.9794502,-97.0941086,3.0,108.4,-0.07,16.0,-0.63,-2.0,111.0,41.41,169.0,28.2,28.2,16.0,-151.98,-358.3,-149.3,1.91,NaN,NaN
2736.0,3524.4,3473.8,3562.3,-37.29999999999973,0.4,0.1,30.03,132.3,124.575,160.5,37.94999999999999,315.38,340.85,341.62,353.33,24.059999999999945,1411.75,1420.14,1435.81,1419.03,7.24,67.49,170.84,2295.7,20.32,20.74,108.66,3704.0,NaN,171.0,11.0,11.0,102.88,0.01,47.9785271,-97.0939102,3.0,108.4,-0.09,16.0,0.25,-1.6,110.0,41.06,168.3,28.2,28.2,16.0,-384.26,-452.8,-151.5,2.07,NaN,NaN
2730.0,3513.4,3465.5,3553.9,-52.29999999999973,0.4,0.1,30.03,132.3,124.575,160.5,37.96999999999997,315.17,340.55,341.4,353.14,23.910000000000082,1411.77,1419.72,1435.68,1418.69,7.22,67.55,170.81,2292.1,20.12,20.87,108.7,3704.0,NaN,169.7,11.0,11.0,102.42,0.0,47.9780235,-97.0937805,3.0,108.4,0.02,16.0,0.57,-2.63,109.0,40.99,167.9,28.2,28.2,16.0,-501.19,-511.8,-151.5,2.16,NaN,NaN
2723.0,3506.4,3457.8,3546.3,-59.19999999999982,0.4,0.1,30.03,132.3,124.575,160.5,38.00999999999999,315.08,340.38,341.29,353.09,24.730000000000018,1411.2,1418.89,1435.93,1418.42,7.36,67.89,170.78,2291.7,20.15,20.87,108.68,3704.0,NaN,168.3,11.0,11.0,103.12,-0.01,47.9775238,-97.0936584,3.0,108.4,0.05,16.0,1.03,-3.49,110.0,41.019999999999996,167.4,28.2,28.2,16.0,-539.14,-452.8,-150.8,2.25,NaN,NaN
2715.0,3498.4,3450.0,3538.4,-64.5,0.4,0.1,30.03,132.3,124.575,160.5,38.00999999999999,314.76,339.95,340.98,352.77,24.25,1410.84,1418.27,1435.09,1417.91,7.31,67.76,170.72,2291.2,20.12,20.87,108.52,3704.0,NaN,167.0,11.0,10.0,102.63,-0.0,47.9770126,-97.0935211,3.0,108.4,0.05,16.0,1.24,-3.74,109.0,40.99,166.8,28.2,28.2,16.0,-511.87,-366.1,-149.8,2.33,NaN,NaN
2707.0,3494.4,3444.7,3533.2,-66.10000000000036,0.4,0.1,30.03,132.3,124.575,160.5,38.02000000000004,314.53,339.63,340.73,352.55,24.0,1410.84,1417.91,1434.84,1417.18,7.24,67.7,170.66,2294.9,20.12,20.92,108.23,3704.0,NaN,165.4,11.0,10.0,103.36,-0.03,47.9764824,-97.0933685,3.0,108.4,0.03,16.0,1.93,-5.11,110.0,41.040000000000006,165.8,28.2,28.2,16.0,-428.91,-291.3,-148.8,2.39,NaN,NaN
2698.0,3487.4,3439.7,3528.2,-66.70000000000027,0.4,0.1,30.03,132.3,124.575,160.5,38.079999999999984,314.12,339.12,340.31,352.2,26.309999999999945,1409.27,1418.21,1435.58,1415.41,7.25,67.67,170.58,2296.9,20.39,20.79,106.95,3704.0,NaN,163.5,11.0,11.0,103.43,-0.01,47.9755707,-97.093071,3.0,108.4,0.13,16.0,3.13,-2.53,110.0,41.18,164.4,28.2,28.2,16.0,-273.11,-106.3,-147.9,2.47,NaN,NaN
2699.0,3484.4,3440.9,3529.3,-60.899999999999636,0.4,0.1,30.03,132.3,124.575,160.5,38.10000000000002,313.9,338.81,340.08,352.0,28.12000000000012,1408.03,1418.28,1436.15,1414.88,7.32,67.57,170.52,2291.2,20.51,20.79,106.13,3704.0,NaN,162.7,11.0,11.0,101.84,-0.02,47.9750938,-97.0929108,3.0,108.4,-0.02,16.2,2.47,-3.28,108.0,41.3,163.8,28.2,28.2,16.0,-244.47,63.0,-148.2,2.49,NaN,NaN
2700.0,3485.4,3442.2,3530.6,-56.09999999999991,0.4,0.1,30.03,132.3,124.575,160.5,38.089999999999975,313.69,338.5,339.85,351.78,28.37999999999988,1407.74,1417.77,1436.12,1414.87,7.29,67.28,170.47,2282.2,20.61,20.79,105.49,3704.0,NaN,161.0,11.0,10.0,100.83,-0.06,47.974617,-97.0927353,3.0,108.4,0.14,16.2,1.54,-4.0,107.0,41.4,163.3,28.2,28.2,16.0,-152.35,59.1,-149.1,2.48,NaN,NaN
2703.0,3490.4,3444.7,3533.1,-49.70000000000027,0.3,0.1,30.03,132.3,124.575,160.5,38.099999999999966,313.6,338.33,339.75,351.7,26.840000000000146,1408.54,1417.71,1435.38,1415.01,7.51,68.07,170.41,2292.8,20.56,20.69,105.1,3704.0,NaN,161.0,11.0,10.0,101.97,0.02,47.9741478,-97.0925522,3.0,108.4,0.06,16.2,1.23,-4.23,109.0,41.25,162.3,28.2,28.2,16.0,30.01,74.8,-150.6,2.46,NaN,NaN
2706.0,3489.4,3447.8,3536.2,-40.0,0.3,0.1,30.03,132.3,124.575,160.5,38.129999999999995,313.4,338.08,339.53,351.53,26.29000000000019,1409.84,1418.95,1436.13,1416.26,7.76,68.14,170.34,2320.1,20.56,20.69,104.95,3704.0,NaN,159.9,11.0,10.0,102.48,0.0,47.9736824,-97.0923538,3.0,108.4,-0.14,16.2,1.23,0.8,109.0,41.25,161.4,28.2,28.2,16.0,36.62,173.2,-152.7,2.42,NaN,NaN
2709.0,3493.4,3451.1,3539.6,-22.700000000000273,0.4,0.1,30.03,132.3,124.575,160.5,38.120000000000005,313.1,337.69,339.23,351.22,24.960000000000036,1412.49,1421.75,1437.45,1419.68,7.73,68.05,170.28,2323.5,20.56,20.62,104.75,3704.0,NaN,159.4,11.0,11.0,100.39,-0.07,47.9732246,-97.0921631,3.0,108.4,0.05,16.2,1.83,-1.2,107.0,41.18,161.0,28.2,28.2,16.0,131.76,192.9,-155.5,2.37,NaN,NaN
2713.0,3502.4,3455.5,3543.9,-10.0,0.4,0.1,30.03,132.3,124.575,160.5,38.20999999999998,312.94,337.5,339.07,351.15,21.15000000000009,1417.57,1425.13,1438.72,1423.58,7.73,67.69,170.24,2329.6,20.51,20.54,104.48,3704.0,NaN,161.9,11.5,11.0,102.67,0.01,47.9727554,-97.0919571,3.0,108.4,-0.05,16.2,2.22,-0.6,109.0,41.05,160.5,28.2,28.2,16.0,226.14,248.0,-159.1,2.33,NaN,NaN
2717.0,3494.4,3459.0,3547.4,1.099999999999909,0.4,0.1,30.03,132.3,124.575,160.5,38.19999999999999,312.76,337.24,338.9,350.96,18.579999999999927,1421.65,1427.54,1440.23,1427.1,7.71,67.95,170.2,2321.8,20.47,20.52,104.21,3704.0,NaN,164.0,11.5,11.0,99.57,0.05,47.9722862,-97.0917511,3.0,108.4,0.01,16.2,1.8,0.44,106.0,40.989999999999995,160.3,28.2,28.2,16.0,109.07,196.9,-162.9,2.3,NaN,NaN
2719.0,3489.4,3461.1,3549.5,11.099999999999909,0.3,0.1,30.03,132.3,124.575,160.5,38.20999999999998,312.56,336.93,338.72,350.77,19.590000000000146,1423.33,1429.18,1442.92,1429.84,7.76,68.08,170.18,2312.3,20.51,20.52,104.09,3704.0,NaN,162.5,11.0,10.0,98.24,-0.01,47.9718094,-97.0915375,3.0,108.4,-0.14,16.2,1.42,0.67,105.0,41.03,160.6,28.2,28.2,16.0,-100.15,126.0,-166.1,2.3,NaN,NaN
2718.0,3503.4,3459.6,3548.0,14.800000000000182,0.3,0.1,30.03,132.3,124.575,160.5,38.25999999999999,312.23,336.57,338.35,350.49,20.529999999999973,1424.13,1429.66,1444.66,1432.46,7.79,68.02,170.15,2324.4,20.49,20.4,103.86,3704.0,NaN,162.5,11.0,10.0,102.09,0.01,47.9713478,-97.0913315,3.0,108.4,-0.02,16.2,1.8,-2.38,109.0,40.89,160.7,28.2,28.2,16.0,135.49,7.9,-168.2,2.32,NaN,NaN
2717.0,3499.4,3459.2,3547.7,19.5,0.4,0.1,30.03,132.3,124.575,160.5,38.26999999999998,312.1,336.39,338.25,350.37,19.1099999999999,1426.97,1430.26,1446.08,1433.77,7.71,68.15,170.13,2331.4,20.56,20.4,103.61,3704.0,NaN,162.4,11.0,11.0,101.21,0.02,47.9709091,-97.0911407,3.0,108.4,0.05,16.2,1.51,-2.05,108.0,40.959999999999994,160.4,28.2,28.2,16.0,142.33,-11.8,-169.5,2.36,NaN,NaN
2718.0,3495.4,3459.6,3548.0,18.699999999999818,0.4,0.1,30.03,132.3,124.575,160.5,38.34000000000003,311.76,336.06,337.94,350.1,16.300000000000182,1430.83,1431.79,1447.13,1434.28,7.77,67.87,170.1,2321.4,20.56,20.35,103.59,3704.0,NaN,160.3,11.0,11.0,98.43,-0.05,47.9704475,-97.0909348,3.0,108.4,-0.02,16.2,0.75,0.49,105.0,40.91,160.2,28.2,28.2,16.0,-38.3,19.7,-170.2,2.41,NaN,NaN
2716.0,3502.4,3457.6,3546.0,15.400000000000091,0.4,0.1,30.03,132.3,124.575,160.5,38.31,311.57,335.77,337.73,349.88,15.220000000000027,1432.61,1432.89,1447.83,1434.85,7.75,67.9,170.09,2312.9,20.54,20.42,103.74,3704.0,NaN,161.0,11.5,11.0,99.2,-0.0,47.9699898,-97.0907288,3.0,108.4,0.09,16.2,0.57,0.15,106.0,40.96,160.1,28.2,28.2,16.0,66.92,-110.2,-170.6,2.47,NaN,NaN
2714.0,3490.4,3456.4,3544.8,11.700000000000273,0.4,0.1,30.03,132.3,124.575,160.5,38.31999999999999,311.47,335.64,337.61,349.79,14.460000000000036,1434.09,1433.24,1447.7,1437.06,7.79,67.83,170.06,2304.3,20.49,20.52,104.15,3704.0,NaN,160.7,11.5,11.0,96.87,0.05,47.9695396,-97.0905151,3.0,108.4,-0.06,16.2,-0.19,0.96,103.0,41.01,160.2,28.2,28.2,16.0,-103.61,-70.9,-170.9,2.52,NaN,NaN
2715.0,3487.4,3457.0,3545.4,9.200000000000273,0.4,0.1,30.03,132.3,124.575,160.5,38.379999999999995,311.29,335.41,337.45,349.67,14.670000000000073,1435.1,1433.21,1447.88,1438.15,7.74,68.37,170.03,2308.9,20.47,20.52,104.73,3704.0,NaN,159.3,11.0,11.0,98.6,-0.01,47.9690628,-97.0903168,3.0,108.4,-0.03,16.2,0.11,-0.15,105.0,40.989999999999995,160.5,28.2,28.2,17.0,-234.48,23.6,-171.0,2.56,NaN,NaN
2718.0,3494.4,3460.1,3548.5,8.900000000000091,0.4,0.1,30.03,132.3,124.575,160.5,38.410000000000025,311.06,335.16,337.25,349.47,15.0,1434.06,1432.8,1447.8,1438.62,7.75,68.21,169.99,2319.0,20.25,20.67,105.12,3704.0,NaN,159.2,11.0,10.0,100.5,-0.01,47.9685974,-97.0901184,3.0,108.4,0.07,16.2,0.68,-0.59,107.0,40.92,160.6,28.2,28.2,16.0,-57.6,110.2,-171.1,2.57,NaN,NaN
2722.0,3498.4,3464.4,3552.8,8.900000000000091,0.4,0.1,30.03,132.3,124.575,160.5,38.410000000000025,310.89,334.91,337.06,349.3,14.920000000000073,1433.17,1433.01,1447.93,1439.13,7.7,67.75,169.97,2333.1,20.12,20.99,105.38,3704.0,NaN,159.1,11.0,11.0,99.99,0.0,47.9681129,-97.0898895,3.0,108.4,0.06,16.2,1.23,-0.02,107.0,41.11,160.4,28.2,28.2,16.0,83.18,224.4,-171.5,2.56,NaN,NaN
2727.0,3504.4,3469.0,3557.4,10.0,0.4,0.1,30.03,132.3,124.575,160.5,38.47999999999996,310.66,334.72,336.86,349.14,15.779999999999973,1432.52,1434.05,1448.3,1439.04,7.7,68.06,169.97,2322.8,20.12,21.17,105.38,3704.0,NaN,159.8,11.0,11.0,100.38,0.01,47.9676628,-97.0896988,3.0,108.4,-0.04,16.2,1.7,-1.12,107.0,41.290000000000006,160.1,28.2,28.2,16.0,228.19,271.7,-172.4,2.53,NaN,NaN
2733.0,3505.4,3474.7,3563.1,13.599999999999909,0.4,0.1,30.03,132.3,124.575,160.5,38.47999999999996,310.47,334.49,336.66,348.95,16.069999999999936,1432.96,1435.28,1449.03,1438.97,7.72,67.85,169.96,2314.9,19.98,21.39,105.34,3704.0,NaN,159.9,11.5,11.0,98.48,0.0,47.9671974,-97.0894852,3.0,108.4,-0.03,16.2,1.89,-1.08,105.0,41.370000000000005,160.1,28.2,28.2,16.0,209.81,330.7,-173.6,2.48,NaN,NaN
2742.0,3513.4,3483.6,3572.0,24.0,0.4,0.1,30.03,132.3,124.575,160.5,38.51999999999998,310.26,334.25,336.49,348.78,17.069999999999936,1432.78,1436.27,1449.85,1439.22,7.68,68.12,169.94,2317.0,19.95,21.49,105.28,3704.0,NaN,160.0,11.5,11.0,99.61,-0.03,47.9667168,-97.0892639,3.0,108.4,0.11,16.2,1.36,-0.58,106.0,41.44,159.7,28.2,28.2,16.0,245.92,503.9,-174.9,2.43,NaN,NaN
2751.0,3527.4,3493.3,3581.7,34.0,0.4,0.1,30.03,132.3,124.575,160.5,38.55000000000001,310.07,334.04,336.34,348.62,17.690000000000055,1431.99,1436.75,1449.68,1440.22,7.67,67.85,169.93,2322.8,19.95,21.54,105.18,3704.0,NaN,160.8,11.0,11.0,100.94,-0.01,47.9662628,-97.0890579,3.0,108.4,-0.41,16.2,1.68,-0.64,108.0,41.489999999999995,159.6,28.2,28.2,17.0,457.31,590.6,-176.2,2.37,NaN,NaN
2750.0,3549.4,3491.6,3580.1,32.09999999999991,0.4,0.1,30.03,132.3,124.575,160.5,38.539999999999964,309.91,333.82,336.15,348.45,18.230000000000018,1431.76,1437.36,1449.99,1440.95,7.69,67.49,169.92,2325.1,20.05,21.54,104.95,3704.0,NaN,160.9,11.0,10.0,101.96,-0.06,47.9658127,-97.0888367,3.0,108.4,-0.02,16.2,1.52,-0.71,109.0,41.59,159.5,28.2,28.2,16.0,794.57,43.3,-177.2,2.31,NaN,NaN
2744.0,3539.4,3485.6,3574.1,28.09999999999991,0.4,0.1,30.03,132.3,124.575,160.5,38.620000000000005,309.69,333.62,335.99,348.31,18.75999999999999,1431.66,1437.55,1450.42,1442.58,7.71,67.86,169.9,2315.9,20.25,21.51,104.81,3704.0,NaN,162.2,11.0,11.0,100.58,0.0,47.9653473,-97.0886154,3.0,108.4,-0.03,16.2,0.07,-0.4,107.0,41.760000000000005,159.2,28.2,28.2,16.0,518.59,-318.9,-178.0,2.27,NaN,NaN
2736.0,3526.4,3478.2,3566.6,21.799999999999727,0.4,0.1,30.03,132.3,124.575,160.5,38.650000000000034,309.52,333.4,335.82,348.17,16.34999999999991,1433.68,1437.08,1450.03,1446.67,7.69,68.19,169.89,2324.8,20.25,21.29,105.03,3704.0,NaN,161.9,11.0,11.0,101.69,-0.02,47.9648819,-97.0883865,3.0,108.4,0.08,16.2,-0.63,0.41,108.0,41.54,159.1,28.2,28.2,16.0,-5.13,-429.1,-178.1,2.24,NaN,NaN
2729.0,3518.4,3470.9,3559.3,13.900000000000091,0.4,0.1,30.03,132.3,124.575,160.5,38.670000000000016,309.34,333.19,335.63,348.01,14.269999999999982,1436.0,1437.64,1450.27,1447.48,7.69,68.11,169.89,2336.3,20.42,21.09,105.51,3704.0,NaN,162.0,11.5,11.0,102.17,-0.02,47.9643898,-97.0881577,3.0,108.4,0.06,16.2,-0.87,-0.27,109.0,41.510000000000005,159.0,28.2,28.2,16.0,-306.84,-409.4,-177.4,2.24,NaN,NaN
2718.0,3500.4,3459.7,3548.1,-0.40000000000009095,0.4,0.1,30.03,132.3,124.575,160.5,38.75,308.98,332.76,335.37,347.73,15.77000000000021,1435.86,1441.43,1451.63,1446.62,7.82,68.53,169.85,2345.9,20.71,20.69,106.56,3704.0,NaN,163.1,11.0,11.0,102.27,-0.0,47.9634628,-97.0877075,3.0,108.4,0.04,16.0,-0.16,-1.52,109.0,41.400000000000006,158.8,28.2,28.2,17.0,-475.03,-326.8,-173.8,2.31,NaN,NaN
2715.0,3496.4,3457.4,3545.9,-6.900000000000091,0.4,0.1,30.03,132.3,124.575,160.5,38.78000000000003,308.82,332.56,335.21,347.6,13.289999999999964,1438.16,1441.89,1451.45,1446.04,7.72,68.07,169.84,2338.8,20.71,20.69,106.99,3704.0,NaN,161.6,11.0,10.0,101.49,0.01,47.9630089,-97.0874786,3.0,108.4,0.1,16.0,0.73,-1.96,108.0,41.400000000000006,158.5,28.2,28.2,16.0,-505.11,-228.3,-170.7,2.4,NaN,NaN
2715.0,3492.4,3456.6,3545.0,-12.400000000000091,0.4,0.1,30.03,132.3,124.575,160.5,38.78000000000003,308.65,332.38,335.03,347.43,13.910000000000082,1437.74,1442.24,1451.65,1445.44,7.73,68.4,169.83,2338.7,20.73,20.62,107.22,3704.0,NaN,160.4,11.0,11.0,101.01,0.0,47.9625244,-97.0872345,3.0,108.4,-0.02,16.2,0.77,-2.83,108.0,41.35,158.3,28.2,28.2,16.0,-414.69,-66.9,-167.1,2.5,NaN,NaN
2716.0,3497.4,3457.6,3546.0,-17.09999999999991,0.4,0.1,30.03,132.3,124.575,160.5,38.77999999999997,308.48,332.18,334.87,347.26,14.849999999999909,1437.5,1444.2,1452.35,1444.76,7.74,68.0,169.83,2332.4,20.69,20.62,107.28,3704.0,NaN,160.0,11.0,11.0,101.95,-0.0,47.9620209,-97.0869675,3.0,108.4,0.05,16.2,1.59,-3.92,109.0,41.31,157.6,28.2,28.2,16.0,-181.21,39.4,-163.5,2.62,NaN,NaN
2719.0,3499.4,3460.6,3549.1,-22.90000000000009,0.4,0.1,30.03,132.3,124.575,160.5,38.870000000000005,308.17,331.82,334.61,347.04,13.899999999999864,1439.17,1446.25,1453.07,1443.02,7.75,68.27,169.83,2336.6,20.47,20.67,106.97,3704.0,NaN,159.1,11.5,11.0,102.84,0.03,47.9611435,-97.0864792,3.0,108.4,-0.05,16.0,1.26,-2.21,110.0,41.14,156.2,28.2,28.2,16.0,50.8,118.1,-157.0,2.86,NaN,NaN
2720.0,3498.4,3462.3,3550.8,-30.899999999999636,0.4,0.1,30.03,132.3,124.575,160.5,38.89000000000004,308.02,331.61,334.44,346.91,14.409999999999854,1439.21,1447.73,1453.62,1442.12,7.74,68.31,169.82,2333.0,20.37,20.74,106.89,3704.0,NaN,156.7,11.0,11.0,100.89,-0.02,47.9606819,-97.0862122,3.0,108.4,-0.03,16.2,1.22,-0.59,108.0,41.11,155.9,28.2,28.2,17.0,15.43,90.6,-154.2,2.99,NaN,NaN
2720.0,3508.4,3461.7,3550.1,-30.0,0.4,0.1,30.03,132.3,124.575,160.5,38.90999999999997,307.87,331.44,334.32,346.78,14.049999999999955,1439.47,1448.5,1453.52,1441.67,7.77,68.12,169.8,2337.8,20.37,20.79,106.74,3704.0,NaN,157.1,11.0,10.0,103.05,-0.02,47.9602318,-97.0859528,3.0,108.4,0.09,16.2,1.48,-0.69,110.0,41.16,155.7,28.2,28.2,16.0,195.63,43.3,-151.7,3.12,NaN,NaN
2721.0,3507.4,3463.3,3551.7,-22.40000000000009,0.4,0.1,30.03,132.3,124.575,160.5,38.91999999999996,307.72,331.27,334.16,346.64,12.63000000000011,1440.86,1448.27,1453.49,1441.56,7.79,68.31,169.79,2345.1,20.2,20.89,106.5,3704.0,NaN,158.4,11.0,11.0,103.71,0.03,47.9597702,-97.0856781,3.0,108.4,0.02,16.2,1.51,-0.54,111.0,41.09,155.3,28.2,28.2,16.0,183.89,98.4,-149.7,3.24,NaN,NaN
2723.0,3504.4,3464.8,3553.2,-13.400000000000091,0.4,0.1,30.03,132.3,124.575,160.5,38.97000000000003,307.58,331.1,334.04,346.55,12.209999999999809,1442.15,1447.68,1453.85,1441.64,7.75,67.86,169.79,2343.7,20.15,20.84,106.25,3704.0,NaN,157.8,11.0,11.0,102.91,-0.01,47.9593353,-97.0854263,3.0,108.4,0.01,16.2,1.98,-1.12,110.0,40.989999999999995,155.2,28.2,28.2,16.0,53.9,98.4,-148.1,3.37,NaN,NaN
2724.0,3507.4,3466.2,3554.7,-4.600000000000364,0.4,0.1,30.03,132.3,124.575,160.5,38.99000000000001,307.44,330.91,333.9,346.43,13.170000000000073,1442.66,1447.69,1454.88,1441.71,7.71,68.03,169.78,2335.9,20.15,20.82,105.96,3704.0,NaN,157.7,11.5,11.0,101.77,0.0,47.9588623,-97.0851364,3.0,108.4,0.02,16.2,1.89,-1.35,108.0,40.97,154.9,28.2,28.2,16.0,52.54,90.6,-146.8,3.5,NaN,NaN
2727.0,3505.4,3468.8,3557.2,9.099999999999909,0.4,0.1,30.03,132.3,124.575,160.5,39.04000000000002,307.31,330.74,333.82,346.35,12.730000000000018,1442.61,1447.36,1454.63,1441.9,7.7,68.39,169.77,2333.5,20.15,20.82,105.73,3704.0,NaN,157.3,11.5,11.0,101.46,0.0,47.9584007,-97.0848541,3.0,108.4,0.01,16.2,1.41,-1.27,108.0,40.97,154.7,28.2,28.2,17.0,17.39,137.8,-145.6,3.63,NaN,NaN
2730.0,3510.4,3471.7,3560.1,14.199999999999818,0.4,0.1,30.03,132.3,124.575,160.5,39.05000000000001,307.17,330.58,333.69,346.22,12.22999999999979,1441.88,1446.97,1454.11,1442.35,7.76,67.9,169.75,2337.0,20.22,20.77,105.59,3704.0,NaN,156.8,11.0,11.0,101.48,-0.01,47.9579353,-97.0845718,3.0,108.4,0.03,16.2,1.48,-1.49,108.0,40.989999999999995,154.3,28.2,28.2,17.0,75.76,169.3,-144.5,3.77,NaN,NaN
2732.0,3513.4,3474.2,3562.6,17.59999999999991,0.4,0.1,30.03,132.3,124.575,160.5,39.06999999999999,307.04,330.43,333.58,346.11,13.169999999999845,1441.19,1447.05,1454.36,1442.82,7.7,68.08,169.74,2326.3,20.25,20.72,105.47,3704.0,NaN,156.6,11.0,10.0,100.51,-0.01,47.957489,-97.0842819,3.0,108.4,0.06,16.2,1.59,-1.21,107.0,40.97,154.0,28.2,28.2,16.0,134.72,90.6,-143.5,3.9,NaN,NaN
