#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt,deg,nm
0.0,5.0,864.5,753.9,841.7,0.7000000000000455,3.0,29.83,120.55,119.4,176.0,263.39,107.94000000000005,1038.5,1101.41,1146.44,1065.52,1.84,12.21,52.79,132.83,1104.5,240.69,69.8599999999999,1002.49,1031.78,1021.62,1072.35,1.9,13.06,53.42,131.61,1106.2,53.66,54.0,0.0,3704.0,NaN,176.5,19.0,11.0,0.0,-0.0,47.9500923,-97.1734772,3.1,0.01,32.2,NaN,1.52,-0.13,NaN,0.0,107.66,266.9,27.5,19.0,17.73,0.0,NaN,NaN,NaN,NaN
0.0,5.0,865.5,753.8,841.6,0.5,3.0,29.83,120.55,119.4,176.0,263.76,105.63000000000011,1039.8,1103.6,1145.43,1066.8,1.87,12.23,52.78,132.88,1100.1,241.07,70.90000000000009,1001.02,1033.68,1024.31,1071.92,1.91,13.07,53.34,131.65,1104.8,53.69,54.0,0.0,3704.0,NaN,176.5,19.0,11.0,0.0,0.0,47.9500923,-97.1734772,3.1,0.01,32.2,NaN,1.51,-0.14,NaN,0.0,107.69,266.9,27.5,19.0,34.34,0.0,NaN,NaN,NaN,NaN
0.0,5.0,865.5,753.3,841.1,-0.10000000000002274,3.0,29.83,120.55,119.4,176.0,264.14,103.52999999999997,1041.39,1102.54,1144.92,1067.28,1.85,12.22,52.8,132.89,1101.5,241.53,68.80999999999995,1002.04,1034.27,1025.23,1070.85,1.9,13.06,53.39,131.63,1104.6,53.63,54.0,0.0,3704.0,NaN,176.5,19.0,11.0,0.0,0.0,47.9500885,-97.1734619,3.1,0.01,32.2,NaN,1.51,-0.15,NaN,0.0,107.63,266.9,27.5,18.0,5.36,-3.9,NaN,NaN,NaN,NaN
0.0,5.0,865.5,753.3,841.1,0.10000000000002274,3.0,29.83,120.55,119.4,176.0,264.53,99.13999999999987,1044.68,1101.69,1143.82,1068.86,1.83,12.23,52.76,132.85,1103.3,241.93,63.120000000000005,1004.83,1033.02,1025.47,1067.95,1.88,13.06,53.48,131.66,1112.5,53.66,54.0,0.0,3704.0,NaN,176.5,19.0,11.0,0.0,0.0,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.49,-0.15,NaN,0.0,107.66,266.9,27.5,18.0,0.19,0.0,NaN,NaN,NaN,NaN
0.0,5.0,865.5,753.3,841.1,0.3000000000000682,3.0,29.83,120.55,119.4,176.0,264.87,95.75,1046.32,1102.23,1142.07,1070.39,1.81,12.22,52.74,132.95,1105.9,242.33,58.440000000000055,1005.94,1032.21,1026.93,1064.38,1.87,13.04,53.53,131.62,1111.0,53.62,54.0,0.0,3704.0,NaN,176.5,19.0,11.0,0.0,0.01,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.52,-0.16,NaN,0.0,107.62,266.9,27.5,18.0,4.5,0.0,NaN,NaN,NaN,NaN
0.0,7.0,865.5,755.2,843.0,2.6000000000000227,3.1,29.83,120.55,119.4,176.0,265.57,92.99000000000001,1046.7,1104.03,1139.69,1069.55,1.8,12.19,52.84,132.89,1104.9,243.19,54.94999999999993,1008.36,1034.34,1029.55,1063.31,1.88,13.02,53.54,131.66,1118.0,53.61,54.0,0.0,3704.0,NaN,176.5,19.0,11.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.53,-0.18,NaN,0.0,107.61,266.9,27.5,18.0,-1.24,0.0,NaN,NaN,NaN,NaN
0.0,7.0,865.5,755.2,843.0,1.8999999999999773,2.9,29.83,120.55,119.4,176.0,266.08,95.14999999999986,1045.47,1106.13,1140.62,1069.21,1.8,12.21,52.81,132.94,1100.3,243.57,50.82000000000005,1010.4,1035.03,1028.67,1061.22,1.9,13.01,53.6,131.63,1118.0,53.61,54.0,0.0,3704.0,NaN,176.6,19.0,11.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.53,-0.18,NaN,0.0,107.61,266.9,27.5,18.0,-15.02,0.0,NaN,NaN,NaN,NaN
0.0,7.0,865.5,755.7,843.5,2.2999999999999545,3.0,29.83,120.55,119.4,176.0,266.04,92.48000000000002,1046.7,1106.94,1139.18,1068.02,1.81,12.23,52.58,132.94,1105.4,243.63,53.0,1009.74,1033.76,1028.54,1062.74,1.89,12.99,53.69,131.63,1122.9,53.59,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,0.01,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.54,-0.16,NaN,0.0,107.59,266.9,27.5,18.0,-2.14,0.0,NaN,NaN,NaN,NaN
0.0,7.0,866.5,756.1,843.9,2.6000000000000227,3.0,29.83,120.55,119.4,176.0,266.33,94.3599999999999,1045.92,1106.78,1140.28,1066.08,1.82,12.28,52.46,132.93,1100.9,244.01,53.48000000000002,1009.3,1033.49,1026.76,1062.78,1.9,12.94,53.75,131.67,1125.3,53.61,54.0,0.0,3704.0,NaN,176.5,18.5,10.0,0.0,0.0,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.55,-0.18,NaN,0.0,107.61,266.9,27.5,17.0,10.01,0.0,NaN,NaN,NaN,NaN
0.0,7.0,866.5,756.1,843.9,2.5,3.0,29.83,120.55,119.4,176.0,267.04,100.68999999999983,1042.93,1108.66,1143.62,1065.18,1.82,12.26,52.28,132.98,1107.8,244.7,55.909999999999854,1008.96,1036.91,1024.68,1064.87,1.93,12.96,53.68,131.68,1120.9,53.65,54.0,0.0,3704.0,NaN,176.6,19.0,10.0,0.0,0.0,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.55,-0.16,NaN,0.0,107.65,266.9,27.5,17.0,7.4,0.0,NaN,NaN,NaN,NaN
0.0,7.0,865.5,756.1,843.9,2.199999999999932,3.0,29.83,120.55,119.4,176.0,267.58,101.29999999999995,1042.42,1106.45,1143.72,1064.74,1.82,12.21,52.42,132.96,1111.8,245.34,60.83999999999992,1008.01,1037.39,1024.93,1068.85,1.91,13.0,53.6,131.65,1112.6,53.7,54.0,0.0,3704.0,NaN,176.6,19.0,11.0,0.0,0.0,47.9500923,-97.1734772,3.1,0.01,32.2,NaN,1.55,-0.15,NaN,0.0,107.7,266.9,27.5,17.0,-15.65,0.0,NaN,NaN,NaN,NaN
0.0,7.0,864.5,756.1,843.9,2.2999999999999545,2.9,29.83,120.55,119.4,176.0,267.53,103.56999999999994,1040.68,1102.61,1144.25,1064.49,1.81,12.2,52.42,132.99,1104.2,245.3,64.11000000000013,1008.03,1036.49,1023.58,1072.14,1.88,13.01,53.53,131.7,1114.5,53.72,54.0,0.0,3704.0,NaN,176.6,19.0,11.0,0.0,0.0,47.9500923,-97.1734772,3.1,0.0,32.2,NaN,1.56,-0.16,NaN,0.0,107.72,266.9,27.5,18.0,-30.97,0.0,NaN,NaN,NaN,NaN
0.0,7.0,864.5,756.0,843.8,2.699999999999932,2.8,29.83,120.55,119.4,176.0,267.79,106.0,1042.9,1100.67,1148.9,1065.26,1.81,12.25,52.59,132.92,1101.7,245.6,61.93999999999994,1009.08,1038.69,1023.6,1071.02,1.89,13.03,53.58,131.67,1120.1,53.73,54.0,0.0,3704.0,NaN,176.6,19.0,11.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.56,-0.18,NaN,0.0,107.72999999999999,266.9,27.5,18.0,-37.34,0.0,NaN,NaN,NaN,NaN
0.0,7.0,863.5,755.8,843.6,2.5,3.0,29.83,120.55,119.4,176.0,268.45,107.32999999999993,1045.98,1097.7,1153.31,1064.88,1.82,12.29,52.72,132.96,1106.0,246.3,61.90000000000009,1010.05,1039.87,1023.78,1071.95,1.93,13.02,53.58,131.69,1113.4,53.61,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,0.01,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.56,-0.19,NaN,0.0,107.61,266.9,27.5,18.0,-35.94,0.0,NaN,NaN,NaN,NaN
0.0,7.0,862.5,755.3,843.1,2.0,3.0,29.83,120.55,119.4,176.0,269.3,112.24000000000001,1045.85,1097.67,1158.09,1064.9,1.86,12.27,52.75,132.98,1106.7,247.23,63.65000000000009,1010.01,1040.6,1024.79,1073.66,1.97,13.01,53.57,131.73,1116.5,53.68,54.0,0.0,3704.0,NaN,176.6,18.5,10.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.56,-0.2,NaN,0.0,107.68,266.9,27.5,17.0,-47.31,0.0,NaN,NaN,NaN,NaN
0.0,7.0,862.5,755.2,843.0,0.0,3.0,29.83,120.55,119.4,176.0,269.72,111.13999999999987,1046.42,1096.34,1157.56,1064.76,1.87,12.21,52.94,132.99,1113.1,247.7,57.18999999999994,1009.89,1040.03,1024.53,1067.08,2.16,13.01,53.63,131.7,1121.2,53.68,54.0,0.0,3704.0,NaN,176.6,18.5,10.0,0.0,-0.01,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.56,-0.2,NaN,0.0,107.68,266.9,27.5,17.0,-34.15,0.0,NaN,NaN,NaN,NaN
0.0,6.0,862.5,755.1,842.9,-0.10000000000002274,2.9,29.83,120.55,119.4,176.0,270.09,104.41000000000008,1045.58,1096.87,1149.99,1065.91,1.88,12.15,53.06,132.98,1119.8,248.11,55.55000000000007,1009.85,1036.27,1024.0,1065.4,2.04,12.99,53.7,131.74,1121.8,53.63,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,0.02,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.56,-0.21,NaN,0.0,107.63,266.9,27.5,17.0,-28.45,0.0,NaN,NaN,NaN,NaN
0.0,6.0,862.5,755.0,842.9,-0.6000000000000227,2.9,29.83,120.55,119.4,176.0,270.38,97.88000000000011,1045.82,1098.09,1143.7,1068.01,1.89,12.13,52.91,133.04,1114.9,248.49,55.110000000000014,1010.32,1035.1,1023.3,1065.43,1.98,12.96,53.64,131.76,1124.5,53.54,54.0,0.0,3704.0,NaN,176.6,19.0,11.0,0.0,0.01,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.56,-0.21,NaN,0.0,107.53999999999999,266.9,27.5,18.0,-16.7,0.0,NaN,NaN,NaN,NaN
0.0,6.0,862.5,755.1,842.9,-1.0,3.0,29.83,120.55,119.4,176.0,270.69,96.48000000000002,1046.52,1100.41,1143.0,1069.68,1.88,12.13,52.66,132.98,1111.8,248.9,54.719999999999914,1009.84,1036.11,1022.49,1064.56,1.95,12.96,53.75,131.77,1125.8,53.5,54.0,0.0,3704.0,NaN,176.7,18.5,11.0,0.0,-0.0,47.9500885,-97.1734619,3.1,-0.0,32.2,NaN,1.57,-0.22,NaN,0.0,107.5,266.9,27.5,18.0,-2.98,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,755.0,842.8,-1.1000000000000227,2.9,29.83,120.55,119.4,176.0,271.08,93.8599999999999,1047.44,1103.12,1141.3,1069.81,1.84,12.15,52.89,133.06,1117.8,249.3,53.92999999999995,1011.09,1036.88,1022.25,1065.02,1.93,13.0,53.6,131.75,1113.3,53.5,54.0,0.0,3704.0,NaN,176.7,18.5,11.0,0.0,0.01,47.9500885,-97.1734772,3.1,-0.01,32.2,NaN,1.57,-0.22,NaN,0.0,107.5,266.9,27.5,18.0,5.84,0.0,NaN,NaN,NaN,NaN
0.0,7.0,864.5,755.4,843.2,-0.6999999999999318,2.9,29.83,120.55,119.4,176.0,271.42,100.03999999999996,1044.76,1103.94,1144.8,1069.32,1.84,12.2,52.83,133.03,1110.2,249.7,56.610000000000014,1011.11,1035.74,1024.64,1067.72,1.98,13.03,53.51,131.78,1115.4,53.45,54.0,0.0,3704.0,NaN,176.7,18.5,10.0,0.0,0.01,47.9500923,-97.1734772,3.1,0.0,32.2,NaN,1.59,-0.22,NaN,0.0,107.45,266.9,27.5,17.0,15.5,0.0,NaN,NaN,NaN,NaN
0.0,7.0,864.5,755.4,843.2,-0.6999999999999318,2.9,29.83,120.55,119.4,176.0,271.74,104.99000000000001,1042.89,1104.55,1147.88,1069.23,1.81,12.19,52.52,133.06,1112.9,250.05,58.889999999999986,1008.68,1035.41,1027.41,1067.57,1.95,13.01,53.69,131.75,1129.2,53.39,54.0,0.0,3704.0,NaN,176.7,18.5,10.0,0.0,-0.0,47.9500923,-97.1734772,3.1,-0.01,32.2,NaN,1.58,-0.24,NaN,0.0,107.39,266.9,27.5,17.0,15.99,0.0,NaN,NaN,NaN,NaN
0.0,7.0,865.5,755.4,843.2,-0.599999999999909,2.9,29.83,120.55,119.4,176.0,272.1,107.46000000000004,1041.34,1104.75,1148.8,1068.75,1.81,12.17,52.44,133.07,1112.7,250.47,58.419999999999845,1007.44,1033.66,1028.52,1065.86,1.94,12.96,53.8,131.76,1129.4,53.41,54.0,0.0,3704.0,NaN,176.7,18.5,11.0,0.0,0.0,47.9500923,-97.1734772,3.1,0.0,32.2,NaN,1.58,-0.25,NaN,0.0,107.41,266.9,27.5,17.0,29.8,0.0,NaN,NaN,NaN,NaN
0.0,7.0,864.5,755.4,843.2,-0.39999999999997726,3.0,29.83,120.55,119.4,176.0,272.43,104.19000000000005,1042.51,1104.88,1146.7,1068.88,1.83,12.16,52.58,133.05,1113.7,250.84,59.319999999999936,1007.7,1031.4,1028.85,1067.02,1.95,12.9,53.77,131.76,1129.9,53.42,54.0,0.0,3704.0,NaN,176.7,18.5,11.0,0.0,0.01,47.9500923,-97.1734772,3.1,0.01,32.2,NaN,1.57,-0.25,NaN,0.0,107.42,266.9,27.5,17.0,8.05,0.0,NaN,NaN,NaN,NaN
0.0,7.0,865.5,755.3,843.1,0.0,2.9,29.83,120.55,119.4,176.0,272.73,102.11000000000013,1042.54,1106.47,1144.65,1069.12,1.84,12.2,52.4,133.11,1115.2,251.18,57.67999999999995,1009.83,1028.79,1029.86,1067.51,1.93,12.96,53.67,131.79,1125.7,53.37,54.0,0.0,3704.0,NaN,176.7,18.5,11.0,0.0,-0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.58,-0.26,NaN,0.0,107.37,266.9,27.5,17.0,9.04,0.0,NaN,NaN,NaN,NaN
0.0,6.0,866.5,754.9,842.7,-0.2999999999999545,2.8,29.83,120.55,119.4,176.0,273.11,101.91999999999985,1043.7,1106.01,1145.62,1069.67,1.86,12.24,52.5,133.05,1102.8,251.59,59.56000000000006,1011.82,1028.2,1031.53,1071.38,1.93,12.97,53.61,131.79,1122.6,53.39,54.0,0.0,3704.0,NaN,176.7,18.5,11.0,0.0,0.01,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.58,-0.26,NaN,0.0,107.39,266.9,27.5,18.0,28.69,0.0,NaN,NaN,NaN,NaN
0.0,6.0,865.5,754.4,842.2,-0.6999999999999318,2.8,29.83,120.55,119.4,176.0,273.44,98.54999999999995,1047.03,1105.82,1145.58,1070.9,1.84,12.27,52.5,133.04,1098.8,251.96,60.629999999999995,1013.33,1028.19,1034.25,1073.96,1.94,13.0,53.61,131.75,1117.1,53.45,54.0,0.0,3704.0,NaN,176.7,18.5,10.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.59,-0.27,NaN,0.0,107.45,266.9,27.5,17.0,4.71,0.0,NaN,NaN,NaN,NaN
0.0,6.0,865.5,754.3,842.1,-0.7999999999999545,3.0,29.83,120.55,119.4,176.0,273.76,96.84000000000015,1048.11,1105.68,1144.95,1071.95,1.83,12.26,52.71,133.11,1106.0,252.32,57.549999999999955,1015.23,1029.69,1036.26,1072.78,1.92,13.03,53.57,131.81,1117.9,53.48,54.0,0.0,3704.0,NaN,176.7,18.5,10.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.6,-0.27,NaN,0.0,107.47999999999999,266.9,27.5,17.0,-7.92,0.0,NaN,NaN,NaN,NaN
0.0,6.0,864.5,754.2,842.0,-0.8999999999999773,2.9,29.83,120.55,119.4,176.0,274.06,95.77999999999997,1049.14,1103.89,1144.92,1072.37,1.84,12.23,52.67,133.04,1111.5,252.7,56.56000000000006,1016.18,1028.7,1038.46,1072.74,1.91,13.02,53.56,131.81,1119.6,53.46,54.0,0.0,3704.0,NaN,176.7,18.5,10.0,0.0,0.01,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.59,-0.29,NaN,0.0,107.46000000000001,266.9,27.5,17.0,-30.06,0.0,NaN,NaN,NaN,NaN
0.0,5.0,864.5,754.1,841.9,-0.8999999999999773,2.8,29.83,120.55,119.4,176.0,274.39,96.85000000000014,1046.83,1104.17,1143.68,1073.85,1.84,12.19,52.81,133.15,1118.4,253.08,55.120000000000005,1015.17,1029.97,1039.11,1070.29,1.9,13.02,53.64,131.8,1124.2,53.54,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.61,-0.26,NaN,0.0,107.53999999999999,266.9,27.5,17.0,-33.38,0.0,NaN,NaN,NaN,NaN
0.0,6.0,864.5,754.2,842.0,-1.2000000000000455,2.8,29.83,120.55,119.4,176.0,274.68,101.96000000000004,1042.69,1104.87,1144.65,1073.8,1.84,12.17,52.82,133.17,1115.7,253.4,55.43999999999994,1013.34,1032.53,1036.18,1068.78,1.9,13.02,53.62,131.83,1117.0,53.54,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,-0.0,47.9500885,-97.1734619,3.1,0.01,32.2,NaN,1.61,-0.26,NaN,0.0,107.53999999999999,266.9,27.5,17.0,-26.94,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.8,842.6,-0.6000000000000227,2.8,29.83,120.55,119.4,176.0,275.01,101.44000000000005,1039.8,1106.13,1141.24,1074.33,1.83,12.12,53.06,133.15,1122.3,253.83,57.94999999999993,1013.34,1032.16,1034.47,1071.29,1.91,13.02,53.57,131.86,1119.2,53.58,54.0,0.0,3704.0,NaN,176.6,18.0,11.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.6,-0.26,NaN,0.0,107.58,266.9,27.5,17.0,-31.66,0.0,NaN,NaN,NaN,NaN
0.0,7.0,863.5,755.3,843.1,-0.10000000000002274,2.9,29.83,120.55,119.4,176.0,275.31,100.51999999999998,1039.75,1106.57,1140.27,1072.16,1.84,12.14,53.0,133.21,1119.7,254.17,57.98000000000002,1012.69,1032.0,1035.34,1070.67,1.92,13.03,53.61,131.87,1120.5,53.52,54.0,0.0,3704.0,NaN,176.7,18.0,10.0,0.0,0.01,47.9500923,-97.1734772,3.1,0.0,32.2,NaN,1.59,-0.25,NaN,0.0,107.52000000000001,266.9,27.5,16.0,-31.99,0.0,NaN,NaN,NaN,NaN
0.0,7.0,863.5,755.1,843.0,-0.20000000000004547,2.9,29.83,120.55,119.4,176.0,275.68,99.49000000000001,1042.39,1105.97,1141.88,1070.01,1.83,12.16,53.04,133.18,1117.7,254.55,55.549999999999955,1012.47,1032.71,1035.55,1068.02,1.93,13.03,53.6,131.91,1119.2,53.53,54.0,0.0,3704.0,NaN,176.6,18.5,10.0,0.0,0.01,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.59,-0.25,NaN,0.0,107.53,266.9,27.5,17.0,-32.0,0.0,NaN,NaN,NaN,NaN
0.0,7.0,862.5,755.2,843.0,-0.10000000000002274,2.9,29.83,120.55,119.4,176.0,275.98,95.12000000000012,1042.52,1106.37,1137.64,1069.83,1.81,12.15,52.93,133.2,1118.5,254.91,53.23000000000002,1014.19,1030.77,1036.02,1067.42,1.94,13.01,53.59,131.96,1122.0,53.53,54.0,0.0,3704.0,NaN,176.6,18.5,10.0,0.0,0.0,47.9500923,-97.1734772,3.1,0.0,32.2,NaN,1.6,-0.24,NaN,0.0,107.53,266.9,27.5,17.0,-32.0,0.0,NaN,NaN,NaN,NaN
0.0,7.0,862.5,755.3,843.1,0.39999999999997726,2.8,29.83,120.55,119.4,176.0,276.26,93.93000000000006,1041.86,1107.32,1135.79,1071.51,1.81,12.25,52.66,133.2,1107.4,255.25,53.210000000000036,1014.73,1030.67,1037.06,1067.94,1.9,13.03,53.63,131.93,1123.9,53.57,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,0.0,47.9500923,-97.1734772,3.1,0.01,32.2,NaN,1.61,-0.25,NaN,0.0,107.57,266.9,27.5,17.0,-22.95,0.0,NaN,NaN,NaN,NaN
0.0,7.0,863.5,755.3,843.1,0.8999999999999773,3.0,29.83,120.55,119.4,176.0,276.61,97.33999999999992,1044.21,1109.41,1141.55,1071.5,1.81,12.28,52.46,133.21,1104.8,255.62,53.25999999999988,1015.09,1032.37,1035.26,1068.35,1.89,12.99,53.7,131.95,1126.9,53.55,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,0.0,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.6,-0.25,NaN,0.0,107.55,266.9,27.5,17.0,-7.25,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.8,842.6,0.5,2.9,29.83,120.55,119.4,176.0,276.92,98.19000000000005,1044.53,1109.9,1142.72,1070.63,1.81,12.26,52.61,133.16,1107.7,256.04,54.30000000000007,1015.1,1032.38,1033.4,1069.4,1.94,12.98,53.58,132.01,1121.5,53.46,54.0,0.0,3704.0,NaN,176.6,18.0,10.0,0.0,0.0,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.61,-0.24,NaN,0.0,107.46000000000001,266.9,27.5,17.0,3.62,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.3,842.1,0.10000000000002274,2.9,29.83,120.55,119.4,176.0,277.26,97.23000000000002,1045.82,1109.44,1143.05,1070.23,1.81,12.29,52.49,133.24,1102.6,256.36,56.789999999999964,1014.45,1032.86,1033.56,1071.24,2.14,13.0,53.56,132.01,1123.9,53.44,54.0,0.0,3704.0,NaN,176.6,18.0,10.0,0.0,0.01,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.63,-0.25,NaN,0.0,107.44,266.9,27.5,16.0,0.2,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.3,842.1,0.20000000000004547,2.7,29.83,120.55,119.4,176.0,277.54,99.3599999999999,1045.22,1108.03,1144.58,1068.2,1.86,12.26,52.62,133.19,1111.0,256.68,59.87000000000012,1015.06,1034.62,1033.1,1074.93,2.12,13.03,53.56,131.99,1118.5,53.23,54.0,0.0,3704.0,NaN,176.6,18.0,10.0,0.0,-0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.64,-0.26,NaN,0.0,107.22999999999999,266.9,27.5,16.0,-13.04,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.3,842.1,0.10000000000002274,2.7,29.83,120.55,119.4,176.0,277.83,96.79999999999995,1047.07,1107.56,1143.87,1065.95,1.84,12.26,52.66,133.26,1110.0,257.05,60.430000000000064,1016.75,1035.93,1032.48,1077.18,2.0,12.98,53.67,132.02,1129.8,53.23,54.0,0.0,3704.0,NaN,176.6,18.5,10.0,0.0,0.01,47.9500885,-97.1734772,3.1,0.01,32.2,NaN,1.65,-0.24,NaN,0.0,107.22999999999999,266.9,27.5,17.0,-3.88,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.3,842.1,-0.5,2.9,29.83,120.55,119.4,176.0,278.13,90.45999999999981,1050.64,1108.67,1141.1,1065.12,1.81,12.22,52.79,133.19,1112.1,257.34,60.55000000000007,1015.18,1034.8,1031.49,1075.73,1.93,12.98,53.71,132.06,1132.5,53.27,54.0,0.0,3704.0,NaN,176.6,18.5,10.0,0.0,-0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.65,-0.24,NaN,0.0,107.27000000000001,266.9,27.5,17.0,-12.29,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.3,842.1,-1.0,2.9,29.83,120.55,119.4,176.0,278.43,93.05000000000018,1050.6,1109.37,1143.65,1065.48,1.82,12.28,52.6,133.23,1096.5,257.7,62.22000000000003,1012.51,1034.72,1033.87,1074.73,1.93,12.93,53.7,132.09,1131.7,53.39,54.0,0.0,3704.0,NaN,176.6,18.5,11.0,0.0,0.01,47.9500885,-97.1734619,3.1,0.01,32.2,NaN,1.65,-0.23,NaN,0.0,107.39,266.9,27.5,17.0,-15.85,0.0,NaN,NaN,NaN,NaN
0.0,6.0,863.5,754.7,842.5,-0.5,2.9,29.83,120.55,119.4,176.0,278.7,95.07999999999993,1051.18,1109.1,1146.26,1066.47,1.84,12.33,52.49,133.22,1106.2,258.03,58.24000000000001,1013.31,1036.49,1037.49,1071.55,1.93,12.95,53.76,132.06,1134.8,53.19,54.0,0.0,3704.0,NaN,176.6,18.0,10.0,0.0,-0.0,47.9500885,-97.1734619,3.1,0.01,32.2,NaN,1.65,-0.23,NaN,0.0,107.19,266.9,27.5,17.0,-6.95,0.0,NaN,NaN,NaN,NaN
0.0,7.0,863.5,755.2,843.0,0.0,2.8,29.83,120.55,119.4,176.0,278.97,92.88000000000011,1049.8,1106.94,1142.68,1065.69,1.82,12.3,52.55,133.16,1108.1,258.36,57.379999999999995,1013.15,1035.92,1037.37,1070.53,1.92,12.96,53.76,132.08,1131.3,53.15,54.0,0.0,3704.0,NaN,176.6,18.0,10.0,0.0,-0.0,47.9500885,-97.1734772,3.1,0.0,32.2,NaN,1.64,-0.23,NaN,0.0,107.15,266.9,27.5,16.0,-14.88,0.0,NaN,NaN,NaN,NaN
0.0,7.0,862.5,755.3,843.1,0.0,2.8,29.83,120.55,119.4,176.0,279.27,90.25999999999999,1051.25,1105.1,1141.51,1065.79,1.81,12.27,52.44,133.23,1109.0,258.7,58.389999999999986,1011.63,1038.22,1039.36,1070.02,1.92,12.96,53.71,132.05,1132.9,53.18,54.0,0.0,3704.0,NaN,176.6,18.0,10.0,0.0,0.01,47.9500885,-97.1734772,3.1,-0.0,32.2,NaN,1.61,-0.22,NaN,0.0,107.18,266.9,27.5,16.0,-15.96,0.0,NaN,NaN,NaN,NaN
0.0,7.0,862.5,755.4,843.2,0.10000000000002274,2.8,29.83,120.55,119.4,176.0,279.55,91.5,1050.3,1106.02,1141.8,1065.23,1.84,12.26,52.43,133.2,1105.3,259.05,59.879999999999995,1009.89,1038.85,1040.65,1069.77,1.92,12.95,53.81,132.06,1137.6,53.27,54.0,0.0,3704.0,NaN,176.6,18.0,10.0,0.0,0.0,47.9500885,-97.1734772,3.1,-0.01,32.2,NaN,1.59,-0.24,NaN,0.0,107.27000000000001,266.9,27.5,16.0,-16.0,0.0,NaN,NaN,NaN,NaN
