#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,deg,mt,mt,kt,G,degrees,degrees,deg,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt
1685.0,2581.0,2471.6,2560.5,-28.09999999999991,0.3,0.1,29.97,122.7,124.575,46.56999999999999,327.8,370.16,359.24,374.37,37.27000000000021,1326.36,1363.63,1352.83,1327.67,10.59,67.7,169.02,2427.7,14.21,17.39,103.78,266.1,11.5,10.0,104.03,-0.03,47.8070717,-96.6615067,2.7,0.12,15.8,2.99,0.81,109.0,31.6,271.7,28.3,28.2,14.0,-225.45,27.6,-148.1,10.06
1690.0,2582.0,2476.8,2565.7,-27.0,0.3,0.1,29.97,122.7,124.575,46.44999999999999,327.87,370.19,359.21,374.32,36.450000000000045,1332.2,1366.28,1357.5,1329.83,10.77,68.02,169.06,2434.2,14.25,17.34,103.61,266.7,11.5,10.0,104.5,0.0,47.8071098,-96.6622238,2.7,0.02,15.8,3.46,0.87,110.0,31.59,271.7,28.2,28.2,14.0,-110.94,252.0,-147.8,10.18
1697.0,2588.0,2483.7,2572.6,-21.09999999999991,0.3,0.0,29.97,122.7,124.575,46.370000000000005,327.92,370.12,359.17,374.29,36.180000000000064,1337.13,1368.46,1361.57,1332.28,10.75,68.1,169.08,2434.6,14.3,17.31,103.1,266.7,11.5,10.0,104.09,0.0,47.8071442,-96.6629257,2.7,-0.06,15.8,3.88,0.16,109.0,31.61,271.7,28.2,28.2,15.0,73.25,385.8,-147.6,10.29
1704.0,2593.0,2490.4,2579.3,-10.699999999999818,0.3,0.1,29.97,122.7,124.575,46.329999999999984,327.98,370.15,359.21,374.31,35.25,1340.34,1369.94,1364.58,1334.69,10.71,67.87,169.12,2432.5,14.42,17.31,102.58,265.2,11.5,10.0,102.94,-0.06,47.8071861,-96.6636353,2.7,-0.07,15.8,3.0,-0.04,108.0,31.729999999999997,271.8,28.2,28.2,15.0,171.62,393.7,-147.4,10.4
1710.0,2605.0,2496.7,2585.6,-0.09999999999990905,0.3,0.0,29.97,122.7,124.575,46.20999999999998,328.1,370.08,359.19,374.31,33.98000000000002,1343.9,1370.69,1366.91,1336.71,10.46,67.9,169.13,2430.3,14.42,17.25,102.03,264.2,11.5,10.0,103.65,-0.06,47.8072166,-96.6643372,2.7,-0.05,15.8,1.56,-9.22,109.0,31.67,271.2,28.3,28.2,15.0,402.78,374.0,-147.3,10.51
1715.0,2614.0,2501.6,2590.5,12.0,0.3,0.0,29.97,122.7,124.575,46.14999999999998,328.13,370.03,359.18,374.28,33.42000000000007,1346.61,1371.94,1369.16,1338.52,10.54,67.63,169.14,2423.1,14.47,17.34,101.82,262.6,11.5,10.0,103.1,-0.02,47.8072357,-96.6651154,2.7,-0.13,15.8,1.45,-2.33,108.0,31.810000000000002,269.6,28.3,28.2,14.0,460.83,295.3,-147.3,10.63
1717.0,2618.0,2503.7,2592.6,21.5,0.3,0.1,29.97,122.7,124.575,46.06999999999999,328.21,370.02,359.17,374.28,33.49000000000001,1347.25,1372.95,1370.41,1339.46,10.64,67.49,169.13,2426.6,14.5,17.34,101.66,261.1,11.5,10.0,103.76,-0.03,47.807251,-96.6657867,2.7,-0.0,15.8,2.8,-2.49,109.0,31.84,268.6,28.2,28.2,14.0,460.89,169.3,-147.3,10.77
1723.0,2619.0,2506.9,2595.8,30.40000000000009,0.3,0.0,29.97,122.7,124.575,45.93000000000001,328.28,369.89,359.16,374.21,32.20999999999981,1347.22,1373.59,1371.41,1341.38,10.55,67.32,169.1,2410.3,14.5,17.28,101.02,261.2,11.5,10.0,100.72,-0.01,47.8072586,-96.6671143,2.7,0.0,15.8,2.83,0.26,106.0,31.78,267.4,28.2,28.2,14.0,190.49,110.2,-147.7,11.1
1725.0,2617.0,2508.4,2597.3,36.70000000000027,0.3,0.0,29.97,122.7,124.575,45.81,328.35,369.78,359.16,374.16,31.430000000000064,1347.87,1373.94,1371.66,1342.51,10.48,67.61,169.06,2415.2,14.57,17.25,100.81,262.5,11.5,10.0,102.02,0.0,47.8072548,-96.6678085,2.7,0.0,15.8,2.74,-0.83,107.0,31.82,267.2,28.2,28.2,15.0,70.52,94.5,-148.0,11.27
1726.0,2614.0,2509.5,2598.4,39.20000000000027,0.3,0.1,29.97,122.7,124.575,45.75999999999999,328.39,369.7,359.16,374.15,31.039999999999964,1348.48,1374.1,1371.76,1343.06,10.56,67.93,169.03,2419.7,14.59,17.07,100.65,262.0,11.5,10.0,101.87,-0.04,47.8072548,-96.6685028,2.7,-0.14,15.8,2.69,-1.2,107.0,31.66,266.9,28.3,28.2,15.0,-38.2,74.8,-148.4,11.41
1728.0,2611.0,2511.3,2600.2,39.69999999999982,0.3,0.0,29.97,122.7,124.575,45.639999999999986,328.49,369.7,359.16,374.13,31.09999999999991,1348.62,1374.25,1372.48,1343.15,10.51,67.28,169.02,2409.8,14.59,16.93,100.59,262.0,11.5,10.0,98.68,-0.01,47.8072472,-96.6691895,2.7,-0.16,15.8,1.57,1.03,104.0,31.52,266.8,28.2,28.2,14.0,-89.17,51.2,-148.7,11.53
1727.0,2607.0,2510.8,2599.7,34.0,0.3,0.0,29.97,122.7,124.575,45.599999999999966,328.54,369.63,359.16,374.14,30.7199999999998,1349.03,1373.86,1372.81,1343.14,10.55,67.71,169.0,2407.9,14.66,16.93,100.85,262.8,11.5,10.0,98.27,0.04,47.8072433,-96.6698837,2.7,-0.05,15.8,1.68,3.86,103.0,31.59,267.2,28.2,28.2,14.0,-152.11,-27.6,-149.0,11.61
1727.0,2603.0,2510.1,2599.0,26.40000000000009,0.3,0.0,29.97,122.7,124.575,45.5,328.54,369.49,359.16,374.04,29.87999999999988,1348.27,1372.56,1372.54,1342.68,10.56,67.94,168.97,2410.1,14.69,16.74,101.31,263.5,11.0,10.0,98.44,0.03,47.8072548,-96.670578,2.7,0.03,15.8,1.72,3.6,103.0,31.43,268.1,28.2,28.2,14.0,-225.15,-59.1,-149.4,11.65
1726.0,2601.0,2509.1,2598.0,18.699999999999818,0.4,0.0,29.97,122.7,124.575,45.460000000000036,328.45,369.28,358.96,373.91,29.99000000000001,1347.97,1371.38,1372.31,1342.32,10.53,68.25,168.96,2414.2,14.69,16.72,101.78,263.6,11.0,10.0,100.16,0.0,47.8072624,-96.6712799,2.7,0.06,15.8,1.96,2.83,105.0,31.409999999999997,269.1,28.3,28.2,14.0,-214.23,-66.9,-149.8,11.66
1726.0,2603.0,2509.3,2598.2,12.599999999999909,0.3,0.1,29.97,122.7,124.575,45.339999999999975,328.5,369.17,358.95,373.84,29.720000000000027,1348.23,1371.01,1372.23,1342.51,10.49,67.89,168.95,2418.2,14.69,16.88,102.17,264.4,11.5,10.0,100.34,0.0,47.8072891,-96.6719818,2.7,-0.12,15.8,1.76,3.04,105.0,31.57,269.8,28.2,28.2,15.0,-105.71,-3.9,-150.3,11.65
1725.0,2609.0,2508.7,2597.6,7.099999999999909,0.3,0.0,29.97,122.7,124.575,45.25999999999999,328.51,369.04,358.91,373.77,29.49000000000001,1347.79,1370.96,1371.74,1342.25,10.61,67.92,168.96,2430.3,14.57,17.12,102.38,265.9,11.5,10.0,103.2,0.01,47.8073158,-96.6726837,2.7,-0.0,15.8,2.08,1.92,108.0,31.69,270.5,28.2,28.2,15.0,81.89,-39.4,-150.8,11.63
1725.0,2607.0,2505.4,2594.3,1.7000000000002728,0.3,0.0,29.97,122.7,124.575,45.18000000000001,328.39,368.79,358.79,373.57,30.74000000000001,1347.27,1371.12,1372.74,1342.0,10.58,67.76,168.97,2426.3,14.37,17.58,102.56,266.7,11.5,10.0,101.32,0.03,47.8073425,-96.6733932,2.7,-0.09,15.8,0.76,2.09,106.0,31.949999999999996,271.2,28.2,28.2,14.0,60.53,-90.6,-151.2,11.6
1719.0,2608.0,2499.2,2588.1,-7.700000000000273,0.3,0.0,29.97,122.7,124.575,45.14999999999998,328.38,368.65,358.71,373.53,31.910000000000082,1347.78,1370.52,1373.63,1341.72,10.68,67.64,168.99,2424.6,14.11,17.58,103.06,265.9,11.5,10.0,102.53,-0.03,47.8073845,-96.6740952,2.7,-0.06,15.8,-1.09,1.54,108.0,31.689999999999998,271.8,28.3,28.2,14.0,56.03,-318.9,-151.5,11.57
1709.0,2606.0,2489.9,2578.9,-18.40000000000009,0.3,0.1,29.97,122.7,124.575,45.04000000000002,328.4,368.51,358.71,373.44,32.37999999999988,1349.05,1370.07,1374.08,1341.7,10.54,68.22,168.99,2431.0,13.8,17.98,103.92,266.2,11.0,10.0,103.91,0.07,47.8074226,-96.6748047,2.7,-0.06,15.5,-1.58,-0.2,109.0,31.78,271.9,28.3,28.2,14.0,23.75,-500.0,-151.9,11.53
1701.0,2593.0,2481.6,2570.5,-27.90000000000009,0.3,0.0,29.97,122.7,124.575,45.0,328.33,368.32,358.63,373.33,32.66000000000008,1349.69,1370.03,1374.21,1341.55,10.68,68.27,169.01,2446.9,13.8,18.47,105.03,264.8,11.0,10.0,104.64,-0.08,47.8074608,-96.6755295,2.7,-0.0,15.5,-1.69,0.19,110.0,32.269999999999996,272.0,28.2,28.2,14.0,-251.66,-492.1,-152.2,11.49
1693.0,2596.0,2473.9,2562.8,-37.399999999999636,0.3,0.0,29.97,122.7,124.575,44.93000000000001,328.28,368.11,358.51,373.21,33.44999999999982,1350.72,1370.51,1374.87,1341.42,10.7,68.21,169.02,2447.3,13.51,18.76,106.0,266.8,11.5,10.0,106.79,-0.02,47.8074989,-96.6762466,2.7,-0.04,15.5,-1.87,1.74,112.0,32.27,271.7,28.2,28.2,15.0,-177.79,-460.6,-152.5,11.48
1685.0,2584.0,2465.9,2554.8,-44.899999999999636,0.3,0.0,29.97,122.7,124.575,44.81,328.27,367.89,358.4,373.08,33.92000000000007,1351.49,1371.6,1375.63,1341.71,10.71,68.43,169.04,2456.3,13.25,18.76,107.11,269.1,11.5,10.0,106.59,0.02,47.8075409,-96.6769867,2.7,-0.08,15.5,-2.72,1.16,112.0,32.010000000000005,271.9,28.2,28.2,15.0,-321.49,-468.5,-152.7,11.46
1681.0,2574.0,2461.5,2550.4,-48.59999999999991,0.3,0.0,29.97,122.7,124.575,44.79000000000002,328.15,367.69,358.3,372.94,33.97000000000003,1351.76,1372.97,1375.9,1341.93,10.82,68.67,169.06,2466.2,13.17,18.94,108.41,270.4,11.5,10.0,107.4,0.07,47.8075867,-96.6777267,2.7,0.34,15.5,-1.37,-3.64,113.0,32.11,272.3,28.3,28.2,14.0,-446.34,-378.0,-152.9,11.43
1681.0,2554.0,2461.9,2550.8,-47.19999999999982,0.3,0.1,29.97,122.7,124.575,44.71999999999997,327.99,367.41,358.13,372.71,34.02999999999997,1351.74,1374.5,1375.85,1341.82,10.94,69.3,169.06,2485.9,13.12,18.94,109.69,267.5,11.5,10.0,108.98,0.04,47.8076286,-96.6784744,2.7,0.12,15.5,-1.65,-2.42,114.0,32.06,272.2,28.2,28.2,14.0,-728.73,-47.2,-152.9,11.35
1687.0,2578.0,2468.0,2556.9,-41.29999999999973,0.3,0.1,29.97,122.7,124.575,44.64000000000004,327.96,367.21,358.03,372.6,34.25,1351.49,1376.02,1375.95,1341.77,10.93,68.46,169.06,2495.2,13.06,18.81,110.64,265.6,11.0,10.0,112.24,-0.06,47.8076706,-96.6792374,2.7,-0.07,15.5,-0.96,-1.77,118.0,31.869999999999997,271.8,28.2,28.2,14.0,-207.04,275.6,-152.9,11.27
1688.0,2594.0,2469.0,2557.9,-39.69999999999982,0.3,0.0,29.97,122.7,124.575,44.64000000000004,327.78,366.9,357.83,372.42,36.049999999999955,1351.66,1377.77,1376.57,1341.72,10.84,67.91,169.05,2484.3,13.09,18.81,110.97,268.7,11.0,10.0,110.7,0.06,47.8077049,-96.6800003,2.7,-0.11,15.5,-1.07,-1.69,116.0,31.9,271.2,28.2,28.2,14.0,413.0,86.6,-152.8,11.2
1686.0,2579.0,2466.9,2555.8,-38.5,0.3,0.0,29.97,122.7,124.575,44.52999999999997,327.81,366.74,357.76,372.34,36.92000000000007,1353.04,1379.14,1377.27,1342.22,10.83,68.78,169.04,2479.5,13.09,18.68,111.48,267.7,11.0,10.0,107.68,-0.02,47.8077393,-96.6807632,2.7,-0.16,15.2,-0.33,-3.21,113.0,31.77,271.2,28.2,28.2,15.0,135.32,-106.3,-152.7,11.12
1682.0,2581.0,2462.5,2551.4,-36.69999999999982,0.3,0.1,29.97,122.7,124.575,44.52000000000004,327.7,366.53,357.67,372.22,36.960000000000036,1352.68,1379.52,1377.29,1342.56,10.69,68.51,169.03,2477.4,13.09,18.68,111.81,266.6,11.5,10.0,109.36,0.02,47.8077698,-96.6815262,2.7,0.18,15.5,0.8,-1.15,115.0,31.77,270.9,28.3,28.2,15.0,64.36,-244.1,-152.6,11.02
1678.0,2578.0,2458.1,2547.0,-31.90000000000009,0.3,0.1,29.97,122.7,124.575,44.45999999999998,327.6,366.3,357.53,372.06,36.570000000000164,1352.42,1379.43,1377.65,1342.86,10.88,68.2,169.01,2476.9,13.06,18.65,112.02,266.0,11.5,10.0,109.89,-0.03,47.8078003,-96.6822968,2.7,-0.07,15.5,-0.23,0.99,115.0,31.71,270.6,28.2,28.2,14.0,-83.53,-177.2,-152.6,10.91
1672.0,2579.0,2452.5,2541.4,-29.09999999999991,0.3,0.1,29.97,122.7,124.575,44.40999999999997,327.47,366.05,357.41,371.88,35.91000000000008,1352.84,1379.21,1377.72,1343.3,10.7,68.64,168.99,2485.9,12.93,18.58,112.16,267.2,11.0,10.0,110.56,0.01,47.8078308,-96.683075,2.7,0.08,15.5,0.7,-2.41,116.0,31.509999999999998,270.6,28.2,28.2,14.0,-16.53,-287.4,-152.6,10.79
1669.0,2563.0,2449.2,2538.1,-24.700000000000273,0.3,0.0,29.97,122.7,124.575,44.35999999999996,327.35,365.75,357.22,371.71,36.00999999999999,1353.41,1379.62,1378.04,1343.61,10.77,68.93,168.96,2486.2,12.93,18.6,112.24,267.1,11.0,10.0,109.26,0.03,47.8078575,-96.6838455,2.7,-0.03,15.5,1.14,-7.48,114.0,31.53,270.2,28.2,28.2,14.0,-299.15,-189.0,-152.7,10.68
1667.0,2557.0,2447.6,2536.5,-18.300000000000182,0.3,0.0,29.97,122.7,124.575,44.360000000000014,327.21,365.51,357.06,371.57,37.37000000000012,1354.63,1380.95,1377.87,1343.58,10.82,68.88,168.92,2483.5,13.09,18.52,112.14,264.9,11.0,10.0,109.44,0.03,47.8078766,-96.6846161,2.7,-0.11,15.5,0.47,-12.41,115.0,31.61,269.2,28.3,28.2,14.0,-413.91,-98.4,-152.7,10.54
1663.0,2563.0,2443.9,2532.8,-17.59999999999991,0.4,0.1,29.97,122.7,124.575,44.31,327.08,365.26,356.87,371.39,37.65000000000009,1355.08,1381.47,1377.7,1343.82,10.78,68.61,168.9,2482.5,13.09,18.34,112.02,261.9,11.0,10.0,109.84,-0.04,47.8078766,-96.685379,2.7,-0.1,15.5,-1.05,-14.11,115.0,31.43,267.5,28.2,28.2,15.0,-208.25,-196.9,-152.8,10.4
1657.0,2563.0,2437.4,2526.3,-24.5,0.3,0.1,29.97,122.7,124.575,44.26999999999998,326.85,364.83,356.65,371.12,37.40000000000009,1354.77,1381.41,1378.04,1344.01,10.82,68.57,168.85,2485.3,13.22,18.34,112.1,259.5,11.5,10.0,110.3,0.01,47.8078575,-96.6861725,2.7,0.0,15.5,-0.74,-12.03,116.0,31.560000000000002,265.3,28.2,28.2,15.0,-66.12,-342.5,-153.0,10.28
1652.0,2559.0,2432.7,2521.6,-35.30000000000018,0.3,0.0,29.97,122.7,124.575,44.24000000000001,326.75,364.61,356.53,370.99,37.330000000000155,1353.93,1381.65,1378.65,1344.32,10.89,68.97,168.82,2496.8,13.3,18.27,112.18,257.7,11.5,10.0,112.07,-0.0,47.8078194,-96.6869431,2.7,-0.04,15.5,-0.82,-11.16,117.0,31.57,263.0,28.2,28.2,14.0,-90.49,-350.4,-153.3,10.18
1646.0,2553.0,2426.4,2515.3,-42.59999999999991,0.3,0.0,29.97,122.7,124.575,44.23000000000002,326.64,364.39,356.43,370.87,36.789999999999964,1353.33,1381.73,1379.2,1344.94,10.79,69.13,168.77,2508.1,13.54,18.19,112.18,255.8,11.0,10.0,113.43,0.01,47.8077621,-96.6876831,2.7,0.07,15.5,-0.54,-11.46,119.0,31.73,261.1,28.2,28.2,14.0,-170.91,-409.4,-153.7,10.11
1640.0,2547.0,2420.7,2509.6,-46.20000000000027,0.3,0.1,29.97,122.7,124.575,44.15999999999997,326.48,364.07,356.21,370.64,37.13000000000011,1354.34,1382.44,1380.75,1345.31,10.93,68.92,168.71,2519.7,13.8,18.19,112.1,253.9,11.0,10.0,115.27,0.03,47.8076935,-96.6884384,2.7,0.04,15.5,-0.25,-11.03,121.0,31.990000000000002,259.2,28.3,28.2,14.0,-266.09,-374.0,-154.1,10.07
1634.0,2543.0,2414.6,2503.5,-47.90000000000009,0.3,0.0,29.97,122.7,124.575,44.150000000000034,326.33,363.79,356.06,370.48,37.91000000000008,1355.03,1383.18,1382.24,1345.27,10.94,68.8,168.64,2520.9,13.88,18.21,111.91,251.8,11.0,10.0,114.69,0.01,47.8076019,-96.6891937,2.7,0.05,15.2,0.11,-10.7,120.0,32.09,257.5,28.2,28.2,14.0,-281.7,-378.0,-154.4,10.06
1628.0,2535.0,2408.4,2497.3,-49.69999999999982,0.3,0.0,29.97,122.7,124.575,44.089999999999975,326.16,363.47,355.86,370.25,38.72000000000003,1355.13,1383.68,1382.76,1344.96,11.07,68.99,168.58,2522.0,13.88,18.45,111.62,249.3,11.0,10.0,114.69,0.02,47.8075027,-96.689949,2.7,0.07,15.2,0.11,-8.23,120.0,32.33,255.7,28.2,28.2,15.0,-337.7,-381.9,-154.7,10.09
1623.0,2529.0,2403.2,2492.1,-49.30000000000018,0.3,0.1,29.97,122.7,124.575,44.09000000000003,325.88,363.03,355.6,369.97,38.919999999999845,1355.51,1383.37,1382.7,1344.45,10.96,68.87,168.52,2513.5,13.86,18.45,111.4,246.1,11.5,10.0,113.42,-0.08,47.8073807,-96.690712,2.7,-0.05,15.2,0.14,-4.11,119.0,32.31,254.4,28.2,28.2,15.0,-403.5,-318.9,-155.0,10.15
1615.0,2533.0,2395.8,2484.7,-53.40000000000009,0.3,0.0,29.97,122.7,124.575,44.02999999999997,325.79,362.79,355.44,369.82,38.710000000000036,1356.53,1382.82,1383.07,1344.36,10.96,68.59,168.46,2522.2,13.86,18.63,110.99,246.9,11.5,10.0,115.78,0.01,47.8072548,-96.6914673,2.7,0.07,15.5,0.69,-0.92,121.0,32.489999999999995,253.2,28.3,28.2,14.0,-148.77,-334.6,-155.4,10.26
1611.0,2521.0,2391.6,2480.5,-56.0,0.3,0.1,29.97,122.7,124.575,44.08000000000004,325.59,362.51,355.28,369.67,38.710000000000036,1356.69,1383.11,1383.26,1344.55,11.0,69.21,168.42,2517.2,13.99,18.7,110.74,245.9,11.0,10.0,114.65,-0.03,47.8071327,-96.6921692,2.7,-0.12,15.5,0.86,1.33,120.0,32.69,253.0,28.2,28.2,14.0,-301.3,-263.8,-155.9,10.41
1605.0,2521.0,2385.4,2474.3,-58.5,0.3,0.0,29.97,122.7,124.575,44.00999999999999,325.45,362.21,355.09,369.46,38.77999999999997,1356.65,1383.42,1383.33,1344.64,10.82,68.86,168.37,2507.1,13.99,18.68,110.41,246.6,11.0,10.0,113.53,-0.01,47.807003,-96.6929092,2.7,-0.02,15.5,1.35,-0.25,119.0,32.67,252.8,28.2,28.2,14.0,-239.01,-334.6,-156.4,10.59
1599.0,2507.0,2379.7,2468.5,-57.80000000000018,0.3,0.0,29.97,122.7,124.575,44.039999999999964,325.23,361.87,354.9,369.27,39.429999999999836,1356.57,1383.41,1383.84,1344.41,10.94,69.25,168.31,2498.0,13.99,18.68,110.14,247.0,11.0,10.0,111.65,0.01,47.8068733,-96.6936417,2.7,-0.1,15.5,1.0,0.18,117.0,32.67,252.8,28.2,28.2,14.0,-386.36,-334.6,-157.0,10.78
1593.0,2504.0,2373.9,2462.8,-58.79999999999973,0.4,0.0,29.97,122.7,124.575,44.01000000000005,325.03,361.53,354.69,369.04,39.50999999999999,1356.1,1383.14,1384.17,1344.66,10.95,68.76,168.27,2505.0,14.06,18.52,109.9,246.2,11.0,10.0,113.94,-0.04,47.8067436,-96.694397,2.7,0.08,15.5,0.98,0.29,119.0,32.58,252.9,28.2,28.2,15.0,-398.8,-330.7,-157.5,10.98
1591.0,2500.0,2371.1,2460.0,-55.30000000000018,0.3,0.1,29.97,122.7,124.575,43.98999999999995,324.85,361.23,354.44,368.84,38.45999999999981,1355.42,1383.29,1383.87,1345.41,10.82,69.01,168.22,2505.0,14.06,18.29,109.67,247.1,11.0,10.0,113.03,-0.02,47.8066216,-96.6950912,2.7,-0.02,15.5,0.31,2.09,118.0,32.35,252.8,28.3,28.2,15.0,-335.02,-196.9,-158.0,11.19
1589.0,2500.0,2369.5,2458.3,-51.29999999999973,0.3,0.0,29.97,122.7,124.575,43.95999999999998,324.66,360.92,354.25,368.62,37.16000000000008,1355.35,1382.92,1383.13,1345.97,10.89,68.92,168.18,2505.2,14.18,18.29,109.69,246.8,11.5,10.0,113.29,-0.08,47.8064995,-96.6958237,2.7,-0.03,15.5,0.77,4.92,119.0,32.47,253.1,28.2,28.2,14.0,-239.98,-196.9,-158.5,11.41
1585.0,2498.0,2363.1,2452.0,-51.5,0.3,0.0,29.97,122.7,124.575,43.95999999999998,324.47,360.57,354.01,368.43,36.799999999999955,1354.57,1381.78,1382.96,1346.16,10.74,68.65,168.14,2500.2,14.33,18.16,109.67,247.9,11.0,10.0,112.79,-0.01,47.8063812,-96.6965637,2.7,0.11,15.5,1.31,6.54,118.0,32.49,253.6,28.2,28.2,14.0,-142.83,-370.1,-158.9,11.62
1582.0,2489.0,2359.7,2448.6,-48.70000000000027,0.3,0.0,29.97,122.7,124.575,44.0,324.13,360.15,353.73,368.13,37.23000000000002,1353.85,1381.63,1383.7,1346.47,10.94,69.06,168.09,2509.8,14.37,17.95,109.56,249.4,11.0,10.0,114.29,-0.03,47.8062706,-96.6972885,2.7,0.17,15.5,2.15,6.01,120.0,32.32,254.6,28.2,28.2,14.0,-254.17,-255.9,-159.3,11.84
1584.0,2481.0,2361.4,2450.3,-41.79999999999973,0.3,0.0,29.97,122.7,124.575,43.94999999999999,323.99,359.81,353.53,367.94,37.460000000000036,1354.12,1381.58,1384.54,1347.08,10.9,69.25,168.02,2502.7,14.5,17.85,109.26,251.5,11.0,10.0,112.3,-0.0,47.8061562,-96.6980667,2.7,0.13,15.5,2.4,6.83,117.0,32.35,255.6,28.2,28.2,14.0,-338.82,35.4,-159.6,12.04
1602.0,2490.0,2376.2,2465.0,-19.699999999999818,0.3,0.1,29.97,122.7,124.575,43.97999999999996,323.61,359.21,353.12,367.59,36.55000000000018,1353.05,1381.16,1384.67,1348.12,10.86,68.81,167.93,2497.1,14.57,17.52,108.33,253.5,11.0,10.0,111.91,-0.01,47.8059921,-96.6994934,2.7,0.12,15.5,3.91,3.48,117.0,32.09,257.7,28.2,28.2,15.0,-31.19,468.5,-159.8,12.37
1612.0,2493.0,2385.3,2474.2,-6.300000000000182,0.3,0.1,29.97,122.7,124.575,43.94,323.38,358.87,352.9,367.32,36.570000000000164,1351.48,1381.18,1384.92,1348.35,10.76,69.24,167.88,2490.3,14.64,17.52,107.48,253.3,11.5,10.0,109.84,-0.02,47.8059158,-96.7002106,2.7,0.22,15.5,4.05,4.35,115.0,32.16,258.3,28.2,28.2,14.0,131.5,626.0,-159.7,12.49
1626.0,2516.0,2399.9,2488.7,14.399999999999636,0.3,0.0,29.97,122.7,124.575,43.97000000000003,323.14,358.52,352.66,367.11,37.1400000000001,1350.84,1381.3,1385.21,1348.07,10.69,68.69,167.83,2485.7,14.66,17.36,106.52,253.6,11.0,10.0,110.98,-0.07,47.8058472,-96.700943,2.7,-0.02,15.5,3.53,-0.09,116.0,32.019999999999996,259.1,28.2,28.2,14.0,471.88,850.4,-159.6,12.6
1636.0,2528.0,2409.3,2498.2,29.699999999999818,0.3,0.0,29.97,122.7,124.575,44.0,322.91,358.17,352.44,366.91,38.200000000000045,1351.82,1381.24,1385.79,1347.59,10.82,68.82,167.8,2478.7,14.69,17.28,105.65,256.4,11.0,10.0,109.05,0.03,47.8057671,-96.7016602,2.7,-0.11,15.8,2.25,1.13,114.0,31.97,258.9,28.3,28.2,14.0,777.65,629.9,-159.4,12.69
1643.0,2528.0,2416.3,2505.2,42.399999999999636,0.3,0.1,29.97,122.7,124.575,43.950000000000045,322.71,357.77,352.19,366.66,38.30000000000018,1352.14,1380.86,1385.38,1347.08,10.83,68.46,167.77,2467.7,14.71,17.2,105.36,254.6,11.0,10.0,106.88,-0.02,47.8056984,-96.7024078,2.7,0.01,15.8,2.02,4.92,112.0,31.91,259.4,28.2,28.2,14.0,515.93,440.9,-159.1,12.75
1646.0,2536.0,2420.1,2508.9,48.90000000000009,0.3,0.1,29.97,122.7,124.575,43.98000000000002,322.45,357.48,351.97,366.43,37.440000000000055,1351.61,1379.62,1383.99,1346.55,10.75,68.38,167.75,2463.9,14.71,17.17,105.18,254.0,11.0,10.0,107.65,-0.04,47.8056412,-96.7030945,2.7,-0.09,15.8,1.85,2.99,113.0,31.880000000000003,259.9,28.2,28.2,15.0,475.66,279.5,-158.8,12.79
1647.0,2545.0,2421.0,2509.9,51.59999999999991,0.3,0.0,29.97,122.7,124.575,44.00999999999999,322.22,357.12,351.72,366.23,36.72000000000003,1350.62,1379.76,1382.93,1346.21,10.66,68.35,167.73,2470.4,14.57,17.28,104.93,254.7,11.0,10.0,108.63,-0.03,47.8055801,-96.7038116,2.7,0.0,15.8,2.48,0.29,114.0,31.85,260.3,28.2,28.2,15.0,486.97,98.4,-158.5,12.82
1649.0,2537.0,2422.9,2511.8,59.80000000000018,0.3,0.0,29.97,122.7,124.575,43.97000000000003,322.02,356.78,351.48,365.99,36.830000000000155,1350.86,1380.35,1382.63,1345.8,10.74,68.46,167.7,2462.7,14.45,17.28,104.56,254.9,11.5,10.0,106.98,-0.0,47.8055229,-96.7045212,2.7,0.02,15.8,2.75,1.08,112.0,31.73,260.3,28.3,28.2,14.0,211.25,63.0,-158.2,12.84
1652.0,2538.0,2425.5,2514.4,65.80000000000018,0.3,0.1,29.97,122.7,124.575,43.98000000000002,321.77,356.39,351.25,365.75,36.319999999999936,1350.99,1380.4,1381.59,1345.27,10.64,68.22,167.66,2457.7,14.3,17.42,104.23,254.0,11.0,10.0,106.42,-0.01,47.8054619,-96.7052307,2.7,-0.07,15.8,2.66,0.92,111.0,31.720000000000002,260.3,28.3,28.2,14.0,53.54,129.9,-157.8,12.87
