#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt,deg,nm
1696.0,2508.6,2463.5,2552.0,25.59999999999991,0.7,30.04,132.3,124.575,312.6,1298.6,1321.71,1306.7,1285.05,11.09,74.9,180.06,2391.3,15.88,12.24,88.41,1852.0,0.366,296.5,15.0,10.0,101.22,0.02,47.6981049,-96.8183594,2.8,114.3,0.0,19.2,3.44,0.38,107.0,28.12,296.1,28.0,19.0,171.01,322.8,-56.3,16.1,-46.6,20.7
1702.0,2516.6,2469.9,2558.4,31.5,0.5,30.04,132.3,124.575,312.6,1298.58,1321.8,1305.96,1285.48,11.09,75.06,179.96,2390.0,15.88,12.27,88.11,1852.0,0.372,297.1,15.0,10.0,101.14,0.01,47.6983032,-96.8188858,2.8,114.3,-0.07,19.2,2.94,0.04,106.0,28.15,296.3,28.0,18.0,263.03,311.0,-56.4,16.14,-46.5,20.7
1705.0,2521.6,2473.1,2561.6,33.79999999999973,0.5,30.04,132.3,124.575,312.6,1298.27,1321.33,1305.28,1285.51,11.12,74.76,179.79,2383.1,16.05,12.02,88.02,1852.0,0.379,297.8,15.0,10.0,101.18,0.05,47.6985054,-96.8194122,2.8,114.3,-0.05,19.2,2.25,-0.13,106.0,28.07,296.5,28.0,18.0,324.69,185.0,-56.4,16.2,-46.5,20.7
1706.0,2522.6,2473.7,2562.3,33.30000000000018,0.5,30.04,132.3,124.575,312.6,1299.43,1319.95,1306.3,1284.66,11.1,74.88,179.69,2382.4,15.85,12.4,88.13,1852.0,0.386,296.3,15.0,10.0,100.88,-0.02,47.6987,-96.819931,2.8,114.3,-0.07,19.2,1.6,-0.2,106.0,28.25,296.9,28.0,18.0,251.02,39.4,-56.4,16.26,-46.5,20.7
1706.0,2523.6,2473.6,2562.2,31.899999999999636,0.4,30.04,132.3,124.575,312.6,1297.5,1319.29,1306.39,1284.2,11.12,74.73,179.72,2388.6,15.85,12.3,88.44,1852.0,0.392,297.3,15.0,10.0,100.58,0.04,47.6989059,-96.8204575,2.8,114.3,-0.01,19.2,1.16,-1.32,106.0,28.15,296.9,28.0,19.0,179.48,-11.8,-56.4,16.33,-46.5,20.6
1705.0,2522.6,2473.0,2561.6,30.09999999999991,0.5,30.04,132.3,124.575,312.6,1296.49,1319.78,1306.5,1284.38,11.07,74.93,179.77,2390.3,16.08,12.17,88.78,1852.0,0.399,297.6,15.0,10.0,100.83,0.02,47.6991119,-96.8209839,2.8,114.3,0.09,19.2,1.74,-0.22,106.0,28.25,297.0,28.0,19.0,65.81,-39.4,-56.5,16.41,-46.5,20.6
1704.0,2522.6,2472.0,2560.5,25.90000000000009,0.5,30.04,132.3,124.575,312.6,1296.21,1321.05,1306.73,1283.92,11.06,74.64,179.8,2397.0,15.75,12.37,89.05,1852.0,0.406,297.5,15.0,10.0,101.21,0.02,47.6993179,-96.8215179,2.8,114.3,-0.01,19.2,1.72,-1.32,107.0,28.119999999999997,297.1,28.0,19.0,4.65,-31.5,-56.5,16.48,-46.4,20.6
1705.0,2521.6,2469.9,2558.5,20.800000000000182,0.5,30.04,132.3,124.575,312.6,1297.3,1321.82,1306.4,1284.45,11.06,74.96,179.8,2396.2,15.92,12.13,89.18,1852.0,0.412,297.3,15.0,10.0,101.74,0.02,47.6995201,-96.8220444,2.8,114.3,0.07,19.2,2.37,-1.75,107.0,28.05,297.2,28.0,18.0,-9.58,-27.6,-56.6,16.57,-46.4,20.6
1705.0,2522.6,2470.2,2558.7,17.199999999999818,0.4,30.04,132.3,124.575,312.6,1297.11,1322.15,1306.89,1285.33,11.11,75.1,179.72,2404.7,15.69,12.39,89.2,1852.0,0.419,297.0,15.0,10.0,102.11,0.01,47.6997261,-96.8225784,2.8,114.3,0.07,19.2,2.48,-2.8,108.0,28.08,297.1,28.0,18.0,-24.14,15.7,-56.6,16.65,-46.4,20.6
1706.0,2523.6,2471.1,2559.6,13.599999999999909,0.4,30.04,132.3,124.575,312.6,1298.17,1323.01,1306.39,1285.95,11.13,75.05,179.61,2405.6,15.79,12.1,89.11,1852.0,0.425,297.6,15.0,10.0,102.64,0.04,47.6999321,-96.8231049,2.8,114.3,0.05,19.2,2.61,-1.55,108.0,27.89,296.8,28.0,18.0,8.1,59.1,-56.7,16.75,-46.4,20.5
1708.0,2523.6,2472.6,2561.1,9.099999999999909,0.2,30.04,132.3,124.575,312.6,1299.25,1324.81,1308.95,1286.47,11.1,74.91,179.46,2404.9,15.73,12.22,88.99,1852.0,0.43,296.9,15.0,10.0,103.08,-0.01,47.7001343,-96.8236389,2.8,114.3,0.0,19.2,2.43,0.03,109.0,27.950000000000003,296.8,28.0,18.0,15.04,94.5,-56.8,16.85,-46.4,20.5
1709.0,2526.6,2473.9,2562.5,4.099999999999909,0.4,30.04,132.3,124.575,312.6,1300.34,1325.52,1309.4,1286.46,11.11,75.25,179.36,2404.9,15.7,12.2,88.91,1852.0,0.437,297.5,15.0,10.0,103.15,0.03,47.7003326,-96.8241653,2.8,114.3,-0.06,19.2,2.32,0.46,109.0,27.9,296.9,28.0,19.0,67.55,98.4,-56.9,16.96,-46.3,20.5
1708.0,2527.6,2475.8,2564.4,2.800000000000182,0.4,30.04,132.3,124.575,312.6,1300.24,1324.5,1308.24,1287.52,11.1,75.12,179.26,2403.4,15.86,11.96,88.85,1852.0,0.443,298.2,15.0,10.0,103.18,0.03,47.7005424,-96.8246918,2.8,114.3,-0.02,19.2,2.35,1.18,109.0,27.82,297.2,28.0,19.0,85.25,78.7,-57.0,17.08,-46.3,20.5
1707.0,2530.6,2478.4,2566.9,4.599999999999909,0.5,30.04,132.3,124.575,312.6,1300.39,1324.64,1308.77,1288.31,11.11,75.08,179.19,2402.3,15.68,12.29,88.81,1852.0,0.449,298.3,15.0,10.0,103.06,0.03,47.7007561,-96.8252106,2.8,114.3,-0.03,19.2,2.24,-1.4,108.0,27.97,297.7,28.0,18.0,106.12,70.9,-57.1,17.21,-46.3,20.4
1711.0,2530.6,2478.8,2567.3,5.100000000000364,0.6,30.04,132.3,124.575,312.6,1300.06,1325.39,1307.39,1287.21,11.06,74.88,179.11,2399.8,15.73,12.13,88.78,1852.0,0.455,298.0,15.0,10.0,102.92,0.02,47.7009621,-96.825737,2.8,114.3,-0.01,19.2,2.44,-3.0,108.0,27.86,297.8,28.0,18.0,90.56,15.7,-57.1,17.33,-46.3,20.4
1710.0,2528.6,2478.5,2567.0,5.400000000000091,0.5,30.04,132.3,124.575,312.6,1301.19,1326.05,1306.55,1286.52,11.04,74.8,179.08,2393.1,15.62,12.31,88.78,1852.0,0.462,297.4,15.0,10.0,102.69,0.03,47.7011719,-96.8262634,2.8,114.3,0.03,19.2,2.1,-2.24,108.0,27.93,297.4,28.0,18.0,14.53,-23.6,-57.1,17.46,-46.3,20.4
1710.0,2529.6,2478.4,2566.9,6.400000000000091,0.5,30.04,132.3,124.575,312.6,1300.82,1324.97,1306.92,1285.49,11.07,75.01,179.09,2400.6,15.65,12.29,88.87,1852.0,0.468,297.4,15.0,10.0,102.33,0.0,47.7013741,-96.8267899,2.8,114.3,-0.01,19.2,1.05,-2.96,108.0,27.939999999999998,297.0,28.0,18.0,-10.92,-19.7,-57.2,17.59,-46.3,20.4
1711.0,2527.6,2478.4,2567.0,8.5,0.5,30.04,132.3,124.575,312.6,1299.95,1324.69,1307.53,1284.31,11.09,75.02,179.18,2395.0,15.85,11.95,89.28,1852.0,0.475,298.7,15.0,10.0,102.3,0.06,47.70158,-96.8273239,2.8,114.3,-0.15,19.2,0.29,-0.92,108.0,27.799999999999997,296.7,28.0,19.0,-34.23,-3.9,-57.2,17.71,-46.2,20.3
1708.0,2529.6,2476.1,2564.7,6.0,0.5,30.04,132.3,124.575,312.6,1300.2,1324.89,1308.25,1283.78,11.11,74.8,179.28,2397.6,15.79,12.35,89.81,1852.0,0.482,297.9,15.0,10.0,102.15,-0.02,47.7017822,-96.8278656,2.8,114.3,0.0,19.2,0.41,-0.78,108.0,28.14,296.8,28.0,19.0,-7.78,-98.4,-57.2,17.82,-46.2,20.3
1704.0,2529.6,2472.1,2560.6,1.0,0.4,30.04,132.3,124.575,312.6,1299.88,1324.97,1307.46,1284.1,11.08,74.95,179.34,2406.3,15.83,12.04,90.35,1852.0,0.489,298.2,15.0,10.0,102.36,0.05,47.7019882,-96.8283997,2.8,114.3,0.01,19.2,0.7,-0.89,108.0,27.869999999999997,296.9,28.0,18.0,2.94,-141.7,-57.2,17.92,-46.2,20.3
1701.0,2527.6,2469.0,2557.6,-3.5,0.5,30.04,132.3,124.575,312.6,1300.19,1324.97,1306.08,1285.33,11.11,75.44,179.33,2413.7,15.65,12.31,90.76,1852.0,0.495,297.8,14.5,10.0,103.04,0.01,47.7021942,-96.8289413,2.9,114.3,0.02,19.2,0.73,-0.09,108.0,27.96,297.1,28.0,18.0,-36.33,-173.2,-57.2,18.01,-46.2,20.3
1698.0,2526.6,2466.2,2554.8,-7.699999999999818,0.4,30.04,132.3,124.575,312.6,1300.59,1325.37,1306.43,1286.5,11.04,75.08,179.29,2414.8,15.6,12.15,91.17,1852.0,0.502,297.9,15.0,10.0,103.84,0.03,47.7024078,-96.829483,2.9,114.3,-0.03,19.2,0.88,-0.8,109.0,27.75,297.1,28.0,18.0,-58.24,-161.4,-57.1,18.1,-46.2,20.2
1696.0,2523.6,2463.7,2552.2,-12.200000000000273,0.5,30.04,132.3,124.575,312.6,1301.03,1327.04,1309.53,1287.43,11.06,75.05,179.34,2418.4,15.62,12.12,91.5,1852.0,0.509,298.1,15.0,10.0,104.43,0.05,47.7026176,-96.8300171,2.9,114.3,-0.05,19.2,0.98,-0.67,110.0,27.74,297.4,28.0,19.0,-102.2,-145.7,-57.0,18.18,-46.1,20.2
1694.0,2522.6,2461.7,2550.2,-16.700000000000273,0.5,30.04,132.3,124.575,312.6,1301.78,1328.15,1309.71,1289.15,11.1,75.21,179.34,2423.3,15.51,12.19,91.71,1852.0,0.515,296.9,15.0,10.0,104.9,0.0,47.7028351,-96.8305664,2.9,114.3,0.04,19.2,1.37,-1.86,110.0,27.7,297.4,28.0,19.0,-123.2,-110.2,-56.9,18.27,-46.1,20.2
1696.0,2521.6,2460.9,2549.4,-17.90000000000009,0.5,30.04,132.3,124.575,312.6,1303.24,1329.68,1310.19,1290.32,11.12,74.97,179.38,2422.0,15.49,12.07,91.85,1852.0,0.522,297.1,15.0,10.0,105.4,0.04,47.7030487,-96.8311005,2.9,114.3,0.03,19.2,1.69,-2.4,111.0,27.560000000000002,297.3,28.0,19.0,-90.48,-82.7,-56.9,18.35,-46.1,20.2
1696.0,2519.6,2461.0,2549.6,-17.40000000000009,0.6,30.04,132.3,124.575,312.6,1303.95,1330.51,1311.63,1291.25,11.14,74.87,179.41,2417.8,15.52,12.12,91.94,1852.0,0.529,296.7,15.0,10.0,105.6,0.02,47.7032661,-96.8316574,2.9,114.3,-0.15,19.2,0.9,-2.76,111.0,27.64,297.2,28.0,18.0,-102.36,-86.6,-56.9,18.42,-46.1,20.1
1692.0,2519.6,2457.2,2545.7,-21.200000000000273,0.4,30.04,132.3,124.575,312.6,1304.85,1330.27,1311.77,1291.08,11.15,75.06,179.43,2416.7,15.41,12.04,92.16,1852.0,0.535,296.3,14.5,10.0,105.46,0.01,47.703476,-96.8322067,2.9,114.3,-0.08,19.2,0.29,-2.58,111.0,27.45,297.0,28.0,18.0,-56.39,-240.2,-56.9,18.5,-46.1,20.1
1687.0,2512.6,2452.5,2541.0,-26.0,0.4,30.04,132.3,124.575,312.6,1304.59,1329.58,1311.7,1289.89,11.14,75.44,179.43,2416.4,15.47,12.11,92.55,1852.0,0.542,296.3,14.5,10.0,105.23,0.01,47.7036896,-96.832756,2.9,114.3,0.01,19.2,0.77,-1.45,111.0,27.58,296.7,28.0,18.0,-151.95,-287.4,-57.0,18.56,-46.0,20.1
1684.0,2506.6,2449.1,2537.6,-27.09999999999991,0.5,30.04,132.3,124.575,312.6,1304.59,1329.44,1312.24,1289.96,11.15,75.43,179.5,2416.5,15.49,12.02,92.92,1852.0,0.549,296.3,15.0,10.0,105.03,0.01,47.7038994,-96.8333054,2.9,114.3,0.09,19.2,1.53,-0.63,111.0,27.509999999999998,296.6,28.0,19.0,-273.39,-216.5,-57.1,18.62,-46.0,20.1
1683.0,2504.6,2448.1,2536.7,-23.90000000000009,0.5,30.04,132.3,124.575,312.6,1306.1,1329.34,1312.6,1291.73,11.14,75.53,179.53,2419.9,15.56,12.06,93.11,1852.0,0.556,296.8,15.0,10.0,104.99,0.01,47.704113,-96.8338699,2.9,114.3,0.04,19.2,1.85,-1.44,110.0,27.62,296.7,28.0,19.0,-267.1,-74.8,-57.2,18.66,-46.0,20.0
1683.0,2503.6,2448.3,2536.9,-20.699999999999818,0.5,30.04,132.3,124.575,312.6,1304.21,1329.15,1312.65,1292.19,11.15,75.26,179.5,2423.6,15.65,12.04,93.11,1852.0,0.563,297.3,15.0,10.0,105.24,0.04,47.7043266,-96.8344193,2.9,114.3,0.04,19.2,2.16,-2.86,111.0,27.689999999999998,296.6,28.0,19.0,-174.6,23.6,-57.4,18.69,-46.0,20.0
1682.0,2505.6,2446.9,2535.4,-19.40000000000009,0.7,30.04,132.3,124.575,312.6,1303.26,1329.66,1312.57,1292.23,11.13,75.46,179.53,2422.6,15.52,12.05,92.99,1852.0,0.57,296.6,15.0,10.0,105.53,0.01,47.7045364,-96.8349838,2.9,114.3,-0.02,19.2,1.86,-2.57,111.0,27.57,296.5,28.0,18.0,-84.5,19.7,-57.6,18.71,-46.0,20.0
1681.0,2507.6,2446.2,2534.7,-17.5,0.4,30.04,132.3,124.575,312.6,1304.77,1329.89,1313.27,1292.94,11.1,75.28,179.49,2427.6,15.32,12.17,92.9,1852.0,0.577,296.5,14.5,10.0,105.82,0.04,47.7047501,-96.8355255,2.9,114.3,-0.01,19.2,1.54,-2.31,111.0,27.490000000000002,296.3,28.0,18.0,22.52,-51.2,-57.8,18.72,-45.9,20.0
1680.0,2506.6,2445.4,2533.9,-16.299999999999727,0.4,30.04,132.3,124.575,312.6,1305.56,1329.69,1314.41,1293.43,11.13,75.57,179.5,2433.8,15.46,11.94,92.84,1852.0,0.585,296.4,14.5,10.0,106.24,0.0,47.7049522,-96.8360901,2.9,114.3,0.01,19.2,1.64,-1.64,112.0,27.4,296.1,28.0,18.0,-2.85,-43.3,-57.9,18.73,-45.9,20.0
1680.0,2506.6,2444.7,2533.2,-16.200000000000273,0.4,30.04,132.3,124.575,312.6,1306.05,1330.26,1313.84,1292.93,11.17,75.2,179.5,2429.3,15.35,12.04,92.8,1852.0,0.592,297.2,15.0,10.0,106.66,0.06,47.705162,-96.8366394,2.9,114.3,0.01,19.0,1.67,-2.97,112.0,27.39,295.9,28.0,19.0,13.39,-39.4,-58.1,18.74,-45.9,19.9
1679.0,2503.6,2443.8,2532.3,-17.299999999999727,0.4,30.04,132.3,124.575,312.6,1305.28,1330.33,1313.77,1294.96,11.14,74.45,179.58,2421.0,15.39,11.99,92.76,1852.0,0.599,296.2,15.0,10.0,106.75,0.03,47.7053642,-96.837204,2.9,114.3,0.01,19.0,1.67,-4.77,112.0,27.380000000000003,295.7,28.0,19.0,-67.64,-47.2,-58.2,18.75,-45.9,19.9
1678.0,2501.6,2442.6,2531.1,-14.599999999999909,0.5,30.04,132.3,124.575,312.6,1303.52,1330.46,1316.59,1295.07,11.17,75.11,179.5,2418.3,15.31,12.1,92.84,1852.0,0.607,294.9,15.0,10.0,106.23,-0.02,47.7055702,-96.8377609,2.9,114.3,-0.04,19.2,1.34,-3.67,112.0,27.41,295.2,28.0,19.0,-102.99,-55.1,-58.3,18.77,-45.8,19.9
1677.0,2502.6,2442.1,2530.7,-10.300000000000182,0.4,30.04,132.3,124.575,312.6,1303.58,1331.11,1315.69,1294.1,11.14,75.18,179.27,2421.7,15.41,12.08,92.92,1852.0,0.615,296.0,15.0,10.0,105.78,0.04,47.7057648,-96.8383255,2.9,114.3,-0.01,19.2,1.46,-2.44,111.0,27.490000000000002,294.5,28.0,18.0,-45.82,-98.4,-58.4,18.78,-45.8,19.9
1675.0,2499.6,2440.4,2528.9,-8.699999999999818,0.4,30.04,132.3,124.575,312.6,1305.36,1330.86,1316.11,1292.6,11.16,75.33,179.21,2424.4,15.56,11.77,92.94,1852.0,0.623,296.1,14.5,10.0,105.83,0.02,47.7059631,-96.8388977,2.9,114.3,0.02,19.2,1.78,-0.71,111.0,27.33,294.3,28.0,18.0,-88.3,-94.5,-58.5,18.79,-45.8,19.8
1675.0,2499.6,2439.4,2528.0,-8.699999999999818,0.4,30.04,132.3,124.575,312.6,1304.94,1331.08,1314.97,1291.63,11.15,75.04,179.16,2425.3,15.37,12.15,92.94,1852.0,0.631,296.1,15.0,10.0,105.95,0.02,47.7061577,-96.8394623,2.9,114.3,0.03,19.2,1.75,-1.42,111.0,27.52,294.3,28.0,18.0,-87.74,-63.0,-58.5,18.79,-45.8,19.8
1674.0,2497.6,2439.0,2527.5,-9.400000000000091,0.4,30.04,132.3,124.575,312.6,1304.02,1330.38,1313.68,1291.99,11.17,75.17,179.27,2425.7,15.44,11.94,92.9,1852.0,0.639,296.1,15.0,10.0,106.1,0.05,47.706356,-96.8400269,2.9,114.3,0.0,19.2,1.93,-1.99,112.0,27.38,294.3,28.0,19.0,-81.46,-31.5,-58.5,18.8,-45.7,19.8
1674.0,2496.6,2439.1,2527.6,-7.800000000000182,0.3,30.04,132.3,124.575,312.6,1304.15,1330.59,1313.21,1290.75,11.17,75.46,179.37,2424.9,15.36,12.13,92.82,1852.0,0.647,295.1,15.0,10.0,106.09,-0.01,47.7065544,-96.8405914,2.9,114.3,-0.03,19.2,2.02,-2.01,112.0,27.490000000000002,294.2,28.0,19.0,-96.56,3.9,-58.5,18.8,-45.7,19.8
1675.0,2497.6,2440.1,2528.7,-6.0,0.4,30.04,132.3,124.575,312.6,1304.74,1331.55,1313.85,1291.51,11.15,75.36,179.34,2424.9,15.36,12.04,92.7,1852.0,0.655,295.8,15.0,10.0,106.07,0.04,47.706749,-96.8411713,2.9,114.3,-0.02,19.2,2.0,-1.75,112.0,27.4,294.0,28.0,19.0,-17.83,19.7,-58.3,18.81,-45.7,19.7
1674.0,2497.6,2439.2,2527.7,-6.200000000000273,0.5,30.04,132.3,124.575,312.6,1304.2,1331.4,1314.21,1291.34,11.18,75.22,179.37,2423.1,15.47,12.0,92.62,1852.0,0.663,295.9,15.0,10.0,106.0,0.02,47.7069397,-96.8417282,2.9,114.3,-0.01,19.2,2.16,-1.01,112.0,27.47,294.0,28.0,18.0,-18.72,51.2,-58.3,18.81,-45.7,19.7
1676.0,2499.6,2440.7,2529.2,-4.0,0.6,30.04,132.3,124.575,312.6,1302.92,1330.29,1315.43,1290.55,11.14,75.37,179.36,2423.2,15.43,12.07,92.47,1852.0,0.671,295.9,14.5,10.0,105.82,0.01,47.7071304,-96.8422928,2.9,114.3,0.02,19.2,2.13,-1.36,111.0,27.5,293.9,28.0,18.0,19.44,63.0,-58.2,18.81,-45.6,19.7
1677.0,2500.6,2442.0,2530.5,-1.800000000000182,0.5,30.04,132.3,124.575,312.6,1302.8,1329.98,1315.16,1290.4,11.14,75.25,179.36,2421.1,15.43,12.01,92.31,1852.0,0.679,296.2,14.5,10.0,105.77,0.02,47.707325,-96.8428574,2.9,114.3,0.03,19.2,2.33,-1.16,111.0,27.439999999999998,293.9,28.0,18.0,44.34,78.7,-57.8,18.82,-45.6,19.7
1679.0,2501.6,2443.8,2532.3,1.2000000000002728,0.5,30.04,132.3,124.575,312.6,1305.75,1330.53,1314.11,1290.4,11.1,75.36,179.36,2420.7,15.37,12.06,92.14,1852.0,0.687,295.7,15.0,10.0,105.69,0.01,47.7075157,-96.8434143,2.9,114.3,0.02,19.2,2.35,-0.93,111.0,27.43,294.0,28.0,19.0,37.78,106.3,-57.8,18.82,-45.6,19.6
1680.0,2503.6,2445.3,2533.8,3.100000000000364,0.5,30.04,132.3,124.575,312.6,1307.77,1330.56,1313.85,1290.54,11.11,75.21,179.33,2418.7,15.44,12.07,91.92,1852.0,0.695,296.0,15.0,11.0,105.67,0.03,47.7077103,-96.8439865,2.9,114.3,0.02,19.2,2.67,-0.34,111.0,27.509999999999998,294.2,28.0,20.0,86.28,90.6,-57.6,18.83,-45.6,19.6
1682.0,2503.6,2446.5,2535.0,6.099999999999909,0.4,30.04,132.3,124.575,312.6,1307.75,1330.38,1313.5,1289.92,11.14,75.52,179.3,2420.1,15.41,12.04,91.67,1852.0,0.703,295.8,15.0,10.0,105.54,0.02,47.707901,-96.8445435,2.9,114.3,-0.01,19.2,2.7,-0.51,111.0,27.45,294.2,28.0,20.0,47.88,114.2,-57.3,18.84,-45.5,19.6
1685.0,2506.6,2450.4,2538.9,10.900000000000091,0.4,30.04,132.3,124.575,312.6,1306.27,1329.1,1311.73,1288.59,11.15,75.37,179.29,2419.2,15.35,12.11,91.36,1852.0,0.711,295.8,15.0,10.0,105.39,0.04,47.7080994,-96.8450928,2.9,114.3,0.05,19.2,2.65,-1.48,111.0,27.46,294.4,28.0,19.0,82.3,133.9,-57.1,18.85,-45.5,19.6
1687.0,2509.6,2452.4,2540.9,13.400000000000091,0.5,30.04,132.3,124.575,312.6,1306.6,1329.49,1310.63,1288.43,11.12,74.98,179.28,2419.1,15.46,12.04,91.19,1852.0,0.719,296.2,15.0,10.0,105.34,0.04,47.7082901,-96.8456573,2.9,114.3,-0.01,19.2,1.48,-1.79,111.0,27.5,294.3,28.0,19.0,118.6,157.5,-56.8,18.87,-45.5,19.5
1689.0,2513.6,2454.0,2542.5,14.900000000000091,0.5,30.04,132.3,124.575,312.6,1305.83,1329.75,1311.31,1288.15,11.11,75.31,179.29,2426.3,15.41,12.02,91.15,1852.0,0.727,295.8,15.0,10.0,105.52,0.0,47.7084808,-96.8462143,2.9,114.3,0.04,19.2,1.76,-1.03,111.0,27.43,294.3,28.0,19.0,153.39,98.4,-56.6,18.89,-45.5,19.5
1691.0,2512.6,2456.2,2544.7,16.0,0.4,30.04,132.3,124.575,312.6,1304.42,1330.58,1310.07,1289.76,11.13,75.25,179.3,2422.2,15.29,12.04,91.09,1852.0,0.735,296.5,15.0,10.0,105.92,0.03,47.7086716,-96.8467636,2.9,114.3,0.07,19.2,2.57,-0.62,111.0,27.33,294.2,28.0,19.0,119.89,126.0,-56.4,18.92,-45.4,19.5
1695.0,2513.6,2460.4,2548.9,21.200000000000273,0.4,30.04,132.3,124.575,312.6,1304.11,1331.29,1309.38,1289.14,11.09,75.27,179.33,2419.0,15.37,11.94,90.91,1852.0,0.743,297.0,15.0,11.0,105.99,0.02,47.7088699,-96.8473129,2.9,114.3,0.03,19.2,2.68,0.45,112.0,27.31,294.4,28.0,20.0,56.44,244.1,-56.1,18.96,-45.4,19.5
1701.0,2518.6,2466.0,2554.5,25.300000000000182,0.4,30.04,132.3,124.575,312.6,1303.58,1330.51,1311.45,1288.62,11.07,75.2,179.39,2415.2,15.45,12.1,90.68,1852.0,0.75,296.9,15.0,10.0,105.62,0.04,47.7090645,-96.8478699,2.9,114.3,0.01,19.2,2.6,-0.46,111.0,27.549999999999997,294.7,28.0,20.0,121.82,287.4,-55.9,19.01,-45.4,19.4
1704.0,2522.6,2469.2,2557.7,27.199999999999818,0.4,30.04,132.3,124.575,312.6,1303.47,1329.71,1313.83,1289.31,11.09,75.27,179.4,2411.0,15.43,12.14,90.49,1852.0,0.758,296.7,15.0,10.0,104.99,0.02,47.709259,-96.8484192,2.9,114.3,-0.03,19.2,2.47,-1.45,110.0,27.57,295.1,28.0,19.0,166.62,252.0,-55.6,19.07,-45.4,19.4
1708.0,2527.6,2473.1,2561.7,29.399999999999636,0.4,30.04,132.3,124.575,312.6,1305.69,1330.42,1315.43,1289.5,11.09,75.2,179.31,2417.4,15.33,12.05,90.29,1852.0,0.765,297.2,15.0,10.0,104.49,-0.0,47.7094574,-96.8489609,2.9,114.3,-0.04,19.2,2.32,-1.33,110.0,27.380000000000003,295.0,28.0,19.0,236.79,185.0,-55.3,19.12,-45.4,19.4
1711.0,2530.6,2475.9,2564.4,30.59999999999991,0.5,30.04,132.3,124.575,312.6,1306.61,1329.74,1315.87,1288.05,11.13,75.03,179.24,2415.8,15.39,12.12,90.12,1852.0,0.773,297.1,15.0,10.0,104.66,0.01,47.7096519,-96.8495102,2.9,114.3,-0.06,19.2,2.14,-1.66,110.0,27.509999999999998,294.9,28.0,19.0,228.91,161.4,-55.0,19.17,-45.3,19.4
1710.0,2531.6,2478.1,2566.6,31.59999999999991,0.6,30.04,132.3,124.575,312.6,1308.11,1328.25,1314.58,1287.27,11.13,75.06,179.27,2415.6,15.42,12.06,90.04,1852.0,0.78,296.5,15.0,10.0,104.76,-0.01,47.7098465,-96.8500519,2.9,114.3,-0.08,19.2,1.78,-1.57,110.0,27.48,294.9,28.0,19.0,171.37,133.9,-54.8,19.22,-45.3,19.4
1712.0,2533.6,2479.6,2568.1,29.199999999999818,0.4,30.04,132.3,124.575,312.6,1308.07,1328.64,1313.83,1288.31,11.13,74.89,179.32,2412.5,15.36,12.12,90.02,1852.0,0.788,296.9,15.0,11.0,104.78,0.02,47.7100372,-96.8506088,2.9,114.3,-0.06,19.2,1.79,-0.29,110.0,27.479999999999997,294.8,28.0,20.0,160.73,82.7,-54.5,19.28,-45.3,19.3
1712.0,2534.6,2479.6,2568.2,27.299999999999727,0.5,30.04,132.3,124.575,312.6,1307.64,1328.91,1313.32,1288.54,11.13,74.87,179.31,2411.1,15.47,12.01,90.06,1852.0,0.795,297.2,15.0,10.0,104.7,0.02,47.7102318,-96.8511505,2.9,114.3,-0.03,19.2,1.7,-1.45,110.0,27.48,294.9,28.0,20.0,109.64,35.4,-54.2,19.35,-45.3,19.3
1714.0,2534.6,2478.7,2567.3,24.800000000000182,0.5,30.04,132.3,124.575,312.6,1306.39,1329.9,1310.73,1288.84,11.1,75.0,179.31,2408.4,15.43,12.03,90.14,1852.0,0.803,297.1,15.0,10.0,104.43,0.02,47.7104225,-96.8516998,2.9,114.3,-0.01,19.2,1.63,-1.25,110.0,27.46,294.9,28.0,19.0,54.65,3.9,-54.0,19.41,-45.2,19.3
1712.0,2533.6,2477.5,2566.0,21.300000000000182,0.5,30.04,132.3,124.575,312.6,1305.8,1330.23,1310.33,1288.64,11.08,74.8,179.31,2400.7,15.36,12.2,90.31,1852.0,0.81,296.6,14.5,10.0,104.04,0.0,47.7106209,-96.8522415,2.9,114.3,-0.05,19.2,1.35,-1.45,110.0,27.56,294.9,28.0,19.0,-8.32,-27.6,-53.7,19.47,-45.2,19.3
