Ba_avg,Rt_avg,DCs_avg,Cm_avg,P_avg,S_avg,Cosphi_avg,Db1t_avg,Db2t_avg,Dst_avg,Gb1t_avg,Gb2t_avg,Git_avg,Gost_avg,Ya_avg,Yt_avg,Ws_avg,Wa_avg,Ot_avg,Nf_avg,Nu_avg,Rbt_avg
0.000177336,0.630892,0.998541,0.677118,0.550281,0.545653,1,0.527944,0.630123,0.721697,0.809368,0.826549,0.718911,0.711602,0.463417,0.510241,0.376917,0.461543,0.555683,0.998203,0.965789,0.702518
0.000443341,0.630892,0.998533,0.711032,0.597175,0.592862,1,0.511999,0.622293,0.718506,0.8125,0.828519,0.721712,0.715557,0.463417,0.502503,0.391397,0.470129,0.550642,0.998403,0.967893,0.703224
8.86681e-05,0.630892,0.998533,0.674639,0.54693,0.542279,1,0.5,0.616628,0.713661,0.811978,0.829701,0.721401,0.718029,0.463417,0.497269,0.372232,0.467823,0.546288,0.998203,0.967013,0.703695
8.86681e-05,0.630892,0.998554,0.662656,0.529885,0.525111,1,0.48958,0.611296,0.706334,0.810934,0.83062,0.719533,0.720171,0.463417,0.4934,0.368825,0.469268,0.543996,0.998403,0.969667,0.703695
8.86681e-05,0.630892,0.997213,0.629737,0.483407,0.478307,1,0.481212,0.605798,0.693689,0.806106,0.829438,0.719689,0.718523,0.463417,0.488393,0.348807,0.474797,0.54033,0.998802,0.969282,0.703695
8.86681e-05,0.630892,0.992913,0.642688,0.499756,0.494807,1,0.474266,0.599967,0.68589,0.805063,0.827469,0.719066,0.719512,0.463417,0.484297,0.367121,0.484634,0.538497,0.998403,0.968759,0.703695
8.86681e-05,0.630892,0.996095,0.630129,0.483988,0.478925,1,0.467793,0.594302,0.675372,0.802062,0.826155,0.719689,0.717864,0.463417,0.479973,0.35477,0.489997,0.535976,0.998603,0.969447,0.703695
0.000266004,0.630892,0.998634,0.691277,0.569957,0.565465,1,0.461478,0.58897,0.676081,0.807803,0.82865,0.71751,0.721325,0.501083,0.478835,0.399489,0.490275,0.533226,0.998203,0.967714,0.703695
8.86681e-05,0.630608,0.998323,0.688021,0.565498,0.560971,1,0.457057,0.585305,0.67809,0.809238,0.829963,0.717821,0.722973,0.503056,0.474966,0.399915,0.488079,0.530706,0.998203,0.969323,0.703695
0.000177336,0.63004,0.998571,0.714479,0.602093,0.597824,1,0.453268,0.582806,0.681872,0.812239,0.830751,0.718444,0.72561,0.503056,0.4736,0.400341,0.490941,0.528185,0.998004,0.969777,0.703695
8.86681e-05,0.624929,0.998609,0.673054,0.544396,0.539728,1,0.450584,0.58014,0.681517,0.810673,0.831933,0.718755,0.726269,0.503056,0.47178,0.376491,0.488969,0.526352,0.998203,0.968306,0.703695
8.86681e-05,0.611868,0.998672,0.653724,0.517289,0.512457,1,0.4479,0.578307,0.674072,0.806628,0.831145,0.717821,0.724951,0.503056,0.468138,0.372658,0.483828,0.525435,0.998004,0.962379,0.703695
8.86681e-05,0.605054,0.994843,0.580768,0.413898,0.408321,1,0.445374,0.575308,0.661073,0.798669,0.827862,0.718288,0.72116,0.503056,0.464952,0.341141,0.4848,0.521998,0.998004,0.962723,0.703224
8.86681e-05,0.602783,0.961549,0.518783,0.313935,0.307656,1,0.457215,0.582139,0.649374,0.79071,0.818802,0.730117,0.71737,0.503056,0.549386,0.311755,0.482244,0.519478,0.998004,0.962242,0.705342
8.86681e-05,0.602499,0.923145,0.486826,0.255045,0.248353,1,0.503789,0.605298,0.658355,0.781968,0.805541,0.732451,0.715887,0.503056,0.612654,0.293867,0.479882,0.514436,0.998004,0.961059,0.711697
8.86681e-05,0.602499,0.900422,0.47512,0.232265,0.22544,1,0.54689,0.622959,0.6736,0.773095,0.794118,0.730428,0.712755,0.503056,0.640874,0.282794,0.485301,0.510999,0.998004,0.960413,0.71358
8.86681e-05,0.602499,0.906151,0.477599,0.236651,0.229842,1,0.583044,0.637288,0.689908,0.770877,0.79136,0.730272,0.711767,0.503056,0.659308,0.286627,0.480716,0.507333,0.998203,0.959712,0.713815
8.86681e-05,0.602499,0.859412,0.450814,0.187005,0.179877,1,0.613988,0.648784,0.704207,0.76096,0.777967,0.727626,0.707811,0.503056,0.670687,0.277257,0.478326,0.5055,0.998603,0.963562,0.713109
8.86681e-05,0.602499,0.928218,0.49271,0.265223,0.258617,1,0.640038,0.658447,0.71957,0.766832,0.787421,0.734475,0.708965,0.472667,0.683887,0.294719,0.463905,0.503208,0.998802,0.963314,0.713109
8.86681e-05,0.602499,0.959876,0.518218,0.313544,0.307267,1,0.667035,0.67011,0.739423,0.786404,0.80948,0.743191,0.71704,0.463417,0.703232,0.2977,0.477048,0.501375,0.998203,0.964318,0.713344
8.86681e-05,0.602499,0.997356,0.590291,0.428917,0.423458,1,0.692453,0.682106,0.767549,0.811978,0.832327,0.748327,0.728741,0.463417,0.679791,0.327513,0.47074,0.500458,0.998403,0.961994,0.715698
8.86681e-05,0.602499,0.986869,0.564408,0.38725,0.381508,1,0.666088,0.664279,0.769085,0.803627,0.830751,0.723113,0.724786,0.463417,0.534137,0.321124,0.455374,0.494042,0.998203,0.961073,0.713815
0.000620677,0.602499,0.998605,0.725898,0.617484,0.613321,1,0.614462,0.63962,0.752186,0.806237,0.827469,0.720467,0.724786,0.463417,0.489304,0.389693,0.463516,0.491292,0.998004,0.962558,0.708637
0.000266004,0.602499,0.998491,0.727142,0.619263,0.615133,1,0.572466,0.621959,0.755968,0.816545,0.834034,0.722179,0.730883,0.463417,0.47178,0.391397,0.469823,0.488313,0.998403,0.962448,0.708402
0.000620677,0.602499,0.998495,0.74428,0.643334,0.639336,1,0.539785,0.609797,0.744978,0.817458,0.834296,0.722957,0.732366,0.463417,0.45949,0.399915,0.477492,0.487626,0.997804,0.964112,0.708402
8.86681e-05,0.602499,0.998609,0.690872,0.56913,0.564637,1,0.514998,0.6003,0.737651,0.816284,0.835872,0.723735,0.733355,0.463417,0.45289,0.385009,0.473852,0.486251,0.998004,0.964676,0.708402
0.000620677,0.602499,0.99842,0.715621,0.603485,0.599216,1,0.495737,0.592636,0.724179,0.814327,0.834296,0.723424,0.733026,0.463417,0.446746,0.391397,0.479549,0.482126,0.998004,0.966229,0.708402
8.86681e-05,0.602499,0.998096,0.675457,0.547694,0.543044,1,0.480581,0.585971,0.713661,0.811587,0.834165,0.72249,0.732202,0.463417,0.441284,0.379472,0.480744,0.479835,0.998004,0.964937,0.708402
0.000620677,0.602499,0.998365,0.740309,0.638373,0.63437,1,0.468266,0.578974,0.705271,0.812891,0.833377,0.722802,0.732861,0.463417,0.435366,0.398211,0.482661,0.475023,0.997804,0.969598,0.708402
0.000886682,0.602499,0.998474,0.744207,0.643968,0.640037,1,0.45832,0.572476,0.707871,0.816414,0.834559,0.724514,0.735662,0.463417,0.429677,0.407581,0.484689,0.472731,0.998802,0.973297,0.708402
0.0016847,0.602499,0.997814,0.771464,0.680697,0.676973,1,0.451058,0.56931,0.711061,0.819937,0.835872,0.726848,0.739123,0.463417,0.428994,0.416099,0.480799,0.471815,0.997804,0.968636,0.708402
0.000354673,0.602499,0.998491,0.682581,0.558197,0.553643,1,0.44569,0.566478,0.70728,0.816284,0.837841,0.72607,0.738958,0.463417,0.426491,0.379472,0.483689,0.472502,0.998004,0.969144,0.708402
0.000177336,0.602499,0.99702,0.651611,0.514006,0.509146,1,0.440638,0.562979,0.685299,0.806367,0.833508,0.722335,0.733685,0.463417,0.423305,0.372232,0.480188,0.471127,0.998004,0.967426,0.708402
8.86681e-05,0.602499,0.98887,0.577958,0.40782,0.40223,1,0.434638,0.558147,0.669227,0.797625,0.830095,0.719533,0.728247,0.463417,0.419436,0.330068,0.483856,0.472731,0.998004,0.967426,0.705342
8.86681e-05,0.602499,0.989572,0.578513,0.409594,0.403997,1,0.440322,0.560147,0.649965,0.792667,0.823529,0.729494,0.724127,0.463417,0.498635,0.335605,0.494665,0.49198,0.998004,0.966917,0.705342
8.86681e-05,0.602499,0.995746,0.600903,0.443365,0.438002,1,0.488949,0.584638,0.671354,0.81237,0.834953,0.749261,0.73385,0.466306,0.590351,0.347956,0.55324,0.495417,0.998603,0.968402,0.711932
8.86681e-05,0.591993,0.992754,0.582608,0.41648,0.410926,1,0.539943,0.607964,0.696762,0.82059,0.839811,0.75751,0.740442,0.521333,0.624943,0.346678,0.500889,0.504583,0.998203,0.969997,0.714992
8.86681e-05,0.576093,0.995822,0.605267,0.449564,0.444239,1,0.585254,0.629623,0.72666,0.829854,0.846113,0.767471,0.748517,0.506,0.653619,0.344549,0.476242,0.501375,0.998203,0.968677,0.718287
8.86681e-05,0.577513,0.986214,0.564004,0.387729,0.38199,1,0.626618,0.64945,0.750414,0.83155,0.846901,0.773697,0.753296,0.487806,0.67706,0.311755,0.491442,0.49198,0.998203,0.966931,0.721111
8.86681e-05,0.574106,0.971708,0.548279,0.358856,0.352913,1,0.655826,0.661946,0.768494,0.822416,0.841912,0.755642,0.752472,0.487806,0.611743,0.31644,0.489969,0.495188,0.998603,0.968911,0.722052
8.86681e-05,0.574106,0.984705,0.56879,0.392603,0.386912,1,0.620935,0.64112,0.755613,0.806628,0.836791,0.732918,0.743573,0.487806,0.504552,0.32155,0.492914,0.498625,0.998603,0.968044,0.716639
8.86681e-05,0.574106,0.986432,0.576602,0.404174,0.398544,1,0.57815,0.620793,0.728078,0.798408,0.831145,0.728872,0.736981,0.487806,0.476787,0.332624,0.487774,0.501604,0.997604,0.969392,0.713109
8.86681e-05,0.574106,0.986151,0.574765,0.401389,0.395764,1,0.542153,0.604299,0.702316,0.795016,0.829569,0.724825,0.732202,0.487806,0.46609,0.329216,0.494804,0.504583,0.998004,0.958502,0.709108
0.000266004,0.574106,0.984049,0.588054,0.41882,0.413326,1,0.513262,0.59047,0.681754,0.792406,0.824711,0.721712,0.728247,0.488083,0.458352,0.337734,0.521174,0.506874,0.998004,0.960468,0.705342
0.000177336,0.574106,0.975264,0.587045,0.414725,0.409202,1,0.490527,0.57964,0.667573,0.791884,0.824449,0.719689,0.725115,0.506083,0.454483,0.331772,0.509114,0.508249,0.998004,0.962489,0.703695
8.86681e-05,0.574106,0.979631,0.561104,0.38093,0.375134,1,0.479949,0.575808,0.65221,0.789796,0.820641,0.727782,0.722149,0.506083,0.511379,0.324106,0.502806,0.508937,0.998203,0.962104,0.703695
8.86681e-05,0.574106,0.959902,0.550922,0.35949,0.35356,1,0.513893,0.597134,0.6632,0.795668,0.819328,0.737588,0.725775,0.506083,0.599909,0.322828,0.507197,0.511228,0.998603,0.962737,0.710049
8.86681e-05,0.574106,0.98125,0.563114,0.384678,0.378903,1,0.556678,0.617961,0.688372,0.808455,0.829832,0.752529,0.732861,0.506083,0.641557,0.315162,0.504863,0.512145,0.997405,0.962187,0.714286
8.86681e-05,0.572118,0.955261,0.537685,0.338876,0.332795,1,0.59599,0.637621,0.71437,0.81263,0.829963,0.756732,0.73797,0.506083,0.668639,0.316865,0.506669,0.515353,0.998004,0.961651,0.715933
8.86681e-05,0.566723,0.914478,0.494212,0.26518,0.258607,1,0.630881,0.654615,0.730797,0.800496,0.817096,0.752374,0.736322,0.506083,0.685025,0.287479,0.50189,0.521998,0.998603,0.961197,0.719699
8.86681e-05,0.549972,0.852418,0.447571,0.182895,0.175787,1,0.660404,0.668277,0.743678,0.777401,0.79031,0.744124,0.728576,0.506083,0.694811,0.265332,0.501223,0.528643,0.998603,0.961307,0.719934
8.86681e-05,0.547416,0.902436,0.476665,0.236404,0.229622,1,0.685191,0.679607,0.757622,0.7744,0.791886,0.747549,0.726434,0.506083,0.707101,0.278961,0.504251,0.539643,0.998603,0.961651,0.716404
8.86681e-05,0.545997,0.945708,0.520472,0.312074,0.305806,1,0.704136,0.687771,0.772749,0.783925,0.807379,0.7393,0.728906,0.506083,0.662039,0.310051,0.501945,0.549496,0.998603,0.962421,0.714992
8.86681e-05,0.546281,0.920253,0.50338,0.279057,0.272576,1,0.670982,0.668944,0.764713,0.780532,0.811712,0.721712,0.722808,0.506861,0.54802,0.298978,0.550461,0.554537,0.997604,0.960812,0.710285
8.86681e-05,0.546848,0.911712,0.486322,0.251964,0.245281,1,0.622671,0.646118,0.726306,0.756263,0.786371,0.708016,0.707152,0.5305,0.516841,0.293441,0.526731,0.557287,0.997804,0.960564,0.703224
8.86681e-05,0.546564,0.858374,0.449137,0.185946,0.178815,1,0.579571,0.625625,0.691562,0.741258,0.773634,0.696654,0.694957,0.5305,0.498407,0.273424,0.5167,0.560953,0.998203,0.960028,0.698517
8.86681e-05,0.545713,0.770998,0.405999,0.112506,0.104896,1,0.545311,0.608464,0.662018,0.699635,0.722689,0.659455,0.672874,0.5305,0.490214,0.243612,0.52298,0.567828,0.998004,0.962984,0.693104
8.86681e-05,0.545713,0.813959,0.425838,0.146765,0.13946,1,0.530628,0.601799,0.643347,0.69846,0.722952,0.684047,0.665293,0.5305,0.57533,0.257666,0.528065,0.580889,0.998004,0.972101,0.689574
8.86681e-05,0.545713,0.888422,0.466791,0.218378,0.211452,1,0.5521,0.613629,0.652564,0.718815,0.742516,0.696187,0.667765,0.537694,0.634046,0.286627,0.502334,0.586389,0.998203,0.972431,0.690515
8.86681e-05,0.546281,0.924507,0.52354,0.311769,0.305577,1,0.58036,0.628124,0.673954,0.745825,0.765625,0.710506,0.676994,0.528667,0.67046,0.316865,0.54407,0.593034,0.998004,0.975346,0.692869
8.86681e-05,0.551675,0.976651,0.550857,0.365466,0.359569,1,0.612093,0.645451,0.702789,0.783403,0.805147,0.725759,0.69298,0.543361,0.704142,0.330068,0.571774,0.600596,0.998403,0.976047,0.694752
8.86681e-05,0.561613,0.948339,0.549975,0.354857,0.348959,1,0.644774,0.664778,0.732687,0.796973,0.809086,0.733697,0.703527,0.527111,0.724625,0.32155,0.540597,0.602887,0.998802,0.977202,0.698047
8.86681e-05,0.562181,0.943215,0.511467,0.298428,0.292056,1,0.675718,0.682772,0.755613,0.798669,0.810005,0.740078,0.709789,0.533528,0.740555,0.308773,0.540958,0.614116,0.998403,0.975195,0.701812
8.86681e-05,0.5636,0.767909,0.402564,0.112936,0.106025,0.989362,0.700821,0.696934,0.771331,0.762918,0.76615,0.721401,0.700725,0.533528,0.697997,0.238501,0.557769,0.630385,0.998403,0.9736,0.703224
8.86681e-05,0.564736,0.835521,0.436437,0.163413,0.156311,1,0.675087,0.681773,0.759513,0.723774,0.736738,0.692451,0.680455,0.549583,0.583978,0.262351,0.597227,0.630614,0.998203,0.975208,0.69687
8.86681e-05,0.574106,0.805851,0.436212,0.162219,0.155016,1,0.62946,0.659114,0.728551,0.708899,0.728992,0.669883,0.66793,0.543694,0.556896,0.266184,0.504446,0.630385,0.997405,0.973407,0.691221
8.86681e-05,0.573822,0.908064,0.478088,0.239068,0.232305,1,0.58999,0.639787,0.69948,0.718685,0.748556,0.67284,0.663151,0.600111,0.545972,0.298552,0.625764,0.630156,0.998004,0.974755,0.687927
8.86681e-05,0.574106,0.875081,0.460438,0.207111,0.200156,1,0.557783,0.625625,0.673363,0.721816,0.752626,0.666926,0.659196,0.623667,0.538917,0.283646,0.567911,0.630614,0.998203,0.973558,0.688633
0.000709345,0.574106,0.786958,0.409948,0.125257,0.11809,1,0.533628,0.614628,0.651737,0.697156,0.717306,0.65214,0.645847,0.581556,0.551206,0.249148,0.631961,0.634739,0.997804,0.971661,0.688397
0.00230537,0.574106,0.692003,0.358618,0.0547709,0.0504565,0.989362,0.536154,0.618127,0.650792,0.664014,0.666492,0.648716,0.631839,0.577194,0.624033,0.21891,0.423752,0.642759,0.998203,0.97327,0.689574
0.000886682,0.574106,0.761327,0.396631,0.105519,0.0982545,1,0.558415,0.627957,0.664973,0.669494,0.676733,0.662879,0.629367,0.50925,0.665225,0.245315,0.51984,0.633593,0.998603,0.972142,0.689574
8.86681e-05,0.574106,0.806044,0.423304,0.144076,0.136738,1,0.583675,0.63862,0.680099,0.678497,0.689076,0.669416,0.630356,0.486083,0.690487,0.25937,0.493303,0.630385,0.998403,0.971331,0.689574
8.86681e-05,0.574106,0.811534,0.424061,0.142563,0.135146,1,0.609094,0.650616,0.694871,0.691153,0.701812,0.675331,0.632663,0.478667,0.705735,0.254259,0.497138,0.62374,0.997804,0.972444,0.689574
8.86681e-05,0.574106,0.807082,0.421558,0.138854,0.131426,1,0.633565,0.663446,0.710943,0.695329,0.703125,0.677198,0.633982,0.482972,0.718935,0.250852,0.564049,0.62626,0.998004,0.972747,0.690045
8.86681e-05,0.574106,0.857621,0.448858,0.186116,0.178996,1,0.657089,0.675441,0.727606,0.710464,0.72282,0.68607,0.63909,0.51375,0.730769,0.270443,0.494609,0.623281,0.998203,0.973586,0.692398
8.86681e-05,0.574106,0.791421,0.413291,0.125716,0.118266,1,0.679665,0.687604,0.743559,0.708377,0.713235,0.683735,0.63942,0.5,0.738279,0.244463,0.523925,0.624198,0.998403,0.972527,0.694281
8.86681e-05,0.577797,0.896026,0.476025,0.23548,0.228678,1,0.699716,0.697934,0.760813,0.726383,0.736082,0.695253,0.647001,0.5,0.750797,0.279813,0.506391,0.620073,0.998603,0.973146,0.694281
8.86681e-05,0.588302,0.817843,0.428833,0.150769,0.143428,1,0.705084,0.699933,0.768613,0.719598,0.731486,0.666615,0.642716,0.550556,0.647929,0.267036,0.615816,0.620532,0.997804,0.974397,0.695222
8.86681e-05,0.584611,0.796751,0.419699,0.137365,0.130009,1,0.661194,0.677607,0.744741,0.691675,0.708377,0.647004,0.627554,0.608083,0.578971,0.274702,0.540319,0.618928,0.998004,0.972692,0.691928
8.86681e-05,0.596536,0.783906,0.411887,0.125624,0.118232,1,0.617619,0.656281,0.714016,0.702897,0.70667,0.72716,0.638926,0.576222,0.562358,0.25724,0.557936,0.624427,0.998004,0.973778,0.689574
0.000354673,0.602499,0.73079,0.384454,0.0833047,0.0760231,0.989362,0.581939,0.639453,0.689671,0.701592,0.693671,0.73572,0.64733,0.549667,0.554848,0.232112,0.509475,0.627864,0.998004,0.972995,0.687927
8.86681e-05,0.602215,0.840893,0.44103,0.172557,0.165397,1,0.550363,0.622126,0.664855,0.720381,0.722426,0.748483,0.659855,0.524389,0.549158,0.264055,0.525064,0.629239,0.998004,0.973888,0.683455
8.86681e-05,0.602499,0.796141,0.414534,0.128714,0.12146,1,0.536943,0.620626,0.647837,0.734995,0.738052,0.754553,0.671061,0.524389,0.62995,0.243186,0.554546,0.630843,0.998203,0.975181,0.684867
8.86681e-05,0.602499,0.941197,0.517933,0.307253,0.300971,1,0.564099,0.643452,0.664973,0.768137,0.772847,0.769805,0.689684,0.571667,0.712563,0.324106,0.602701,0.631989,0.998004,0.975483,0.688397
8.86681e-05,0.602499,0.966618,0.535858,0.341676,0.335633,1,0.601516,0.666611,0.694871,0.801148,0.813682,0.740545,0.703692,0.588417,0.744197,0.317291,0.584889,0.625802,0.997804,0.974865,0.694046
8.86681e-05,0.602499,0.82883,0.433328,0.15998,0.152874,1,0.634196,0.681606,0.716497,0.768789,0.771008,0.721712,0.693804,0.588417,0.74101,0.270443,0.579193,0.633364,0.997804,0.975387,0.697105
8.86681e-05,0.602499,0.869336,0.459471,0.204853,0.197863,1,0.660562,0.692436,0.733515,0.759134,0.763918,0.724047,0.690178,0.596111,0.748976,0.293867,0.566967,0.637259,0.997604,0.976143,0.700635
8.86681e-05,0.602499,0.926583,0.488771,0.262245,0.255656,1,0.687086,0.704765,0.754313,0.778314,0.791623,0.735409,0.698912,0.581694,0.766955,0.295571,0.586168,0.638176,0.997804,0.976542,0.701812
8.86681e-05,0.602499,0.883677,0.502794,0.274241,0.268023,1,0.70761,0.714928,0.772749,0.766571,0.773372,0.717821,0.696605,0.592528,0.714383,0.300681,0.629015,0.64528,0.998004,0.974947,0.703224
8.86681e-05,0.602499,0.945127,0.535843,0.334041,0.328018,1,0.676981,0.6991,0.769322,0.775183,0.795825,0.707082,0.695946,0.672917,0.614247,0.326661,0.669279,0.629239,0.998403,0.97239,0.701341
8.86681e-05,0.602499,0.908354,0.492416,0.262061,0.255559,1,0.635775,0.680773,0.74415,0.767615,0.79031,0.698054,0.690837,0.673778,0.580564,0.294719,0.685923,0.616407,0.998004,0.972747,0.701341
8.86681e-05,0.602499,0.941639,0.509883,0.295285,0.288916,1,0.599305,0.663945,0.716497,0.762918,0.786502,0.695409,0.686223,0.691806,0.563496,0.313884,0.691036,0.608387,0.997804,0.9725,0.698047
8.86681e-05,0.602499,0.908753,0.484466,0.252003,0.245398,1,0.568519,0.648617,0.692035,0.756394,0.781381,0.694163,0.681279,0.695111,0.554165,0.296422,0.683283,0.608158,0.997804,0.973242,0.696635
8.86681e-05,0.602499,0.871563,0.459573,0.205931,0.199055,1,0.543574,0.635621,0.669818,0.735256,0.756828,0.678911,0.670402,0.695111,0.544606,0.283646,0.696427,0.610449,0.997604,0.973077,0.696635
8.86681e-05,0.602499,0.979669,0.575386,0.400281,0.394654,1,0.522103,0.62096,0.659655,0.759003,0.786896,0.687004,0.677159,0.695111,0.538462,0.342845,0.689508,0.601054,0.997804,0.974328,0.694987
8.86681e-05,0.602499,0.835382,0.435971,0.163732,0.156487,1,0.512788,0.617794,0.647365,0.74178,0.761686,0.688716,0.668589,0.695111,0.588302,0.258944,0.686923,0.601054,0.999002,0.972568,0.696635
8.86681e-05,0.602499,0.736549,0.386312,0.0888751,0.081559,0.989362,0.536786,0.631956,0.65351,0.708246,0.71166,0.687315,0.657713,0.695111,0.655212,0.224872,0.708514,0.602429,0.998203,0.970025,0.700871
8.86681e-05,0.602499,0.77497,0.406415,0.113362,0.105767,1,0.563625,0.642619,0.671118,0.689588,0.692227,0.681089,0.648484,0.695111,0.680929,0.242334,0.700873,0.600137,0.997604,0.970368,0.699929
0.000620677,0.602499,0.710666,0.373294,0.0704908,0.0629111,1,0.589833,0.652616,0.687663,0.678758,0.679622,0.675798,0.641397,0.695111,0.694584,0.216354,0.725325,0.597846,0.997804,0.969131,0.697105
0.00133002,0.602499,0.704151,0.369598,0.0653798,0.0578182,1,0.611462,0.660613,0.707043,0.655663,0.65218,0.659922,0.629862,0.720444,0.701639,0.215077,0.772174,0.592805,0.997604,0.969337,0.696635
8.86681e-05,0.602499,0.702036,0.371595,0.0664678,0.0587336,0.989362,0.63246,0.668277,0.724415,0.656707,0.655856,0.673774,0.626071,0.728667,0.713928,0.215503,0.74247,0.589368,0.997604,0.97162,0.695222
0.00177336,0.602499,0.661972,0.346141,0.0399696,0.0323198,0.989362,0.65551,0.685272,0.74415,0.673669,0.6573,0.721245,0.636289,0.728667,0.743969,0.187394,0.745943,0.589826,0.999002,0.973682,0.694516
0.00283738,0.602499,0.655158,0.340498,0.034554,0.0281715,0.989362,0.675245,0.703765,0.768849,0.673539,0.648372,0.729338,0.640573,0.728667,0.71848,0.181431,0.762254,0.587305,0.998004,0.973985,0.694281
0.00212804,0.602499,0.669126,0.350273,0.0434463,0.0399055,0.957447,0.655352,0.689603,0.768494,0.675626,0.65428,0.732763,0.64354,0.728667,0.58853,0.191227,0.754363,0.579285,0.997604,0.974232,0.687927
8.86681e-05,0.602499,0.67179,0.358793,0.0501724,0.0439954,0.946809,0.613357,0.661113,0.743087,0.677714,0.660189,0.732918,0.644529,0.728667,0.549158,0.202726,0.73544,0.571952,0.997604,0.972733,0.681572
0.000177336,0.602499,0.732573,0.387259,0.0850697,0.0777759,0.989362,0.574834,0.635288,0.71177,0.686456,0.678965,0.736654,0.649637,0.728667,0.528903,0.221465,0.73255,0.564161,0.997405,0.973971,0.677336
8.86681e-05,0.602499,0.76532,0.402822,0.106481,0.0988826,1,0.540733,0.613129,0.678799,0.699504,0.700762,0.742879,0.658042,0.728667,0.515931,0.236371,0.732188,0.555683,0.997804,0.975057,0.674041
0.000532009,0.602499,0.735939,0.387254,0.0880725,0.0807313,1,0.513893,0.596468,0.651501,0.704071,0.70365,0.745058,0.662162,0.728667,0.53391,0.227002,0.722602,0.547663,0.997604,0.976143,0.6731
0.000532009,0.602499,0.695021,0.366205,0.0609215,0.0531538,1,0.520208,0.607131,0.649256,0.701983,0.692358,0.74537,0.662821,0.728667,0.631088,0.206559,0.714849,0.545142,0.997604,0.974452,0.674747
