AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0,0.00848502,0.00405919,0.00431836,0.304348,0.269124,0.25696,0.256395,0.274355,0.410888,0.482228,0.253629,0.36665,0.0574061,0.407907,0.557533,0.177446,0.998724,0.966925,0,0.00809557,0.398058,0.515982,0.864865,0.441411,0.52296,0.0075188,0.512021,0.52078,0.5,0
0,0.00848502,0.00405919,0.00431836,0.304348,0.271205,0.25841,0.258458,0.276086,0.413538,0.482889,0.253567,0.366462,0.0574061,0.409133,0.557451,0.177755,0.998724,0.968332,0,0.00809557,0.398058,0.511416,0.864865,0.441943,0.523133,0.0075188,0.512021,0.52078,0.5,0
0,0.00869047,0.00405919,0.00431836,0.304348,0.273286,0.260062,0.260135,0.277775,0.412662,0.483672,0.253955,0.366246,0.0588235,0.410665,0.557369,0.178321,0.998724,0.968332,0,0.00809557,0.398058,0.506849,0.864865,0.441057,0.52296,0.0075188,0.512085,0.52078,0.5,0
0,0.00869047,0.00407918,0.00433835,0.304348,0.275321,0.261512,0.262027,0.279422,0.410218,0.484929,0.255179,0.366,0.0616584,0.4076,0.557287,0.176622,0.998724,0.971147,0,0.00809557,0.407767,0.506849,0.864865,0.441411,0.52296,0.0075188,0.512024,0.52078,0.5,0
0,0.00848502,0.00415917,0.00441832,0.304348,0.277356,0.263003,0.263961,0.281111,0.410045,0.486616,0.255349,0.36587,0.0595322,0.412197,0.557205,0.179454,0.998724,0.971147,0,0.00809557,0.407767,0.511416,0.864865,0.441057,0.523046,0.0075188,0.512021,0.52078,0.5,0
0,0.00848502,0.00441912,0.00469821,0.304348,0.279345,0.264534,0.265853,0.282927,0.40812,0.487487,0.254172,0.364816,0.0588235,0.411278,0.557123,0.180175,0.998724,0.971147,0,0.00809557,0.398058,0.515982,0.864865,0.441411,0.523046,0.0075188,0.512021,0.521761,0.5,0
0,0.00848502,0.0044991,0.00475819,0.304348,0.281334,0.266065,0.267787,0.284447,0.406335,0.488898,0.253614,0.364816,0.0574061,0.409133,0.557041,0.179454,0.998724,0.971147,0,0.00809557,0.398058,0.506849,0.864865,0.441057,0.52322,0.0075188,0.512021,0.52078,0.5,0
0.000202306,0.00848502,0.00453909,0.00479818,0.304348,0.283369,0.267797,0.269378,0.28601,0.405438,0.489416,0.254931,0.365509,0.0581148,0.409133,0.556959,0.179197,0.998724,0.971147,0,0.00809557,0.398058,0.515982,0.864865,0.441411,0.522873,0.0075188,0.511247,0.52078,0.5,0
0.000202306,0.00869047,0.00457908,0.00483816,0.304348,0.285404,0.269006,0.271398,0.287699,0.403469,0.489515,0.255442,0.364888,0.0588235,0.4076,0.556959,0.178167,0.998724,0.971147,0,0.00809557,0.398058,0.493151,0.864865,0.441057,0.523046,0.0075188,0.513507,0.52078,0.5,0
0.000202306,0.00869047,0.00461908,0.00489814,0.304348,0.287485,0.270537,0.273505,0.289557,0.407254,0.488093,0.256775,0.363703,0.0559887,0.40852,0.556877,0.177497,0.998724,0.971147,0,0.00809557,0.407767,0.511416,0.864865,0.441943,0.523046,0.0075188,0.512249,0.52078,0.5,0
