Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
3635,36350,31532,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418715
3636,36360,31555,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418715
3637,36370,31575,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418715
3638,36380,31578,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418715
3639,36390,31580,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418715
3640,36400,31584,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418715
3641,36410,31592,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3642,36420,31600,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3643,36430,31608,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3644,36440,31622,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3645,36450,31638,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3646,36460,31642,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3647,36470,31650,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3648,36480,31654,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0453159,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3649,36490,31667,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3650,36500,31673,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3651,36510,31677,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3652,36520,31680,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3653,36530,31684,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3654,36540,31686,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3655,36550,31692,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0400763,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3656,36560,31701,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3657,36570,31706,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0376617,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3658,36580,31713,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3659,36590,31717,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3660,36600,31718,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0418411
3661,36610,31721,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.042449,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0417726
3662,36620,31727,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0417726
3663,36630,31730,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0417726
3664,36640,31739,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0407359,0.0286803,0.0417726
3665,36650,31741,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375188,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3666,36660,31744,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375002,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3667,36670,31757,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0375002,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3668,36680,31760,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3669,36690,31762,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3670,36700,31765,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379511,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3671,36710,31767,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3672,36720,31769,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3673,36730,31772,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3674,36740,31774,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3675,36750,31777,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3676,36760,31778,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3677,36770,31781,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3678,36780,31784,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3679,36790,31795,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3680,36800,31798,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3681,36810,31805,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3682,36820,31809,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3683,36830,31810,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3684,36840,31814,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3685,36850,31817,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3686,36860,31819,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3687,36870,31824,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3688,36880,31830,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3689,36890,31834,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3690,36900,31837,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3691,36910,31839,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3692,36920,31842,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3693,36930,31846,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0423736,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3694,36940,31854,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3695,36950,31868,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3696,36960,31872,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3697,36970,31878,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3698,36980,31882,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.032773,0.0379336,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3699,36990,31884,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3700,37000,31896,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3701,37010,31907,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3702,37020,31910,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3703,37030,31912,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3704,37040,31925,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3705,37050,31956,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0446082,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3706,37060,31962,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3707,37070,31969,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0417726
3708,37080,31972,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0406993,0.0286803,0.0416054
3709,37090,31982,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.0286803,0.0416054
3710,37100,31985,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.0286803,0.0416054
3711,37110,31989,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.0286803,0.0416054
3712,37120,31992,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.0286803,0.0416054
3713,37130,31999,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.0286803,0.0416054
3714,37140,32019,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.0286803,0.0416054
3715,37150,32033,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.0286803,0.0416054
3716,37160,32045,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3717,37170,32057,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3718,37180,32060,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3719,37190,32065,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3720,37200,32067,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3721,37210,32088,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3722,37220,32111,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0374221,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3723,37230,32121,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0373708,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3724,37240,32127,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0373708,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
3725,37250,32134,0.0271014,0.00111815,13,12,4,0.0299885,0.0427878,0.028694,0.0422529,0.0330688,0.0445919,0.0316664,0.0379322,0.0301055,0.0387796,0.0271014,0.0373708,0.0293197,0.0439454,0.0285273,0.0413004,0.0288974,0.0405126,0.028269,0.0415148
