AltAGL,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,volt1,volt2,VSpd,VSpdG
#ft agl,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,psi,deg F,rpm,gals,gals,kt,kt,G,G,deg C,deg,deg,kt,volts,volts,fpm,fpm
0.0,161.2,150.34,166.04,157.29,1057.31,1052.42,1048.06,1033.98,57.29,95.21,985.4,21.62,21.05,0.0,0.0,-0.0,-0.0,16.8,2.16,0.49,0.0,28.0,28.1,-0.11,0.0
0.0,161.78,150.87,166.61,157.94,1058.1,1051.1,1046.9,1033.86,57.29,95.19,985.7,21.62,21.05,0.0,0.0,-0.01,-0.0,16.8,2.16,0.46,0.0,28.0,28.0,-25.23,0.0
0.0,162.54,151.61,167.34,158.73,1057.66,1049.55,1046.73,1034.62,57.29,95.17,986.9,21.62,21.05,0.0,0.0,-0.01,0.01,16.8,2.18,0.47,0.0,28.0,28.0,-16.78,-3.9
0.0,163.17,152.3,167.99,159.42,1058.05,1048.69,1045.56,1034.37,57.38,95.15,991.1,21.62,21.05,0.0,0.0,-0.0,0.0,16.8,2.19,0.49,0.0,28.0,28.0,-1.88,-3.9
0.0,163.82,152.91,168.68,160.16,1058.73,1047.25,1046.48,1032.52,57.27,95.14,986.1,21.62,21.05,0.0,0.0,-0.01,0.0,16.8,2.16,0.48,0.0,28.0,28.1,-0.68,-3.9
0.0,164.46,153.57,169.34,160.81,1059.19,1047.82,1047.93,1030.58,57.28,95.12,987.2,21.68,21.05,0.0,0.0,-0.01,0.0,16.8,2.19,0.48,0.0,28.0,28.0,-10.82,-3.9
1.0,165.12,154.19,169.99,161.55,1058.87,1048.87,1049.38,1026.4,57.3,95.11,987.3,21.62,21.05,0.0,0.0,-0.02,0.01,16.8,2.18,0.47,0.0,28.0,28.0,-12.99,-3.9
1.0,165.76,154.88,170.62,162.27,1059.1,1049.4,1049.92,1023.55,57.32,95.09,988.5,21.62,21.05,0.0,0.0,-0.01,-0.01,16.8,2.18,0.49,0.0,28.0,28.0,-0.78,0.0
1.0,166.38,155.45,171.24,162.96,1058.61,1050.03,1050.97,1023.57,57.45,95.08,995.7,21.62,21.05,0.0,0.0,-0.0,0.0,16.8,2.19,0.49,0.0,28.0,28.1,2.06,0.0
0.0,166.98,156.06,171.9,163.58,1057.7,1050.68,1051.59,1024.72,57.42,95.06,995.1,21.62,21.05,0.0,0.0,-0.0,0.01,16.8,2.2,0.49,0.0,28.0,28.1,-3.36,3.9
0.0,167.59,156.76,172.62,164.36,1057.2,1050.9,1052.82,1026.89,57.38,95.05,992.2,21.62,21.03,0.0,0.0,-0.01,0.01,16.8,2.2,0.47,0.0,28.0,28.1,-15.0,0.0
0.0,168.82,157.93,173.81,165.71,1056.12,1052.47,1052.6,1030.15,57.35,95.02,990.9,21.62,21.03,0.0,0.0,-0.01,0.0,16.8,2.18,0.45,0.0,28.0,28.0,-0.09,3.9
0.0,169.48,158.63,174.43,166.43,1057.1,1052.03,1050.08,1032.72,57.35,95.01,991.7,21.55,21.03,0.0,0.0,-0.01,-0.02,16.8,2.16,0.45,0.0,28.0,28.0,-13.47,3.9
0.0,170.17,159.27,175.15,167.15,1057.79,1052.37,1048.4,1034.09,57.39,95.0,993.4,21.55,21.03,0.0,0.0,-0.01,0.01,16.8,2.21,0.47,0.0,28.0,28.1,-15.91,3.9
0.0,170.77,159.91,175.78,167.84,1058.36,1051.09,1047.99,1034.44,57.36,94.98,993.2,21.62,21.03,0.0,0.0,-0.0,-0.01,16.8,2.2,0.44,0.0,28.0,28.0,-6.08,3.9
0.0,171.33,160.38,176.3,168.39,1058.71,1051.98,1047.89,1034.42,57.29,94.97,988.9,21.62,21.03,0.0,0.0,-0.0,0.0,16.8,2.22,0.47,0.0,28.0,28.0,-0.25,3.9
0.0,171.98,161.12,177.0,169.21,1060.11,1054.73,1047.36,1035.18,57.31,94.96,990.9,21.68,21.03,0.0,0.0,-0.01,-0.01,16.8,2.23,0.43,0.0,28.0,28.0,-0.01,3.9
0.0,172.6,161.68,177.63,169.84,1060.2,1055.26,1047.36,1036.09,57.33,94.95,993.2,21.62,21.03,0.0,0.0,-0.0,0.0,16.8,2.21,0.47,0.0,28.0,28.1,-0.0,3.9
0.0,173.09,162.19,178.13,170.38,1059.78,1055.33,1047.65,1035.8,57.32,94.94,991.3,21.62,21.03,0.0,0.0,0.01,-0.01,16.8,2.18,0.48,0.0,28.0,28.1,-14.14,3.9
0.0,173.83,163.0,178.97,171.32,1058.7,1056.43,1047.88,1033.36,57.25,94.92,987.6,21.62,21.03,0.0,0.0,-0.0,0.01,16.8,2.21,0.45,0.0,28.0,28.1,-15.96,3.9
0.0,174.92,164.14,180.08,172.54,1060.49,1055.96,1049.58,1033.35,57.24,94.9,986.3,21.62,21.03,0.0,0.0,-0.01,0.0,16.8,2.21,0.51,0.0,28.0,28.0,-27.31,0.0
0.0,175.52,164.69,180.66,173.11,1061.31,1056.81,1049.93,1032.65,57.33,94.89,991.8,21.62,21.03,0.0,0.0,-0.0,-0.01,16.8,2.2,0.48,0.0,28.0,28.1,-20.42,0.0
0.0,176.09,165.24,181.24,173.8,1061.12,1057.23,1050.08,1033.85,57.31,94.88,989.6,21.55,21.03,0.0,0.0,-0.01,-0.0,16.8,2.2,0.48,0.0,28.0,28.1,0.63,0.0
0.0,176.68,165.84,181.85,174.37,1061.63,1057.14,1052.1,1034.88,57.3,94.87,990.5,21.62,21.03,0.0,0.0,-0.01,0.01,16.8,2.21,0.51,0.0,28.0,28.0,29.84,-3.9
0.0,177.25,166.41,182.42,175.02,1062.45,1057.43,1053.52,1036.26,57.23,94.86,987.6,21.62,21.03,0.0,0.0,-0.01,0.01,16.8,2.21,0.49,0.0,28.0,28.0,28.73,-3.9
0.0,177.78,166.97,183.0,175.67,1061.6,1058.5,1053.43,1038.1,57.3,94.85,991.7,21.62,21.03,0.0,0.0,0.0,0.01,16.8,2.18,0.49,0.0,28.0,28.0,13.09,-3.9
0.0,178.36,167.56,183.58,176.31,1061.28,1059.52,1053.46,1039.2,57.28,94.85,990.4,21.62,21.03,0.0,0.0,-0.01,-0.02,16.8,2.15,0.49,0.0,28.0,28.1,-25.11,-3.9
0.0,178.94,168.19,184.18,177.01,1062.27,1059.98,1053.67,1040.79,57.32,94.84,990.6,21.68,21.03,0.0,0.0,-0.01,-0.0,16.8,2.2,0.51,0.0,28.0,28.1,-37.84,0.0
0.0,179.5,168.71,184.77,177.66,1062.38,1059.27,1054.25,1040.91,57.32,94.83,994.0,21.68,21.03,0.0,0.0,-0.01,0.02,16.8,2.19,0.49,0.0,28.0,28.0,-31.5,0.0
0.0,180.06,169.29,185.34,178.26,1061.14,1061.09,1053.72,1040.06,57.25,94.82,989.9,21.62,21.0,0.0,0.0,-0.0,-0.01,16.8,2.18,0.49,0.0,28.0,28.0,-34.58,0.0
0.0,180.6,169.83,185.89,178.88,1060.24,1062.21,1052.74,1038.69,57.34,94.81,993.4,21.68,21.0,0.0,0.0,-0.01,-0.02,16.8,2.19,0.46,0.0,28.0,28.0,-15.83,-3.9
0.0,181.15,170.38,186.48,179.49,1060.95,1060.77,1051.47,1038.03,57.35,94.8,996.1,21.68,21.0,0.0,0.0,0.0,0.02,16.8,2.25,0.47,0.0,28.0,28.1,13.53,0.0
0.0,181.71,170.92,187.02,180.11,1060.61,1058.44,1051.04,1039.04,57.48,94.79,1002.3,21.62,20.97,0.0,0.0,-0.01,-0.0,16.8,2.22,0.47,0.0,28.0,28.1,42.47,0.0
0.0,182.22,171.48,187.56,180.66,1059.59,1056.53,1050.61,1039.71,57.36,94.79,997.6,21.62,20.95,0.0,0.0,-0.01,-0.01,16.8,2.22,0.46,0.0,28.0,28.0,34.2,3.9
0.0,182.82,172.06,188.11,181.25,1060.03,1056.5,1050.44,1040.56,57.27,94.78,989.5,21.62,20.95,0.0,0.0,-0.01,0.01,16.8,2.24,0.44,0.0,28.0,28.0,17.43,3.9
0.0,183.42,172.73,188.8,182.0,1061.04,1057.08,1049.12,1041.84,57.35,94.77,996.9,21.62,20.95,0.0,0.0,-0.01,0.0,16.8,2.26,0.48,0.0,28.0,28.1,19.93,3.9
0.0,183.86,173.14,189.24,182.56,1061.36,1055.18,1048.91,1043.23,57.33,94.77,995.4,21.62,20.95,0.0,0.0,-0.01,0.0,16.8,2.23,0.46,0.0,28.0,28.1,-2.11,3.9
0.0,184.23,173.68,189.78,183.01,1061.62,1054.56,1049.19,1043.76,57.19,94.76,988.8,21.62,20.95,0.0,0.0,-0.01,-0.02,16.8,2.23,0.48,0.0,28.0,28.1,24.24,3.9
0.0,184.27,173.57,189.68,183.05,1060.42,1055.75,1048.61,1043.07,57.27,94.75,992.2,21.62,20.95,0.0,0.0,-0.01,0.01,16.8,2.26,0.47,0.0,28.0,28.0,16.24,3.9
0.0,184.73,174.01,190.13,183.52,1060.35,1056.55,1047.58,1042.87,57.33,94.75,995.7,21.62,20.97,0.0,0.0,0.0,0.0,16.8,2.25,0.46,0.0,28.0,28.0,-4.34,3.9
0.0,185.13,174.41,190.53,183.99,1061.77,1055.29,1048.29,1042.04,57.32,94.74,995.5,21.62,21.0,0.0,0.0,-0.02,0.01,16.8,2.25,0.44,0.0,28.0,28.1,13.25,0.0
0.0,185.67,175.01,191.09,184.63,1061.95,1056.19,1048.86,1040.7,57.25,94.73,992.6,21.62,21.0,0.0,0.0,-0.01,-0.02,16.8,2.21,0.43,0.0,28.0,28.1,17.56,0.0
0.0,186.29,175.55,191.71,185.26,1062.37,1056.51,1050.74,1038.22,57.27,94.73,993.7,21.68,21.0,0.0,0.0,-0.01,0.01,16.8,2.22,0.44,0.0,28.0,28.1,16.22,-3.9
0.0,186.83,176.11,192.24,185.9,1062.81,1055.18,1052.84,1034.97,57.26,94.72,993.5,21.68,21.0,0.0,0.0,-0.01,0.01,16.8,2.21,0.43,0.0,28.0,28.0,14.25,-3.9
0.0,187.31,176.64,192.79,186.45,1063.83,1053.1,1054.14,1032.95,57.27,94.72,994.0,21.62,21.0,0.0,0.0,-0.01,-0.0,16.8,2.23,0.44,0.0,28.0,28.0,2.02,-3.9
0.0,187.83,177.13,193.27,187.06,1065.22,1051.95,1053.73,1030.71,57.26,94.71,993.8,21.68,21.03,0.0,0.0,-0.02,-0.0,16.8,2.21,0.46,0.0,28.0,28.1,0.07,-3.9
0.0,188.33,177.64,193.79,187.62,1065.87,1052.34,1053.93,1029.58,57.29,94.71,994.3,21.68,21.03,0.0,0.0,-0.01,0.0,16.8,2.22,0.47,0.0,28.0,28.1,0.0,-3.9
0.0,188.82,178.18,194.29,188.19,1065.14,1053.32,1052.91,1029.61,57.33,94.71,997.8,21.68,21.03,0.0,0.0,0.0,-0.01,16.8,2.21,0.48,0.0,28.0,28.1,0.0,0.0
0.0,189.33,178.73,194.8,188.78,1063.92,1053.29,1051.8,1031.87,57.39,94.7,1001.9,21.68,21.03,0.0,0.0,-0.0,-0.0,16.8,2.25,0.45,0.0,28.0,28.0,-12.02,0.0
0.0,189.85,179.24,195.36,189.27,1064.03,1052.94,1051.59,1034.03,57.42,94.7,1002.5,21.68,21.03,0.0,0.0,-0.01,-0.01,16.8,2.23,0.45,0.0,28.0,28.0,-2.83,0.0
0.0,190.33,179.73,195.82,189.81,1063.76,1052.5,1052.28,1035.32,57.36,94.69,1001.0,21.68,21.03,0.0,0.0,-0.01,0.0,16.8,2.23,0.44,0.0,28.0,28.1,-0.12,0.0
0.0,190.81,180.17,196.34,190.43,1064.34,1052.18,1053.05,1036.35,57.28,94.69,997.3,21.68,21.03,0.0,0.0,-0.0,-0.01,16.8,2.24,0.45,0.0,28.0,28.1,-0.0,0.0
0.0,191.3,180.68,196.82,190.93,1064.17,1052.92,1053.85,1038.43,57.25,94.69,992.3,21.68,21.03,0.0,0.0,-0.01,0.01,16.5,2.27,0.41,0.0,28.0,28.0,7.06,0.0
0.0,191.8,181.18,197.33,191.53,1062.69,1054.13,1054.04,1040.16,57.35,94.69,998.7,21.68,21.0,0.0,0.0,-0.0,0.02,16.5,2.25,0.41,0.0,28.0,28.0,15.58,0.0
0.0,192.29,181.69,197.81,192.02,1063.38,1054.08,1054.09,1040.11,57.29,94.68,996.2,21.68,21.0,0.0,0.0,-0.0,0.0,16.5,2.21,0.43,0.0,28.0,28.1,1.84,3.9
0.0,192.78,182.14,198.34,192.55,1064.19,1054.92,1053.9,1039.87,57.39,94.68,1001.0,21.68,21.0,0.0,0.0,-0.01,-0.0,16.8,2.21,0.44,0.0,28.0,28.1,-8.41,15.7
0.0,193.24,182.62,198.81,193.08,1064.15,1055.63,1053.07,1039.37,57.26,94.68,997.3,21.75,21.0,0.0,0.0,-0.01,-0.01,16.5,2.19,0.44,0.0,28.0,28.1,11.85,0.0
0.0,193.74,183.17,199.28,193.69,1065.0,1057.51,1053.1,1039.18,57.18,94.67,992.2,21.68,21.0,0.0,0.0,-0.01,0.0,16.5,2.19,0.44,0.0,28.0,28.1,15.85,0.0
0.0,194.19,183.61,199.77,194.22,1066.23,1058.75,1052.75,1039.45,57.19,94.67,991.4,21.68,21.03,0.0,0.0,-0.01,-0.0,16.5,2.18,0.48,0.0,28.0,28.0,12.37,3.9
0.0,194.67,184.13,200.31,194.74,1064.93,1058.63,1051.44,1040.58,57.23,94.67,996.6,21.68,21.03,0.0,0.0,-0.0,-0.0,16.5,2.19,0.49,0.0,28.0,28.0,0.59,0.0
0.0,195.62,185.06,201.18,195.74,1065.07,1058.3,1053.33,1038.15,57.31,94.67,1000.8,21.62,21.05,0.0,0.0,-0.0,0.0,16.5,2.2,0.47,0.0,28.0,28.1,-15.82,0.0
0.0,196.07,185.52,201.67,196.26,1065.39,1055.74,1054.44,1038.35,57.27,94.66,999.1,21.62,21.05,0.0,0.0,-0.0,-0.01,16.5,2.19,0.48,0.0,28.0,28.1,-1.85,3.9
0.0,196.55,185.97,202.13,196.81,1065.52,1052.41,1055.23,1037.89,57.2,94.66,997.1,21.62,21.05,0.0,0.0,-0.01,0.0,16.5,2.2,0.48,0.0,28.0,28.0,8.03,0.0
0.0,197.03,186.51,202.71,197.33,1064.48,1053.17,1055.46,1037.48,57.26,94.66,996.0,21.62,21.05,0.0,0.0,-0.01,0.01,16.5,2.22,0.49,0.0,28.0,28.1,1.96,0.0
0.0,197.9,187.38,203.55,198.38,1062.89,1055.1,1055.84,1035.73,57.2,94.66,994.2,21.62,21.05,0.0,0.0,-0.02,-0.01,16.5,2.2,0.47,0.0,28.0,28.1,7.55,-3.9
0.0,198.36,187.85,204.02,198.83,1062.68,1057.24,1056.01,1037.71,57.2,94.66,993.0,21.62,21.03,0.0,0.0,-0.01,-0.0,16.5,2.21,0.52,0.0,28.0,28.0,0.35,-3.9
0.0,198.8,188.3,204.48,199.32,1062.58,1058.62,1055.64,1038.92,57.28,94.66,998.0,21.62,21.03,0.0,0.0,-0.01,0.02,16.5,2.21,0.46,0.0,28.0,28.0,-4.74,-3.9
0.0,199.23,188.74,204.93,199.83,1062.8,1058.88,1054.87,1038.91,57.3,94.66,998.6,21.62,21.03,0.0,0.0,-0.01,-0.01,16.5,2.19,0.48,0.0,28.0,28.1,-0.29,0.0
0.0,199.7,189.17,205.34,200.32,1063.58,1059.05,1054.48,1039.45,57.24,94.66,997.7,21.62,21.03,0.0,0.0,-0.0,0.0,16.5,2.21,0.52,0.0,28.0,28.1,-0.01,0.0
0.0,200.13,189.64,205.83,200.81,1062.93,1061.23,1053.96,1040.81,57.21,94.66,997.2,21.68,21.03,0.0,0.0,-0.0,-0.02,16.5,2.18,0.49,0.0,28.0,28.1,10.57,0.0
0.0,200.56,190.07,206.28,201.37,1063.2,1062.17,1054.34,1043.34,57.24,94.66,997.5,21.62,21.03,0.0,0.0,0.0,0.0,16.5,2.21,0.46,0.0,28.0,28.1,19.46,0.0
0.0,200.99,190.54,206.71,201.84,1063.95,1061.67,1055.22,1043.8,57.31,94.66,999.6,21.62,21.03,0.0,0.0,-0.01,0.0,16.5,2.19,0.45,0.0,28.0,28.1,-0.95,0.0
0.0,201.44,191.0,207.17,202.32,1061.21,1062.72,1056.45,1044.7,57.21,94.66,996.3,21.62,21.03,0.0,0.0,-0.01,0.0,16.5,2.21,0.49,0.0,28.0,28.1,-4.03,0.0
0.0,201.87,191.39,207.63,202.75,1061.17,1064.97,1057.39,1045.39,57.19,94.66,993.6,21.62,21.03,0.0,0.0,-0.01,0.01,16.5,2.2,0.47,0.0,28.0,28.1,11.14,0.0
0.0,202.28,191.85,208.04,203.29,1060.25,1066.18,1056.93,1046.73,57.24,94.66,997.4,21.62,21.03,0.0,0.0,-0.01,-0.01,16.5,2.19,0.49,0.0,28.0,28.1,0.75,3.9
0.0,202.72,192.28,208.48,203.79,1059.05,1065.78,1057.0,1047.64,57.18,94.67,995.7,21.62,21.03,0.0,0.0,-0.0,0.01,16.5,2.19,0.49,0.0,28.0,28.1,13.85,3.9
0.0,203.23,192.83,209.03,204.34,1058.99,1066.42,1057.01,1048.6,57.19,94.67,995.7,21.68,21.05,0.0,0.0,-0.0,0.02,16.5,2.19,0.45,0.0,28.0,28.1,1.78,0.0
0.0,203.56,193.14,209.37,204.75,1058.75,1066.09,1056.39,1049.47,57.14,94.67,992.5,21.62,21.05,0.0,0.0,-0.01,0.0,16.5,2.2,0.47,0.0,28.0,28.1,0.06,3.9
0.0,203.97,193.57,209.77,205.21,1057.81,1065.74,1056.21,1050.46,57.18,94.67,994.6,21.68,21.05,0.0,0.0,-0.0,0.0,16.5,2.16,0.49,0.0,28.0,28.1,-0.61,0.0
0.0,204.43,194.04,210.25,205.62,1058.74,1064.83,1054.82,1051.82,57.15,94.68,993.3,21.62,21.08,0.0,0.0,-0.0,0.01,16.5,2.18,0.48,0.0,28.0,28.1,-14.85,0.0
0.0,204.92,194.56,210.73,206.21,1058.92,1064.28,1054.06,1052.61,57.14,94.68,993.1,21.68,21.08,0.0,0.0,0.01,0.01,16.5,2.16,0.53,0.0,28.0,28.1,-11.24,0.0
0.0,205.36,195.01,211.16,206.66,1059.61,1064.37,1054.45,1050.78,57.21,94.68,997.8,21.62,21.08,0.0,0.0,-0.02,0.0,16.5,2.14,0.51,0.0,28.0,28.1,-0.66,0.0
0.0,205.74,195.42,211.57,207.18,1059.95,1064.81,1055.52,1049.54,57.15,94.69,994.9,21.62,21.08,0.0,0.0,-0.01,-0.0,16.5,2.18,0.52,0.0,28.0,28.1,-1.33,0.0
0.0,206.13,195.85,211.99,207.64,1060.28,1065.36,1055.45,1049.24,57.24,94.69,999.6,21.62,21.08,0.0,0.0,-0.01,-0.01,16.5,2.16,0.48,0.0,28.0,28.1,-10.98,0.0
0.0,206.53,196.27,212.43,208.09,1060.34,1069.17,1054.8,1049.38,57.14,94.7,993.7,21.62,21.08,0.0,0.0,-0.01,-0.0,16.5,2.19,0.49,0.0,28.0,28.1,-6.18,0.0
0.0,206.88,196.63,212.83,208.53,1060.76,1072.26,1054.58,1049.33,57.3,94.7,1000.0,21.62,21.08,0.0,0.0,-0.01,-0.01,16.5,2.16,0.49,0.0,28.0,28.1,-1.72,0.0
0.0,207.21,196.99,213.14,208.91,1061.59,1071.71,1053.93,1049.91,57.38,94.71,1007.1,21.62,21.05,0.0,0.0,-0.01,-0.0,16.5,2.18,0.51,0.0,28.0,28.1,13.28,0.0
0.0,207.71,197.49,213.67,209.45,1062.44,1070.39,1054.15,1050.87,57.36,94.71,1006.0,21.62,21.05,0.0,0.0,-0.01,-0.01,16.5,2.18,0.46,0.0,28.0,28.1,12.76,0.0
0.0,208.12,197.89,214.13,209.84,1063.02,1068.93,1055.63,1051.1,57.38,94.72,1007.0,21.62,21.05,0.0,0.0,-0.01,0.01,16.5,2.18,0.46,0.0,28.0,28.1,0.79,0.0
0.0,208.49,198.28,214.49,210.34,1062.23,1066.47,1056.25,1050.14,57.4,94.72,1009.7,21.62,21.05,0.0,0.0,-0.01,0.01,16.5,2.16,0.48,0.0,28.0,28.1,-2.46,0.0
0.0,208.82,198.57,214.78,210.64,1061.44,1066.06,1056.47,1047.08,57.4,94.73,1009.7,21.62,21.05,0.0,0.0,-0.01,0.01,16.5,2.16,0.46,0.0,28.0,28.1,-4.53,0.0
0.0,209.28,199.07,215.27,211.24,1062.02,1065.29,1056.11,1047.43,57.3,94.74,1005.5,21.62,21.05,0.0,0.0,-0.01,0.0,16.5,2.16,0.45,0.0,28.0,28.1,3.83,0.0
0.0,209.67,199.48,215.7,211.66,1062.6,1065.59,1056.06,1046.66,57.27,94.74,1002.2,21.55,21.08,0.0,0.0,-0.02,0.02,16.5,2.16,0.46,0.0,28.0,28.1,0.38,0.0
0.0,210.08,199.89,216.1,212.09,1062.64,1065.85,1055.43,1045.17,57.31,94.75,1004.9,21.62,21.08,0.0,0.0,0.0,-0.01,16.5,2.13,0.45,0.0,28.0,28.1,0.01,0.0
0.0,210.44,200.29,216.48,212.56,1062.87,1065.79,1054.94,1043.65,57.26,94.76,1003.1,21.62,21.08,0.0,0.0,-0.01,-0.02,16.5,2.14,0.44,0.0,28.0,28.1,9.92,0.0
0.0,210.83,200.64,216.9,212.98,1063.33,1065.59,1056.34,1041.5,57.21,94.76,999.6,21.62,21.1,0.0,0.0,-0.01,-0.01,16.5,2.15,0.46,0.0,28.0,28.1,1.33,0.0
0.0,211.21,201.05,217.31,213.42,1063.05,1064.85,1056.53,1038.79,57.28,94.77,1004.1,21.55,21.1,0.0,0.0,-0.0,0.01,16.5,2.16,0.48,0.0,28.0,28.1,0.66,0.0
0.0,211.58,201.43,217.67,213.84,1062.8,1063.38,1056.68,1038.08,57.33,94.78,1007.2,21.62,21.1,0.0,0.0,-0.01,0.0,16.5,2.19,0.47,0.0,28.0,28.1,24.3,0.0
0.0,211.94,201.79,218.08,214.33,1061.95,1064.05,1057.14,1038.66,57.31,94.79,1007.2,21.62,21.1,0.0,0.0,-0.01,0.01,16.5,2.2,0.45,0.0,28.0,28.1,5.63,0.0
0.0,212.29,202.18,218.46,214.7,1062.07,1065.29,1057.92,1040.61,57.38,94.8,1009.0,21.62,21.08,0.0,0.0,0.0,-0.01,16.5,2.19,0.45,0.0,28.0,28.1,-10.49,0.0
0.0,212.58,202.49,218.74,215.09,1060.39,1064.62,1057.68,1041.72,57.43,94.81,1012.7,21.62,21.08,0.0,0.0,-0.01,0.0,16.5,2.18,0.41,0.0,28.0,28.1,-15.78,0.0
1.0,213.03,202.94,219.25,215.56,1059.69,1063.27,1057.17,1043.37,57.34,94.82,1010.4,21.62,21.05,0.0,0.0,-0.0,-0.01,16.5,2.2,0.43,0.0,28.0,28.1,-14.68,0.0
0.0,213.39,203.32,219.65,216.01,1060.2,1063.21,1057.05,1046.5,57.26,94.83,1004.0,21.55,21.05,0.0,0.0,-0.01,0.0,16.5,2.19,0.4,0.0,28.0,28.1,0.02,0.0
0.0,213.6,203.55,219.87,216.27,1060.35,1063.15,1057.2,1047.69,57.3,94.84,1004.7,21.55,21.03,0.0,0.0,-0.01,0.0,16.5,2.19,0.38,0.0,28.0,28.1,13.84,0.0
0.0,213.3,203.24,219.59,216.06,1059.14,1062.9,1057.18,1048.53,57.23,94.85,1002.2,21.55,21.03,0.0,0.0,-0.01,0.0,16.5,2.19,0.43,0.0,28.0,28.1,5.41,0.0
0.0,213.54,203.47,219.8,216.32,1058.59,1064.19,1057.53,1051.09,57.2,94.86,998.8,21.55,21.0,0.0,0.0,-0.01,0.0,16.5,2.19,0.44,0.0,28.0,28.0,0.92,0.0
0.0,213.96,203.92,220.31,216.81,1060.11,1065.36,1057.45,1053.02,57.22,94.88,1000.9,21.55,21.0,0.0,0.0,-0.01,-0.0,16.5,2.18,0.45,0.0,28.0,28.1,14.45,3.9
0.0,214.32,204.32,220.65,217.22,1060.06,1066.4,1055.7,1055.1,57.23,94.89,1002.8,21.55,21.0,0.0,0.0,0.0,0.01,16.5,2.19,0.43,0.0,28.0,28.1,5.1,0.0
0.0,214.71,204.72,221.14,217.68,1059.54,1067.37,1055.41,1056.98,57.19,94.9,1001.2,21.55,21.0,0.0,0.0,0.0,0.02,16.5,2.18,0.42,0.0,28.0,28.1,0.18,0.0
1.0,215.37,205.43,221.76,218.47,1060.66,1066.3,1057.49,1056.07,57.22,94.93,1003.8,21.55,21.05,0.0,0.0,-0.0,-0.0,16.5,2.15,0.45,0.0,28.0,28.1,0.0,0.0
1.0,215.73,205.79,222.13,218.87,1059.99,1066.08,1057.45,1055.72,57.14,94.94,998.4,21.55,21.05,0.0,0.0,-0.01,-0.01,16.5,2.16,0.41,0.0,28.0,28.1,0.0,0.0
1.0,216.07,206.13,222.5,219.27,1058.86,1068.04,1057.18,1055.22,57.15,94.95,999.5,21.55,21.05,0.0,0.0,-0.01,-0.0,16.5,2.19,0.42,0.0,28.0,28.1,0.0,0.0
1.0,216.44,206.49,222.96,219.72,1057.57,1071.41,1057.36,1053.94,57.21,94.97,1002.5,21.55,21.08,0.0,0.0,-0.01,-0.02,16.5,2.2,0.45,0.0,28.0,28.1,-6.95,-3.9
0.0,217.05,207.17,223.62,220.42,1059.19,1071.99,1058.62,1052.0,57.26,94.98,1005.7,21.48,21.1,0.0,0.0,-0.01,0.01,16.5,2.22,0.43,0.0,28.0,28.1,-17.92,0.0
0.0,217.37,207.54,224.01,220.85,1060.98,1071.94,1060.1,1050.41,57.12,95.0,1000.5,21.48,21.1,0.0,0.0,-0.01,-0.01,16.5,2.21,0.43,0.0,28.0,28.1,-16.07,0.0
0.0,217.71,207.87,224.33,221.22,1061.64,1072.15,1060.51,1050.45,57.14,95.01,1000.2,21.42,21.1,0.0,0.0,-0.0,0.01,16.5,2.24,0.42,0.0,28.0,28.1,-16.0,0.0
0.0,218.03,208.23,224.66,221.61,1061.12,1072.4,1060.27,1050.03,57.18,95.02,1003.9,21.42,21.1,0.0,0.0,-0.01,-0.02,16.5,2.21,0.43,0.0,28.0,28.1,-2.54,0.0
0.0,218.37,208.57,225.02,221.99,1062.0,1072.99,1060.17,1049.24,57.14,95.03,1000.7,21.42,21.1,0.0,0.0,-0.01,0.01,16.5,2.22,0.41,0.0,28.0,28.1,4.71,3.9
1.0,218.7,208.93,225.39,222.4,1063.0,1073.83,1060.1,1048.68,57.21,95.04,1004.2,21.48,21.1,0.0,0.0,-0.02,0.01,16.5,2.22,0.43,0.0,28.0,28.1,16.58,0.0
1.0,219.01,209.26,225.7,222.77,1063.9,1073.27,1058.69,1046.07,57.29,95.06,1011.4,21.48,21.1,0.0,0.0,-0.01,-0.0,16.5,2.19,0.43,0.0,28.0,28.1,14.65,0.0
2.0,219.32,209.6,226.06,223.18,1065.2,1071.66,1058.01,1044.1,57.19,95.07,1007.8,21.48,21.1,0.0,0.0,-0.01,-0.0,16.5,2.2,0.41,0.0,28.0,28.1,0.84,0.0
2.0,219.67,209.95,226.39,223.58,1066.16,1072.44,1057.73,1041.99,57.26,95.09,1009.4,21.48,21.1,0.0,0.0,-0.01,-0.01,16.5,2.2,0.4,0.0,28.0,28.1,-8.39,0.0
3.0,219.96,210.26,226.73,223.95,1066.07,1072.89,1057.01,1039.23,57.24,95.1,1009.5,21.48,21.08,0.0,0.0,-0.01,0.0,16.5,2.19,0.41,0.0,28.0,28.1,-0.88,0.0
3.0,220.27,210.61,227.1,224.39,1066.14,1072.71,1057.4,1037.76,57.19,95.12,1005.2,21.48,21.08,0.0,0.0,-0.0,-0.0,16.5,2.18,0.36,0.0,28.0,28.1,10.67,0.0
